,fips,relevant_naics,estab,emp,payann
649,20,11,194,859,34117
650,20,22,246,7119,705199
651,20,21,920,6889,379883
652,20,23,7031,66066,3568505
653,20,42,4436,63396,3822730
654,20,51,1439,29913,2090021
655,20,56,3741,89830,3026927
656,20,61,720,21111,597320
657,20,71,1096,17513,323153
658,20,62,8136,193428,8384998
659,20,72,6250,121061,1824791
660,20,55,675,24547,2224567
661,20,54,7224,65817,4158858
662,20,53,3389,14560,590373
663,20,99,77,70,1224
664,20,81,7873,50325,1344179
665,20,52,6026,60542,4258057
