Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,232,13339,2500,39021,18973,12003,22294,9163,56189,6823,30387,8281,126098,12823,91616,26731,18
2018,265,15557,4344,40795,19441,11468,22303,9535,56396,6718,31948,8103,124512,12088,93788,26699,20
2019,288,16903,4447,41955,19288,10576,23124,9527,56683,6558,33498,8606,126080,13101,95306,27006,31
2020,306,15545,4502,43774,19559,10155,23618,9681,58066,6570,33789,8233,128318,14035,95851,26646,74
2021,346,12233,4291,42436,19085,8588,22945,8750,57458,6304,32928,7719,124157,9347,78203,24208,51
