Zip,Naics,Establishments,Employees,Payroll
23139,31,18,1,0
23139,31,7,210,0
23139,31,5,220,0
23139,31,4,230,0
23139,42,28,1,0
23139,42,16,210,0
23139,42,6,220,0
23139,42,3,241,0
23141,00,142,1,35986
23141,00,84,210,0
23141,00,28,220,0
23141,00,17,230,0
23141,00,10,241,0
23141,23,27,1,0
23141,23,19,210,0
23141,23,4,220,0
23150,54,19,1,0
23150,54,13,210,0
23150,54,5,220,0
23183,00,16,1,1950
23183,00,12,210,0
23183,00,4,220,0
23183,31,3,1,0
23183,81,4,1,0
23183,81,3,210,0
23184,00,3,1,274
23185,00,1284,1,825945
23185,00,641,210,0
23185,00,249,220,0
23185,00,165,230,0
23188,31,15,1,0
23188,31,8,210,0
23188,31,4,220,0
23219,23,20,1,0
23219,23,8,210,0
23219,23,6,220,0
23219,23,5,230,0
23219,55,22,1,0
23219,55,6,210,0
23219,55,6,220,0
23219,55,4,241,0
23219,55,3,251,0
22508,56,9,1,0
22508,56,8,210,0
22508,62,18,1,0
22508,62,10,210,0
22508,62,6,230,0
22546,81,25,1,0
22546,81,18,210,0
22546,81,3,230,0
22556,81,39,1,0
22556,81,25,210,0
22556,81,10,220,0
22578,42,6,1,0
22578,42,5,210,0
22578,44,10,1,0
22578,44,5,210,0
22578,44,3,230,0
22578,53,6,210,0
22578,52,4,1,0
22578,52,4,210,0
22578,53,6,1,0
22578,54,14,1,0
22578,54,11,210,0
22578,54,3,220,0
22601,51,19,1,0
22601,51,11,210,0
22601,51,3,220,0
22601,51,3,230,0
22601,72,39,210,0
22601,72,26,220,0
22601,72,31,230,0
22601,72,47,241,0
22601,72,6,242,0
22602,61,11,1,0
22602,61,4,210,0
22602,61,3,230,0
22602,62,49,1,0
22602,62,20,210,0
22602,62,17,220,0
22602,62,9,230,0
22602,62,3,241,0
22603,72,12,210,0
22603,72,7,220,0
22603,72,13,230,0
22603,72,11,241,0
22603,72,3,242,0
22630,72,76,1,0
22630,72,18,210,0
22630,72,15,220,0
22630,72,16,230,0
22630,72,22,241,0
22630,72,5,242,0
22655,81,33,1,0
22655,81,23,210,0
22655,81,5,220,0
22655,81,4,241,0
22664,81,44,1,0
22664,81,27,210,0
22664,81,12,220,0
22664,81,3,230,0
22701,61,5,1,0
22701,61,3,210,0
22724,71,3,1,0
22724,81,4,1,0
22724,81,4,210,0
22726,00,17,1,15587
22726,00,14,210,0
22726,23,8,1,0
22726,23,6,210,0
22726,81,4,1,0
22726,81,4,210,0
22727,00,162,1,62441
22727,00,92,210,0
22727,00,39,220,0
22727,00,18,230,0
22727,00,8,241,0
22727,11,4,1,0
22727,23,25,1,0
22727,23,15,210,0
22727,23,6,220,0
22801,31,32,1,0
22801,31,7,241,0
22801,31,7,210,0
22801,31,10,220,0
22801,31,6,230,0
22801,53,72,1,0
22801,53,42,210,0
22801,53,18,220,0
22801,53,10,230,0
22812,31,8,1,0
22812,42,3,1,0
22812,44,16,1,0
22812,44,7,210,0
22812,44,5,220,0
22812,48,18,1,0
22812,48,14,210,0
22827,00,179,1,219332
22827,00,105,210,0
22827,00,32,220,0
22827,00,31,230,0
22827,00,6,241,0
22827,23,31,1,0
22827,23,24,210,0
22827,23,4,230,0
22840,56,4,1,0
22840,56,4,210,0
22840,62,3,1,0
22840,71,3,1,0
22840,72,9,1,0
22840,72,4,241,0
22840,81,10,1,0
22840,81,7,210,0
22840,81,3,241,0
22853,31,9,1,0
22853,31,3,220,0
22853,44,14,1,0
22853,44,6,210,0
22853,44,3,220,0
22853,44,3,230,0
22853,48,5,1,0
22853,48,4,210,0
22853,54,3,1,0
22853,56,8,1,0
22853,56,6,210,0
22901,53,86,1,0
22901,53,61,210,0
22901,53,14,220,0
22901,53,9,230,0
22903,62,103,1,0
22903,62,57,210,0
22903,62,9,220,0
22903,62,21,230,0
22903,62,10,241,0
22903,62,4,251,0
22922,00,4,241,0
22922,44,4,1,0
22922,23,3,1,0
22922,31,3,1,0
22922,31,3,241,0
22923,00,88,1,21156
22923,00,70,210,0
22923,00,9,220,0
22923,00,7,230,0
22923,11,4,1,0
22923,11,3,210,0
22923,23,24,1,0
22923,23,23,210,0
22939,71,3,1,0
22939,72,13,1,0
22939,72,4,210,0
22939,72,5,230,0
22939,81,24,1,0
22939,81,12,210,0
22939,81,7,220,0
22960,31,3,210,0
22960,31,9,1,0
22960,42,7,1,0
22960,42,3,210,0
22960,44,61,1,0
22968,31,6,1,0
22968,31,4,210,0
22968,42,8,1,0
22968,42,6,210,0
22968,44,39,1,0
22968,44,19,210,0
22968,44,9,220,0
22968,44,5,230,0
22968,44,3,241,0
22980,42,10,210,0
22980,42,4,220,0
22980,42,3,230,0
22980,42,4,241,0
22980,44,121,1,0
22980,44,48,210,0
22980,44,29,220,0
22980,44,19,230,0
22980,44,16,241,0
22980,44,4,242,0
22980,44,4,251,0
23005,61,17,1,0
23005,61,8,210,0
23005,61,5,220,0
23005,61,3,230,0
23005,62,56,1,0
23005,62,23,210,0
23005,62,10,220,0
23005,62,12,230,0
23005,62,8,241,0
23024,71,3,1,0
23024,81,7,1,0
23024,81,6,210,0
23027,00,20,1,2953
23025,00,4,1,1735
23025,00,3,210,0
23027,00,13,210,0
23027,00,5,220,0
23027,23,7,1,0
23027,23,5,210,0
23027,44,4,1,0
23027,44,3,220,0
23030,00,126,1,57309
23030,00,71,210,0
23030,00,25,220,0
23030,00,16,230,0
