Naics,Establishments,Employees,Payroll
114111,16,26,587
115310,3,37,1715
115210,7,18,201
221210,5,231,22832
221112,15,1951,225075
221115,4,8,656
221122,9,1145,125277
237110,31,433,38577
237130,17,180,15578
237310,40,1312,121341
237990,14,688,67985
238990,85,774,56792
221310,15,144,12162
221320,16,91,7516
238130,19,602,36666
236115,267,1791,123564
236116,6,190,20503
236117,23,275,34577
236118,457,1517,74028
236210,6,41,2975
236220,218,4700,429549
237120,3,68,5129
238220,390,4304,324028
237210,24,241,23737
238310,64,1196,90101
238110,50,626,44988
238120,23,382,26962
238140,63,403,21789
238390,28,237,15377
238150,37,358,26326
238160,99,1144,66454
238170,18,95,5792
238190,17,64,4479
238210,357,4826,362249
238290,35,598,60594
238320,155,1474,88066
238330,58,438,21340
238340,67,392,26735
238350,112,779,49015
238910,109,1341,117443
311340,6,67,1835
311351,6,36,626
311352,10,542,16660
311421,15,124,4492
311511,3,211,23455
311520,4,134,4390
311611,6,56,1654
311612,8,269,10188
311919,8,65,1581
311920,16,241,7941
311811,66,888,17128
311812,22,774,19291
311821,11,438,12851
311824,6,57,986
311941,5,65,2952
311942,4,7,196
311991,26,775,21079
311999,4,24,491
312120,9,409,9688
312111,6,525,21609
312112,7,220,9463
312113,5,76,3005
312130,5,84,2127
312140,9,140,4258
314120,5,53,1245
314910,8,40,2035
314999,7,14,243
315210,19,93,1418
315220,3,66,1045
315240,13,125,3356
321214,6,171,5736
321911,5,67,3243
321999,7,22,464
325199,3,78,3875
323111,50,690,22801
323113,38,307,6680
325314,4,76,4272
325620,11,103,3792
325611,5,60,1569
326199,8,94,4635
327215,4,21,428
327320,15,604,52760
327390,7,192,14079
327991,5,39,1826
332323,5,66,3936
332321,7,38,1570
332322,7,101,7393
332710,7,50,2863
333314,3,34,2603
336611,10,732,46882
337110,19,124,6433
337122,11,37,1522
337215,3,4,54
339116,24,167,5514
339910,26,238,5607
339920,20,59,2438
339950,18,82,3056
339992,6,72,2414
339999,8,110,3223
423110,10,167,11503
423120,28,455,20748
423130,9,100,5497
423210,11,151,9878
423320,9,51,4512
423220,32,250,13964
423310,28,205,10788
423330,26,324,23182
423390,16,130,9788
423410,3,9,1241
423420,21,438,23719
423430,19,47,3797
423440,19,124,5991
423450,43,276,22920
423460,4,24,616
423490,7,26,1062
423510,18,189,13239
423610,39,396,30684
423620,7,71,5738
