Zip Code,naics,Establishments,Employees,Payroll,IND Level
54201,00,117,001,56884,2
54201,00,56,210,0,2
54201,00,29,220,0,2
54201,00,19,230,0,2
54201,00,9,241,0,2
54201,23,17,001,0,2
54201,23,8,210,0,2
54201,23,8,220,0,2
54201,31-33,15,001,0,2
54201,31-33,3,210,0,2
54201,31-33,5,241,0,2
54201,44-45,13,001,0,2
54201,44-45,7,220,0,2
54201,44-45,3,241,0,2
54201,48-49,5,001,0,2
54201,48-49,5,210,0,2
54201,52,7,001,0,2
54201,52,4,210,0,2
54201,53,3,001,0,2
54201,53,3,210,0,2
54201,54,6,001,0,2
54201,54,4,210,0,2
54201,56,3,001,0,2
54201,62,12,001,0,2
54201,62,4,210,0,2
54201,62,5,230,0,2
54201,72,14,001,0,2
54201,72,6,210,0,2
54201,72,4,220,0,2
54201,72,3,230,0,2
54201,81,14,001,0,2
54201,81,13,210,0,2
