Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
30076,2361,32,001,0,4
30076,2361,21,210,0,4
30076,2361,5,220,0,4
30076,2361,3,230,0,4
30076,2362,11,001,0,4
30076,2362,6,210,0,4
30076,5411,54,001,0,4
30076,5411,45,210,0,4
30076,5411,6,220,0,4
30076,5412,53,001,0,4
30076,5412,43,210,0,4
30076,5412,6,220,0,4
30076,5413,43,001,0,4
30076,5413,34,210,0,4
30076,5413,4,220,0,4
30076,2381,11,001,0,4
30076,2381,8,210,0,4
30076,2382,21,001,0,4
30076,2382,13,210,0,4
30076,2382,4,220,0,4
30076,2382,3,241,0,4
30076,2383,23,001,0,4
30076,2383,17,210,0,4
30076,2383,3,230,0,4
30076,2389,6,001,0,4
30076,2389,4,210,0,4
30076,5414,12,001,0,4
30076,5414,12,210,0,4
30076,5415,88,001,0,4
30076,5415,59,210,0,4
30076,5415,5,220,0,4
30076,5415,9,230,0,4
30076,5415,6,241,0,4
30076,5415,5,242,0,4
30076,3231,5,001,0,4
30076,3231,3,210,0,4
30076,3254,3,001,0,4
30076,3345,3,001,0,4
30076,3399,3,001,0,4
30076,3399,3,210,0,4
30076,4231,5,001,0,4
30076,5416,95,001,0,4
30076,5416,77,210,0,4
30076,5416,11,220,0,4
30076,5416,4,230,0,4
30076,5417,4,001,0,4
30076,5418,13,001,0,4
30076,5418,11,210,0,4
30076,4232,6,210,0,4
30076,4231,3,210,0,4
30076,4232,8,001,0,4
30076,4233,5,001,0,4
30076,4234,13,001,0,4
30076,4234,4,210,0,4
30076,4234,5,241,0,4
30076,4235,3,001,0,4
30076,4235,3,210,0,4
30076,4236,11,001,0,4
30076,4236,4,210,0,4
30076,4236,3,241,0,4
30076,4237,8,001,0,4
30076,5419,24,001,0,4
30076,5419,18,210,0,4
30076,5419,5,230,0,4
30076,5511,36,001,0,4
30076,5511,15,210,0,4
30076,5511,3,220,0,4
30076,5511,4,241,0,4
30076,5511,7,242,0,4
30076,4237,3,210,0,4
30076,4237,3,220,0,4
30076,4238,22,001,0,4
30076,4238,12,210,0,4
30076,4238,3,220,0,4
30076,4238,4,241,0,4
30076,4239,11,001,0,4
30076,4239,8,210,0,4
30076,4241,6,001,0,4
30076,4241,4,210,0,4
30076,4242,7,001,0,4
30076,5611,10,001,0,4
30076,5611,7,210,0,4
30076,5611,3,220,0,4
30076,5612,3,001,0,4
30076,5613,26,001,0,4
30076,5613,11,210,0,4
30076,5613,6,220,0,4
30076,5613,7,251,0,4
30076,4242,4,210,0,4
30076,4243,3,001,0,4
30076,4244,7,001,0,4
30076,4244,3,210,0,4
30076,4244,3,241,0,4
30076,4246,3,001,0,4
30076,4249,11,001,0,4
30076,4249,5,210,0,4
30076,4249,3,230,0,4
30076,4251,23,001,0,4
30076,4251,18,210,0,4
30076,4251,4,220,0,4
30076,5614,13,001,0,4
30076,5614,9,210,0,4
30076,5615,3,001,0,4
30076,5616,8,001,0,4
30076,5616,3,210,0,4
30076,5616,4,220,0,4
30076,5617,46,001,0,4
30076,5617,27,210,0,4
30076,5617,10,220,0,4
30076,5617,3,230,0,4
30076,5617,5,241,0,4
30076,4411,22,001,0,4
30076,4411,3,210,0,4
30076,4411,3,241,0,4
30076,4411,6,242,0,4
30076,4411,7,251,0,4
30076,4412,3,001,0,4
30076,4413,11,001,0,4
30076,4413,3,210,0,4
30076,4413,3,220,0,4
30076,4413,5,230,0,4
30076,4421,6,001,0,4
30076,4421,3,210,0,4
30076,5619,9,001,0,4
30076,5619,5,210,0,4
30076,5619,3,220,0,4
30076,6111,7,001,0,4
30076,6111,3,241,0,4
30076,6111,3,242,0,4
30076,6114,5,001,0,4
30076,4422,7,001,0,4
30076,4422,3,210,0,4
30076,4431,4,001,0,4
30076,4441,9,001,0,4
30076,4441,3,210,0,4
30076,4441,3,230,0,4
30076,4451,11,001,0,4
30076,4451,4,220,0,4
30076,4461,15,001,0,4
30076,4461,8,210,0,4
30076,4461,3,220,0,4
30076,4461,4,241,0,4
30076,6114,5,210,0,4
30076,6116,22,001,0,4
30076,6116,14,210,0,4
30076,6116,3,220,0,4
30076,6116,4,230,0,4
30076,6117,5,001,0,4
30076,6117,3,210,0,4
30076,4471,11,001,0,4
30076,4471,4,210,0,4
30076,4471,5,220,0,4
30076,4481,6,001,0,4
30076,4481,4,210,0,4
30076,4483,4,001,0,4
30076,4511,13,001,0,4
30076,4511,4,210,0,4
30076,4511,4,220,0,4
30076,4511,3,241,0,4
30076,4523,4,001,0,4
30076,6211,101,001,0,4
30076,6211,49,210,0,4
30076,6211,21,220,0,4
30076,6211,15,230,0,4
30076,6211,11,241,0,4
30076,6211,4,242,0,4
30076,6212,35,001,0,4
30076,6212,10,210,0,4
30076,6212,18,220,0,4
30076,6212,6,230,0,4
30076,6213,74,001,0,4
30076,6213,60,210,0,4
30076,6213,9,220,0,4
30076,6213,3,230,0,4
30076,4533,7,001,0,4
30076,4533,3,210,0,4
30076,4533,3,241,0,4
30076,4539,16,001,0,4
30076,4539,8,210,0,4
30076,4539,7,220,0,4
30076,4541,11,001,0,4
30076,4541,7,210,0,4
30076,4543,8,001,0,4
30076,4543,7,210,0,4
30076,6214,8,210,0,4
30076,6214,20,001,0,4
30076,6214,4,220,0,4
30076,6214,3,230,0,4
30076,6214,5,241,0,4
30076,6215,7,001,0,4
30076,6216,8,001,0,4
30076,4841,6,001,0,4
30076,4841,5,210,0,4
30076,4885,3,001,0,4
30076,4921,4,001,0,4
30076,4921,3,210,0,4
30076,4931,4,001,0,4
30076,5111,4,001,0,4
30076,5112,11,001,0,4
30076,5112,4,210,0,4
30076,6219,8,001,0,4
30076,6219,3,210,0,4
30076,6232,6,001,0,4
30076,6241,20,001,0,4
30076,6241,13,210,0,4
30076,6243,3,001,0,4
30076,6243,3,210,0,4
30076,6244,10,001,0,4
30076,6244,4,210,0,4
30076,5121,6,001,0,4
30076,5121,3,210,0,4
30076,5173,15,001,0,4
30076,5173,7,210,0,4
30076,5173,3,220,0,4
30076,5182,7,001,0,4
30076,5182,3,230,0,4
30076,5182,3,241,0,4
30076,5191,3,001,0,4
30076,7111,3,001,0,4
30076,7111,3,210,0,4
30076,7115,12,001,0,4
30076,7115,12,210,0,4
30076,7139,21,001,0,4
30076,7139,9,210,0,4
30076,7139,6,230,0,4
30076,7139,3,242,0,4
30076,7211,12,001,0,4
30076,7211,3,230,0,4
30076,5221,18,001,0,4
30076,5221,10,210,0,4
30076,5221,4,220,0,4
30076,5222,14,001,0,4
30076,5222,7,210,0,4
30076,5223,4,001,0,4
30076,5231,13,001,0,4
30076,5231,10,210,0,4
30076,7211,4,241,0,4
30076,7223,9,001,0,4
30076,7223,4,210,0,4
30076,7225,113,001,0,4
30076,7225,30,210,0,4
30076,7225,11,220,0,4
30076,7225,32,230,0,4
30076,7225,32,241,0,4
30076,7225,7,242,0,4
30076,5239,34,001,0,4
30076,5239,30,210,0,4
30076,5239,3,220,0,4
30076,5241,10,001,0,4
30076,5241,4,210,0,4
30076,5241,3,230,0,4
30076,5242,56,001,0,4
30076,5242,43,210,0,4
30076,5242,9,220,0,4
30076,8111,39,001,0,4
30076,8111,18,210,0,4
30076,8111,11,220,0,4
30076,8111,6,230,0,4
30076,8112,3,001,0,4
30076,5311,27,001,0,4
30076,5311,18,210,0,4
30076,5311,5,220,0,4
30076,5311,3,230,0,4
30076,5312,64,001,0,4
30076,5312,59,210,0,4
30076,5313,27,001,0,4
30076,5313,18,210,0,4
30076,5313,3,220,0,4
30076,5313,5,230,0,4
30076,8114,8,001,0,4
30076,8114,7,210,0,4
30076,8121,46,001,0,4
30076,8121,38,210,0,4
30076,8121,4,230,0,4
30076,8122,3,001,0,4
30076,8123,9,001,0,4
30076,8123,6,210,0,4
30076,8123,3,220,0,4
30076,5321,11,001,0,4
30076,5321,6,210,0,4
30076,5321,3,220,0,4
30076,5322,5,001,0,4
30076,5324,4,001,0,4
30076,5324,3,210,0,4
30076,5331,6,001,0,4
30076,5331,5,210,0,4
30076,8129,17,001,0,4
30076,8129,11,210,0,4
30076,8129,3,220,0,4
30076,8131,20,001,0,4
30076,8131,15,210,0,4
30076,8131,3,220,0,4
30076,8133,3,001,0,4
30076,8139,6,001,0,4
30076,8139,4,210,0,4
