,relevant_naics,estab,emp,payann,fips
322208,1141,7,3,106,24047
322209,2361,71,222,9850,24047
322210,2362,5,9,441,24047
322211,2372,3,4,392,24047
322212,2379,7,44,1466,24047
322213,2381,14,113,4394,24047
322214,2382,74,361,17285,24047
322215,2383,34,97,3102,24047
322216,2389,14,116,5533,24047
322217,3113,4,48,1775,24047
322218,3118,5,12,356,24047
322219,3121,3,21,805,24047
322220,3149,3,8,173,24047
322221,3231,4,24,549,24047
322222,3366,3,11,446,24047
322223,3399,3,23,709,24047
322224,4234,4,13,509,24047
322225,4236,4,15,816,24047
322226,4237,8,42,2415,24047
322227,4238,5,14,905,24047
322228,4239,9,23,1295,24047
322229,4243,3,20,726,24047
322230,4244,4,6,178,24047
322231,4245,3,3,209,24047
322232,4249,3,16,955,24047
322233,4251,4,9,283,24047
322234,4411,12,116,4363,24047
322235,4412,9,32,1996,24047
322236,4413,7,92,2696,24047
322237,4421,8,78,1652,24047
322238,4422,8,72,1922,24047
322239,4431,10,47,1646,24047
322240,4441,20,426,10739,24047
322241,4442,5,26,622,24047
322242,4451,25,366,10266,24047
322243,4452,25,90,2297,24047
322244,4453,12,54,1979,24047
322245,4461,19,227,6851,24047
322246,4471,25,195,5704,24047
322247,4481,79,680,15588,24047
322248,4482,6,41,881,24047
322249,4483,9,21,721,24047
322250,4511,20,65,1746,24047
322251,4523,19,683,17780,24047
322252,4532,16,42,1127,24047
322253,4533,6,26,325,24047
322254,4539,22,60,2395,24047
322255,4541,9,30,1452,24047
322256,4543,10,78,3540,24047
322257,4842,6,17,589,24047
322258,4853,3,4,161,24047
322259,4854,10,5,195,24047
322260,4872,6,2,455,24047
322261,5111,3,31,1400,24047
322262,5121,5,35,586,24047
322263,5173,20,85,5875,24047
322264,5191,3,10,383,24047
322265,5221,46,296,14859,24047
322266,5222,7,29,2258,24047
322267,5223,3,3,215,24047
322268,5231,4,17,1956,24047
322269,5239,13,113,3674,24047
322270,5241,3,30,723,24047
322271,5311,28,47,1796,24047
322272,5312,68,244,10359,24047
322273,5242,16,70,3300,24047
322274,5313,44,217,7317,24047
322275,5321,3,8,337,24047
322276,5322,28,22,2395,24047
322277,5323,3,15,220,24047
322278,5324,3,5,234,24047
322279,5411,32,92,6071,24047
322280,5412,32,148,6774,24047
322281,5413,22,137,6757,24047
322282,5414,6,12,433,24047
322283,5415,16,133,7348,24047
322284,5416,26,48,2895,24047
