,fips,relevant_naics,YEAR,estab,emp,payann
0,24,1141,2017,16,9,242
2,24,1133,2017,31,114,4351
4,24,1152,2017,74,277,7890
6,24,1151,2017,7,55,1608
8,24,1153,2017,3,9,277
10,24,2121,2017,4,118,7865
12,24,2123,2017,17,310,19949
14,24,2131,2017,3,6,236
15,24,2211,2017,101,1123,123026
17,24,2212,2017,3,0,0
19,24,2213,2017,22,127,9939
21,24,2382,2017,3735,51696,3425033
23,24,2383,2017,2363,19734,1045761
25,24,2381,2017,1650,23182,1304916
27,24,2373,2017,142,4192,287125
29,24,2372,2017,72,268,26762
31,24,2362,2017,910,13173,1059229
33,24,2379,2017,79,742,47122
35,24,2389,2017,991,14228,823870
37,24,2361,2017,3887,16262,944239
39,24,2371,2017,311,7620,488204
41,24,3111,2017,4,60,2585
43,24,3116,2017,14,637,25740
45,24,3118,2017,182,4014,139156
47,24,3121,2017,77,1478,55926
49,24,3152,2017,13,56,1689
51,24,3115,2017,10,43,1221
53,24,3114,2017,3,10,381
56,24,3119,2017,33,1361,84009
58,24,3169,2017,3,0,0
60,24,3149,2017,51,291,13599
62,24,3117,2017,12,29,5825
64,24,3113,2017,20,790,46244
67,24,3141,2017,13,62,2480
69,24,3251,2017,11,852,74596
71,24,3273,2017,99,2633,150600
73,24,3271,2017,3,6,229
75,24,3222,2017,22,1175,60949
77,24,3272,2017,15,176,7356
79,24,3274,2017,3,0,0
81,24,3259,2017,16,473,21997
83,24,3279,2017,25,313,16464
85,24,3219,2017,54,418,15922
87,24,3255,2017,4,199,13669
89,24,3253,2017,3,0,0
91,24,3241,2017,24,465,35117
93,24,3254,2017,27,3066,290537
95,24,3261,2017,80,3165,156569
97,24,3231,2017,383,7301,377326
99,24,3262,2017,6,209,10047
101,24,3211,2017,3,56,1928
102,24,3256,2017,5,351,27552
106,24,3323,2017,115,3218,196331
108,24,3324,2017,3,71,3962
110,24,3328,2017,32,239,11844
112,24,3333,2017,7,168,7838
114,24,3342,2017,29,2595,286735
116,24,3341,2017,8,200,15357
119,24,3353,2017,7,27,1549
121,24,3336,2017,3,4,190
122,24,3315,2017,4,106,3962
124,24,3371,2017,91,841,36639
126,24,3332,2017,7,0,0
128,24,3327,2017,156,2307,126645
130,24,3391,2017,129,788,39683
132,24,3335,2017,18,126,5229
134,24,3362,2017,6,31,930
136,24,3363,2017,3,294,18597
138,24,3345,2017,72,2901,257435
140,24,3372,2017,52,782,39169
142,24,3359,2017,7,21,851
144,24,3329,2017,5,44,1928
146,24,3379,2017,3,0,0
148,24,3339,2017,23,780,47673
150,24,3399,2017,193,2146,100848
152,24,3344,2017,34,1427,81134
154,24,3366,2017,23,209,9845
156,24,3326,2017,3,24,1441
157,24,3334,2017,18,557,32245
159,24,4243,2017,100,889,60908
161,24,4248,2017,65,2432,191846
163,24,4246,2017,101,1084,81197
165,24,4242,2017,108,4215,481791
167,24,4245,2017,16,9,408
169,24,4232,2017,190,2887,181273
171,24,4244,2017,566,17890,921018
173,24,4237,2017,376,4390,332672
175,24,4236,2017,396,5724,524028
177,24,4233,2017,297,4855,311016
179,24,4238,2017,578,7515,544748
181,24,4235,2017,99,1422,94957
183,24,4239,2017,352,4161,255588
185,24,4249,2017,323,3760,174803
187,24,4231,2017,332,4812,232496
189,24,4241,2017,134,2673,172525
191,24,4247,2017,49,295,23187
193,24,4234,2017,531,8976,864722
195,24,4251,2017,549,3819,277341
197,24,4411,2017,645,27569,1493420
199,24,4413,2017,832,9184,283467
201,24,4453,2017,1222,5782,153095
203,24,4441,2017,813,19626,629300
205,24,4481,2017,1731,27869,453805
207,24,4431,2017,546,5817,172430
209,24,4421,2017,432,3783,132605
211,24,4471,2017,1557,13935,303201
213,24,4451,2017,1941,56075,1490794
215,24,4461,2017,1840,19318,668316
217,24,4422,2017,474,4631,127287
219,24,4483,2017,399,2477,86563
221,24,4442,2017,225,2948,93628
223,24,4412,2017,189,1857,83717
225,24,4482,2017,516,5466,84584
227,24,4452,2017,401,3104,64660
229,24,4512,2017,110,1331,25251
231,24,4522,2017,78,9150,178457
233,24,4543,2017,457,4171,199687
235,24,4541,2017,513,9533,358219
237,24,4531,2017,156,1006,21115
