,relevant_naics,estab,emp,payann,fips
8016,51,13,115,4225,26033
8017,52,50,278,11316,26033
8018,53,24,81,2092,26033
8019,54,44,234,8312,26033
8020,56,24,112,3404,26033
8021,61,7,166,5701,26033
8022,62,82,1984,77897,26033
8024,11,5,9,520,26033
8025,71,17,102,2166,26033
8026,23,84,237,15806,26033
8027,22,4,0,0,26033
8028,72,104,1954,39067,26033
8029,42,32,338,13944,26033
8030,81,96,408,7084,26033
8031,42,92,1635,80823,26115
8032,53,72,289,8900,26115
8033,81,242,1631,39616,26115
8034,54,144,1228,80554,26115
8035,55,11,1822,207487,26115
8036,56,119,2372,62883,26115
8037,61,18,203,5095,26115
8038,62,296,4687,186054,26115
8040,11,5,20,241,26115
8041,21,4,0,0,26115
8042,22,9,0,0,26115
8043,23,252,1451,90735,26115
8044,51,31,380,17094,26115
8045,71,49,380,8140,26115
8046,52,139,832,49169,26115
8047,72,279,4517,62931,26115
8049,11,5,27,1080,26035
8050,21,3,0,0,26035
8051,23,59,273,13496,26035
8052,42,11,172,8313,26035
8053,51,6,25,1028,26035
8054,52,23,123,4331,26035
8055,23,347,2231,131034,26005
8056,56,112,1330,59681,26005
8057,53,12,25,597,26035
8058,54,35,153,7732,26035
8059,55,4,0,0,26035
8060,56,24,186,10211,26035
8061,62,75,1175,39708,26035
8062,71,15,59,1615,26035
8063,72,69,901,12349,26035
8064,81,58,257,5440,26035
8065,61,25,475,12579,26005
8066,62,182,3285,121703,26005
8067,71,36,220,7466,26005
8068,51,21,105,3236,26005
8070,11,29,242,8610,26125
8071,52,94,397,19797,26005
8072,72,217,2964,52561,26005
8073,42,127,2242,146717,26005
8074,53,66,230,10616,26005
8075,21,10,161,12614,26125
8076,22,21,1669,184002,26125
8077,23,2708,24564,1789880,26125
8078,81,279,1398,35640,26005
8079,54,172,1703,130654,26005
8081,11,10,77,3757,26005
8082,21,7,23,1640,26005
8083,22,13,121,13036,26005
8084,55,9,1072,142799,26005
8085,72,65,878,11689,26059
8086,54,6176,95290,8002801,26125
8087,42,2518,43477,3674391,26125
8088,81,91,525,10488,26059
8089,42,37,290,13513,26059
8090,56,2586,60934,2697099,26125
8091,62,5193,105916,5049179,26125
8092,71,565,11035,406233,26125
8093,51,10,105,3053,26059
8094,52,45,278,14557,26059
8095,53,15,30,951,26059
8096,54,51,226,8020,26059
8097,56,25,430,13180,26059
8098,61,6,0,0,26059
8099,62,95,1376,49492,26059
8101,11,3,16,1079,26059
8102,23,69,358,11972,26059
8103,71,12,43,862,26059
8105,11,8,43,1988,26003
8106,23,30,98,3889,26003
8107,42,3,0,0,26003
8108,51,5,45,2929,26003
8109,52,11,78,3735,26003
8110,53,5,10,312,26003
8111,54,10,25,1397,26003
8112,56,8,22,749,26003
8113,62,18,255,10550,26003
8114,71,4,7,286,26003
8115,72,46,288,6400,26003
8116,81,27,77,1604,26003
8117,51,54,428,20298,26121
8118,99,7,5,111,26121
8119,52,181,1080,61609,26121
8121,51,882,20130,1772040,26125
8122,11,6,21,652,26121
8123,22,4,0,0,26121
8124,23,264,1891,116714,26121
8125,72,3029,59356,1028722,26125
8126,99,25,79,1256,26125
8127,53,80,438,10822,26121
8128,71,53,541,17292,26121
8129,72,353,5858,89060,26121
8130,54,217,1488,83578,26121
8131,53,1792,16279,870983,26125
8132,81,383,2096,49905,26121
8133,55,26,673,39504,26121
8134,56,124,3337,70442,26121
8135,81,3127,27235,865742,26125
8136,61,26,606,14223,26121
8137,62,372,9447,453246,26121
8138,42,117,1518,83925,26121
8139,61,3,0,0,26127
8140,62,47,435,15312,26127
8141,61,521,12135,392655,26125
8142,42,8,51,1835,26089
8143,51,11,123,5840,26089
8144,52,34,158,11800,26089
8145,53,28,51,2271,26089
8146,54,69,214,11495,26089
8147,56,50,229,11543,26089
8148,61,6,92,2543,26089
8149,62,58,587,25553,26089
8150,71,29,187,7761,26089
8151,72,85,673,25352,26089
8153,11,6,21,737,26089
8154,21,5,0,0,26089
8155,23,116,610,27169,26089
8156,81,63,215,6260,26089
8157,52,2573,40345,3766105,26125
8158,55,435,40344,4598294,26125
8159,71,16,19,2187,26127
8160,72,65,586,11923,26127
8161,81,63,197,4234,26127
8163,11,3,0,0,26127
8164,23,63,270,12302,26127
8165,42,13,460,12087,26127
8166,51,6,19,537,26127
8167,52,22,111,4878,26127
8168,53,14,25,1275,26127
8169,54,29,88,3233,26127
8170,56,8,35,993,26127
8171,55,3,10,864,26087
8172,42,59,465,21032,26087
8173,56,105,830,30478,26087
8174,61,15,191,4501,26087
8175,62,203,2866,113350,26087
8176,21,3,0,0,26007
8177,22,6,67,4525,26007
8178,23,83,486,21271,26007
8179,72,74,931,13767,26007
8180,71,28,127,3884,26087
8181,72,131,2344,34272,26087
8183,81,104,587,11996,26007
8184,42,35,572,28231,26007
