,relevant_naics,estab,emp,payann,fips
557087,113310,5,12,541,26033
557088,236115,12,32,1521,26033
557089,236118,13,33,1784,26033
557090,236220,3,18,1537,26033
557091,238110,5,20,914,26033
557092,238140,5,0,222,26033
557093,238210,10,51,4049,26033
557094,238220,10,45,1772,26033
557095,238320,4,5,140,26033
557096,238910,11,15,1014,26033
557097,321113,3,18,265,26033
557098,423120,4,139,4510,26033
557099,424490,3,19,908,26033
557100,441110,5,117,4799,26033
557101,441310,6,32,684,26033
557102,442110,3,35,1388,26033
557103,442210,3,3,93,26033
557104,443141,3,8,192,26033
557105,444190,8,84,3046,26033
557106,445110,15,202,3640,26033
557107,446110,4,52,2205,26033
557108,447110,20,166,3220,26033
557109,448210,5,18,260,26033
557110,451110,3,33,393,26033
557111,452319,9,58,910,26033
557112,453310,3,46,629,26033
557113,453220,13,30,926,26033
557114,454390,3,9,379,26033
557115,484110,3,4,38,26033
557116,484220,4,12,565,26033
557117,484121,8,126,5408,26033
557118,487210,4,10,760,26033
557119,488390,3,5,425,26033
557120,517312,4,9,360,26033
557121,517311,5,34,1825,26033
557122,522110,12,103,4930,26033
557123,522130,12,101,3261,26033
557124,522390,3,8,166,26033
557125,523920,4,9,1163,26033
557126,524210,14,53,2193,26033
557127,531210,7,15,454,26033
557128,531110,6,18,599,26033
557129,541110,10,26,936,26033
557130,541211,3,19,689,26033
557131,541219,5,75,1212,26033
557132,541370,3,13,780,26033
557133,541940,6,47,1388,26033
557134,561210,3,9,273,26033
557135,561730,6,14,409,26033
557136,611110,5,179,6247,26033
557137,621111,23,303,17293,26033
557138,621210,8,54,3093,26033
557139,621310,3,9,626,26033
557140,621320,3,19,794,26033
557141,621340,3,91,4666,26033
557142,623210,5,58,1422,26033
557143,623220,3,10,337,26033
557144,624190,8,398,9424,26033
557145,624410,5,18,228,26033
557146,712110,3,9,815,26033
557147,713990,4,9,121,26033
557148,621498,5,21,1664,26033
557149,713930,3,5,550,26033
557150,721110,15,215,3174,26033
557151,721199,5,3,186,26033
557152,721211,4,3,98,26033
557153,722410,12,81,911,26033
557154,722511,37,451,7900,26033
557155,722513,23,257,4062,26033
557156,811111,8,31,1190,26033
557157,811121,7,19,662,26033
557158,812112,11,46,648,26033
557159,812210,4,13,336,26033
557160,813110,22,114,1572,26033
557161,813211,3,4,129,26033
557162,813410,7,30,265,26033
557163,813910,3,3,108,26033
557164,722515,4,18,577,26033
557165,813930,4,17,38,26033
557166,115210,5,18,233,26115
557167,212321,3,23,2539,26115
557168,221210,3,56,4649,26115
557169,236115,15,54,2452,26115
557170,236117,5,28,1774,26115
557171,236118,54,127,4184,26115
557172,236220,11,47,2140,26115
557173,237110,6,45,2660,26115
557174,238130,6,19,716,26115
557175,238110,12,169,10738,26115
557176,238140,7,29,1916,26115
557177,238160,7,24,690,26115
557178,238170,6,8,315,26115
557179,238210,22,119,7375,26115
557180,238290,3,17,1548,26115
557181,238220,37,381,23704,26115
557182,238310,3,41,3176,26115
557183,238320,6,10,485,26115
557184,238990,23,34,1497,26115
557185,238350,7,47,1521,26115
557186,238910,21,223,15799,26115
557187,311811,4,65,873,26115
557188,323111,3,12,288,26115
557189,326199,3,1228,39270,26115
557190,327320,6,33,4045,26115
557191,327991,3,19,1448,26115
557192,332322,3,8,342,26115
557193,332812,3,182,11492,26115
557194,332710,11,277,16638,26115
557195,332813,3,216,8623,26115
557196,332999,4,54,2896,26115
557197,333511,4,188,9751,26115
557198,333514,5,138,9187,26115
557199,423120,5,49,2894,26115
557200,339999,3,5,250,26115
557201,423320,3,28,3330,26115
557202,423330,3,13,914,26115
557203,423510,6,126,8208,26115
557204,423610,3,73,3341,26115
557205,423710,4,22,1242,26115
557206,423830,9,39,2164,26115
557207,423910,3,15,761,26115
557208,423930,4,50,3272,26115
557209,424490,3,49,2047,26115
557210,424510,3,36,1521,26115
557211,424930,3,45,2103,26115
557212,425120,8,379,14059,26115
557213,441110,9,479,21889,26115
557214,441120,8,26,1466,26115
557215,441228,7,70,3471,26115
557216,441310,21,151,3890,26115
557217,441320,4,49,2237,26115
557218,442110,7,32,883,26115
557219,442210,4,33,1117,26115
557220,443142,4,23,286,26115
557221,444110,3,217,5645,26115
557222,444130,8,97,1789,26115
557223,444190,8,102,3861,26115
557224,444220,4,90,4013,26115
557225,444210,4,34,1195,26115
557226,445110,20,858,17632,26115
557227,445120,8,52,763,26115
557228,445310,26,105,1568,26115
557229,446110,19,272,9301,26115
557230,446120,3,14,253,26115
557231,446130,4,23,1458,26115
557232,446191,4,11,161,26115
557233,446199,9,37,1195,26115
557234,447110,34,263,5015,26115
557235,447190,10,211,4152,26115
557236,448210,4,28,484,26115
557237,448310,8,36,1113,26115
557238,451110,11,326,6478,26115
557239,451120,4,50,915,26115
557240,453220,4,22,316,26115
557241,453310,6,156,1535,26115
557242,453910,5,38,728,26115
557243,453991,6,25,536,26115
557244,453998,13,23,668,26115
