Naics,Establishments,Employees,Payroll,fips
1133,5,10,390,26033
2211,3,78,8272,26033
2361,24,74,3299,26033
2362,4,16,2493,26033
2381,13,46,2415,26033
2382,19,83,5929,26033
2383,6,12,533,26033
2389,14,20,1268,26033
3121,3,15,133,26033
4231,5,178,3929,26033
3399,3,31,864,26033
4236,3,16,414,26033
4239,3,10,283,26033
4244,3,17,899,26033
4411,6,114,4752,26033
4413,8,52,1496,26033
4422,3,6,156,26033
4431,4,15,222,26033
4441,11,97,4225,26033
4451,12,143,2759,26033
4452,4,24,420,26033
4461,5,52,2394,26033
4471,22,157,2975,26033
4481,6,64,884,26033
4482,4,11,199,26033
4511,7,54,811,26033
4532,11,47,1534,26033
4523,10,585,13468,26033
4543,5,12,635,26033
4841,6,137,5191,26033
4842,5,19,676,26033
4883,5,5,722,26033
4872,4,11,535,26033
4931,3,8,134,26033
5111,4,28,608,26033
5173,8,40,2532,26033
5221,23,208,8539,26033
5223,3,6,115,26033
5239,3,7,789,26033
5242,13,51,2069,26033
5311,12,38,1301,26033
5312,5,15,521,26033
5313,4,4,242,26033
5322,5,14,425,26033
5411,11,27,884,26033
5412,8,90,1793,26033
5413,8,74,1839,26033
5415,3,8,440,26033
5419,7,60,1805,26033
5612,3,6,238,26033
5617,15,38,1232,26033
5621,3,31,1583,26033
6111,3,46,1269,26033
6211,23,275,17221,26033
6212,8,50,2207,26033
6213,14,152,6657,26033
6214,5,27,1392,26033
6232,9,109,3294,26033
6233,5,156,3191,26033
6241,8,402,10362,26033
6244,6,19,285,26033
7121,3,10,810,26033
7139,9,52,1134,26033
7211,20,1119,27595,26033
7212,4,10,110,26033
7224,14,99,822,26033
7225,60,676,11091,26033
8111,20,69,2449,26033
8113,3,10,414,26033
8114,5,5,141,26033
8121,11,45,610,26033
8122,4,15,394,26033
8131,21,95,1455,26033
8132,4,8,232,26033
8133,3,8,273,26033
8134,7,26,168,26033
8139,4,11,80,26033
1152,4,20,224,26115
2123,4,34,5282,26115
2211,4,1441,159163,26115
2361,74,225,9798,26115
2212,3,47,4309,26115
2362,12,65,3623,26115
2371,10,144,12420,26115
2381,40,258,18647,26115
2382,54,455,29795,26115
2383,19,139,5310,26115
2389,46,347,19604,26115
3118,6,129,3587,26115
3219,5,243,10155,26115
3261,5,1283,44502,26115
3273,7,57,5176,26115
3279,4,43,2200,26115
3323,6,358,20825,26115
3327,14,419,21896,26115
3328,6,369,17151,26115
3329,5,58,2448,26115
3334,3,134,10423,26115
3335,12,265,15475,26115
3339,5,141,8383,26115
3363,4,1107,62640,26115
3371,4,438,17585,26115
3399,6,18,638,26115
4231,9,83,3819,26115
4233,6,61,4001,26115
4234,3,2,319,26115
4235,4,124,6463,26115
4236,4,85,3299,26115
4237,7,43,1792,26115
4238,13,92,5412,26115
4239,8,69,5048,26115
4242,3,10,544,26115
4244,7,297,20600,26115
4245,3,39,1604,26115
4249,8,65,3357,26115
4251,9,403,15510,26115
