Fips,Naics,Establishments,Employees,Payroll
30017,1151,3,3,144
30017,2361,13,21,993
30017,2371,3,12,1046
30017,2381,8,6,480
30017,2382,9,30,1747
30017,2389,7,18,1486
30017,4238,5,30,1469
30017,4244,3,28,992
30017,4249,3,9,415
30017,4251,3,42,573
30017,4411,4,91,4604
30017,4413,4,36,1092
30017,4431,3,11,316
30017,4441,6,82,3480
30017,4451,3,108,3116
30017,4471,6,101,1946
30017,4532,3,10,158
30017,4841,6,18,758
30017,4842,14,41,2403
30017,4921,4,39,2178
30017,5173,5,26,1804
30017,5221,7,191,12389
30017,5239,4,12,548
30017,5242,13,50,2350
30017,5311,7,19,268
30017,5312,4,9,348
30017,5322,3,7,303
30017,5411,4,18,2146
30017,5412,12,35,960
30017,5416,12,11,561
30017,5617,7,30,379
30017,6211,6,69,5244
30017,6212,5,52,2354
30017,6213,8,25,814
30017,6214,6,156,8585
30017,6232,6,116,2806
30017,6233,3,23,430
30017,6241,6,71,1225
30017,6244,3,25,387
30017,7121,3,8,119
30017,7132,11,75,1585
30017,7139,5,39,480
30017,7211,10,61,1381
30017,7223,3,2,91
30017,7224,6,74,1028
30017,7225,23,412,7470
30017,8111,10,51,2579
30017,8113,5,11,474
30017,8131,8,70,1158
30041,2211,3,196,15546
30041,2213,3,6,65
30041,2361,17,21,1092
30041,2362,5,33,2353
30041,2371,5,27,1736
30041,2381,3,8,351
30041,2382,17,67,2843
30041,2383,7,12,400
30041,2389,8,68,4031
30041,3121,4,21,125
30041,3273,3,4,95
30041,4238,4,86,4668
30041,4244,3,24,1008
30041,4245,5,19,842
30041,4249,5,32,1859
30041,4411,3,140,5999
30041,4412,3,10,270
30041,4413,6,55,1543
30041,4422,3,8,198
30041,4431,4,32,789
30041,4441,4,20,792
30041,4442,3,49,1368
30041,4451,3,119,2929
30041,4461,5,20,461
30041,4471,11,113,2514
30041,4481,8,22,318
30041,4511,4,28,604
30041,4523,3,288,7384
30041,4543,3,13,570
30041,4841,7,26,1322
30041,4842,3,7,163
30041,4921,5,59,2245
30041,5173,3,12,524
30041,5221,9,135,6998
30041,5222,5,16,1156
30041,5239,7,26,1361
30041,5242,19,35,1961
30041,5311,10,46,843
30041,5312,6,12,205
30041,5313,5,6,186
30041,5324,3,9,299
30041,5411,7,29,1132
30041,5412,6,40,1515
30041,5413,4,39,2626
30041,5419,4,20,693
30041,5617,12,40,1047
30041,6211,5,9,331
30041,6212,5,35,2160
30041,6213,9,39,1022
30041,6214,5,216,10922
30041,6232,7,114,2129
30041,6241,9,161,2994
30041,6244,10,44,1067
30041,7132,5,33,748
30041,7139,16,42,564
30041,7211,9,160,3121
30041,7224,14,82,910
30041,7225,31,472,6852
30041,8111,16,73,2384
30041,8113,4,5,175
30041,8131,10,36,429
30041,8132,4,7,210
30041,8139,3,13,102
30041,8134,3,10,218
30015,1151,7,24,1765
30015,2361,5,9,289
30015,4245,6,49,2533
30015,4249,6,42,1647
30015,4451,3,36,629
30015,4461,3,13,637
30015,4471,4,16,486
30015,5221,5,27,1038
30015,5242,12,28,1347
30015,5416,3,0,68
30015,6241,3,61,1170
30015,7139,5,4,237
30015,7224,6,17,150
30015,7225,7,46,583
30015,8111,3,3,87
30015,8131,6,19,152
30075,2361,5,11,174
30075,2371,6,5,232
30075,2389,3,4,131
30075,5419,3,7,543
30075,7139,3,1,133
30075,7225,4,19,196
30075,8111,4,7,268
30053,1133,32,114,5314
30053,1153,4,10,370
30053,2361,31,58,1792
30053,2371,4,20,1306
30053,2373,7,8,680
30053,2382,16,79,2706
30053,2381,6,8,447
30053,2383,12,31,657
30053,2389,12,56,6091
30053,3219,3,44,1223
30053,3327,3,33,1653
30053,3371,4,41,951
30053,4411,3,30,1203
30053,4412,3,28,1142
30053,4413,9,55,2147
30053,4422,4,10,335
30053,4431,3,6,185
30053,4441,6,67,2286
30053,4451,10,236,5621
30053,4453,5,18,270
30053,4461,3,23,950
30053,4471,9,120,2104
30053,4511,3,10,305
30053,4523,3,25,178
30053,4533,5,9,107
30053,4541,3,20,796
30053,4543,4,27,976
30053,4841,9,38,1427
30053,4842,11,17,909
30053,5111,5,25,734
30053,5173,6,43,2572
30053,5221,10,77,3062
30053,5242,9,28,1173
30053,5311,9,20,440
30053,5312,8,15,334
30053,5313,4,6,105
30053,5322,3,11,347
30053,5411,6,14,325
30053,5412,8,21,469
30053,5413,8,11,382
30053,5415,3,11,292
30053,5416,4,9,418
30053,5418,3,4,131
30053,5419,3,18,378
30053,5614,3,7,104
30053,5617,20,35,669
30053,5629,6,29,1978
30053,6111,4,73,2644
30053,6211,3,56,2515
30053,6212,5,35,1036
30053,6213,9,23,726
30053,6214,5,98,5434
30053,6219,3,20,283
30053,6241,10,108,1550
30053,6244,9,47,947
30053,7115,3,7,334
30053,7132,4,33,683
30053,7139,9,91,1564
30053,7211,9,97,1693
30053,7223,4,34,266
30053,7224,10,74,1369
30053,7225,39,295,4770
30053,8111,18,49,1443
30053,8129,3,17,162
30053,8131,18,63,928
30053,8134,4,26,319
30053,8139,3,8,77
30067,1133,3,12,684
30067,1152,5,5,187
30067,2211,4,25,2370
30067,2361,42,63,3069
30067,2362,4,7,297
30067,2381,18,60,2343
30067,2382,29,165,8456
30067,2383,19,37,1295
30067,2389,11,25,1310
30067,3399,3,10,330
30067,4251,4,4,220
30067,4411,4,16,608
30067,4413,5,36,1172
30067,4422,4,8,299
30067,4441,8,67,2395
30067,4442,3,38,646
30067,4451,5,192,6498
30067,4453,3,10,355
30067,4461,4,29,895
30067,4471,8,105,2188
30067,4481,3,6,78
30067,4511,8,33,659
30067,4523,3,34,316
30067,4532,8,82,6578
30067,4533,5,24,395
30067,4539,7,24,387
30067,4541,5,5,277
30067,4543,3,11,365
30067,4841,7,10,592
30067,4842,4,5,203
30067,4859,3,2,100
30067,4884,3,20,680
30067,5111,3,39,1113
30067,5121,4,11,117
30067,5173,6,71,1194
30067,5221,10,123,7493
30067,5239,4,6,393
30067,5242,8,22,786
30067,5311,17,16,463
30067,5312,22,7,799
30067,5313,10,16,538
30067,5411,12,31,1336
30067,5412,14,40,894
30067,5413,14,51,3452
30067,5414,4,5,141
30067,5415,8,13,1378
30067,5416,14,7,750
30067,5419,12,43,1525
30067,5511,3,13,1408
30067,5611,6,51,2997
30067,5614,4,7,167
30067,5615,3,1,44
30067,5617,22,24,839
30067,5619,3,4,158
30067,6111,4,16,400
30067,6116,5,26,1079
30067,6211,4,71,6357
30067,6212,7,37,1443
30067,6213,14,85,2924
30067,6214,4,68,3242
30067,6232,4,45,829
30067,6233,3,49,1178
30067,6241,12,52,800
30067,6242,3,21,520
30067,6244,4,20,436
30067,7115,9,7,902
30067,7132,5,27,985
30067,7139,39,73,2794
30067,7211,40,352,10749
30067,7212,13,54,4260
30067,7223,4,22,664
30067,7224,14,83,1596
30067,7225,65,689,15365
30067,8111,13,60,2677
30067,8121,6,24,539
30067,8123,5,38,1089
30067,8129,4,8,91
30067,8131,17,256,4658
30067,8132,3,6,220
30067,8133,6,31,1024
30067,8134,3,7,62
30067,8139,5,11,218
30085,2131,9,16,1262
30085,2212,3,16,1469
30085,2361,4,6,437
30085,2381,3,8,138
30085,2382,4,5,107
30085,4245,4,28,1395
30085,4249,3,25,1672
30085,4411,3,54,1813
30085,4441,5,33,1102
30085,4451,7,113,2275
30085,4471,9,130,4395
30085,4842,8,20,1395
30085,5111,3,8,104
30085,5221,7,67,2870
30085,5242,7,18,752
30085,5311,4,4,130
