Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
77502,00,440,001,178950,2
77502,00,239,210,0,2
77502,00,93,220,0,2
77502,00,59,230,0,2
77502,00,32,241,0,2
77502,00,11,242,0,2
77502,00,4,251,0,2
77502,23,52,001,0,2
77502,23,30,210,0,2
77502,23,7,220,0,2
77502,23,6,230,0,2
77502,23,6,241,0,2
77502,31-33,15,001,0,2
77502,31-33,5,210,0,2
77502,31-33,6,220,0,2
77502,42,19,001,0,2
77502,42,12,210,0,2
77502,42,5,220,0,2
77502,44-45,96,001,0,2
77502,44-45,49,210,0,2
77502,44-45,20,220,0,2
77502,44-45,15,230,0,2
77502,44-45,8,241,0,2
77502,44-45,3,242,0,2
77502,48-49,22,001,0,2
77502,48-49,18,210,0,2
77502,51,5,001,0,2
77502,52,44,001,0,2
77502,52,28,210,0,2
77502,52,10,220,0,2
77502,52,5,230,0,2
77502,53,25,001,0,2
77502,53,17,210,0,2
77502,53,6,220,0,2
77502,54,30,001,0,2
77502,54,20,210,0,2
77502,54,3,220,0,2
77502,54,4,241,0,2
77502,56,8,001,0,2
77502,62,52,001,0,2
77502,62,22,210,0,2
77502,62,12,220,0,2
77502,62,12,230,0,2
77502,62,4,241,0,2
77502,72,30,001,0,2
77502,72,7,210,0,2
77502,72,11,220,0,2
77502,72,7,230,0,2
77502,72,4,241,0,2
77502,81,37,001,0,2
77502,81,24,210,0,2
77502,81,7,220,0,2
77502,81,4,230,0,2
