Zip,Naics,Establishments,Employees,Payroll
07751,61,22,1,0
07751,61,12,210,0
07751,61,4,220,0
07751,61,4,230,0
07753,52,50,1,0
07753,52,30,210,0
07753,52,13,220,0
07753,52,3,230,0
07755,42,9,1,0
07755,42,7,210,0
07755,44,46,1,0
07755,44,22,210,0
07755,44,6,220,0
07755,44,11,230,0
07755,44,5,241,0
07760,53,20,1,0
07760,53,15,210,0
07760,53,4,220,0
07764,42,12,1,0
07764,42,9,210,0
07764,44,43,1,0
07764,44,17,210,0
07764,44,11,220,0
07764,44,4,230,0
07764,44,9,241,0
07801,54,36,1,0
07801,54,28,210,0
07801,54,3,241,0
07823,31,8,1,0
07823,31,3,241,0
07823,42,4,1,0
07823,42,3,210,0
07823,44,16,1,0
07823,44,6,210,0
07823,44,5,220,0
07823,44,4,230,0
07823,48,8,1,0
07823,48,6,210,0
07823,52,3,1,0
07823,53,3,1,0
07828,31,12,1,0
07828,31,7,210,0
07828,42,15,1,0
07828,42,5,210,0
07828,42,3,230,0
07834,31,3,241,0
07834,31,24,1,0
07834,31,13,210,0
07834,31,3,230,0
07834,42,30,1,0
07834,42,16,210,0
07834,42,6,220,0
07834,42,5,230,0
07836,23,3,230,0
07836,23,4,241,0
07512,44,80,1,0
07512,44,36,210,0
07512,44,17,220,0
07512,44,4,230,0
07512,44,15,241,0
07512,44,5,242,0
07512,44,3,251,0
07513,52,6,1,0
07513,52,3,210,0
07513,53,6,1,0
07513,53,4,210,0
07513,54,8,1,0
07513,54,6,210,0
07524,31,11,220,0
07524,31,40,1,0
07524,31,10,210,0
07524,31,7,230,0
07524,31,4,241,0
07524,31,4,242,0
07601,44,215,1,0
07601,44,106,210,0
07601,44,56,220,0
07601,44,25,230,0
07601,44,19,241,0
07601,44,6,251,0
07601,99,5,1,0
07601,99,4,210,0
07602,00,12,1,18407
07602,00,5,210,0
07602,00,3,230,0
07603,00,158,1,39450
07603,00,107,210,0
07603,00,29,220,0
07603,00,15,230,0
07603,00,6,241,0
07603,23,27,1,0
07603,23,19,210,0
07603,23,8,220,0
07605,31,4,1,0
07605,42,21,1,0
07605,42,18,210,0
07607,51,4,1,0
07607,51,4,210,0
07607,52,13,1,0
07607,52,6,210,0
07607,52,3,220,0
07607,53,10,1,0
07607,53,8,210,0
07607,54,36,1,0
07607,54,23,210,0
07607,54,5,220,0
07607,54,3,230,0
07607,54,3,241,0
07621,51,7,1,0
07621,51,3,210,0
07621,51,3,230,0
07621,52,15,1,0
07621,52,9,210,0
07621,52,4,220,0
07624,61,16,1,0
07624,61,9,210,0
07624,61,6,220,0
07624,62,40,1,0
07624,62,21,210,0
07624,62,8,220,0
07624,62,5,230,0
07624,62,5,241,0
07628,31,5,1,0
07628,31,3,210,0
07628,42,7,1,0
07628,42,5,210,0
07628,44,21,1,0
07628,44,14,210,0
07628,44,4,241,0
07628,48,11,1,0
07628,48,9,210,0
07641,62,11,1,0
07641,62,8,210,0
07641,71,4,1,0
07641,72,3,1,0
07641,81,8,1,0
07641,81,6,210,0
07642,00,252,1,63439
07642,00,170,210,0
07642,00,41,220,0
07642,00,26,230,0
07642,00,12,241,0
07642,23,38,1,0
07642,23,28,210,0
07642,23,6,220,0
07642,23,4,230,0
07645,42,17,210,0
07645,42,3,220,0
07645,42,5,230,0
07645,42,5,241,0
07645,42,3,251,0
07645,42,3,252,0
07645,44,24,1,0
07645,44,11,210,0
07645,44,4,230,0
07646,72,6,220,0
07646,72,24,1,0
07646,72,12,210,0
07646,72,6,241,0
07646,81,31,1,0
07648,81,18,1,0
07648,81,16,210,0
07649,00,266,1,133311
07649,00,183,210,0
07650,53,23,1,0
07650,53,19,210,0
07652,54,200,1,0
07652,54,130,210,0
07652,54,29,220,0
07652,54,22,230,0
07652,54,10,241,0
07652,54,6,251,0
07653,00,16,1,9603
07653,00,7,210,0
07653,00,6,220,0
07653,44,6,1,0
07653,54,3,1,0
07656,00,239,1,110395
07656,00,159,210,0
07656,00,38,220,0
07656,00,22,230,0
07656,00,15,241,0
07656,00,3,242,0
07656,23,27,1,0
07656,23,22,210,0
07656,23,3,220,0
07657,56,28,1,0
07657,56,19,210,0
07657,56,6,220,0
07661,52,15,1,0
07661,52,7,210,0
07661,52,6,220,0
07661,53,16,1,0
07661,53,12,210,0
07661,53,3,230,0
07662,81,36,1,0
07662,81,24,210,0
07662,81,10,220,0
07666,62,4,251,0
07670,61,15,1,0
07670,61,7,210,0
07670,61,3,220,0
07670,61,3,241,0
07670,62,68,1,0
07670,62,38,210,0
07670,62,12,220,0
07670,62,14,230,0
07677,00,255,1,553559
07677,00,157,210,0
07677,00,28,220,0
07677,00,29,230,0
07677,00,25,241,0
07677,00,5,242,0
07677,00,7,251,0
07677,23,20,1,0
07677,23,17,210,0
07701,52,159,1,0
07701,52,91,210,0
07701,52,32,220,0
07701,52,15,230,0
07701,52,14,241,0
07701,52,3,242,0
07701,52,4,251,0
07704,52,10,1,0
07704,52,8,210,0
07704,53,5,1,0
07704,53,5,210,0
07704,54,28,1,0
07704,54,18,210,0
07704,54,6,220,0
07704,54,3,230,0
07712,53,58,1,0
07712,53,48,210,0
07712,53,5,220,0
07712,53,3,241,0
07716,52,15,1,0
07716,52,10,210,0
07716,52,4,220,0
07716,53,13,1,0
07719,48,10,1,0
07719,48,5,210,0
07719,51,14,1,0
07719,51,7,210,0
07719,51,4,220,0
07719,52,62,1,0
