"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US30","Montana",null,"2016","00","Total for all sectors","37626","378463","14542766","30",
"0400000US30","Montana",null,"2016","11","Agriculture, forestry, fishing and hunting","354","939","42563","30",
"0400000US30","Montana",null,"2016","113","Forestry and logging","172","544","23995","30",
"0400000US30","Montana",null,"2016","238170","Siding contractors","87","233","7355","30",
"0400000US30","Montana",null,"2016","1131","Timber tract operations","2","0","0","30",
"0400000US30","Montana",null,"2016","11311","Timber tract operations","2","0","0","30",
"0400000US30","Montana",null,"2016","113110","Timber tract operations","2","0","0","30",
"0400000US30","Montana",null,"2016","1132","Forest nurseries and gathering of forest products","1","0","0","30",
"0400000US30","Montana",null,"2016","11321","Forest nurseries and gathering of forest products","1","0","0","30",
"0400000US30","Montana",null,"2016","113210","Forest nurseries and gathering of forest products","1","0","0","30",
"0400000US30","Montana",null,"2016","1133","Logging","169","541","23843","30",
"0400000US30","Montana",null,"2016","11331","Logging","169","541","23843","30",
"0400000US30","Montana",null,"2016","113310","Logging","169","541","23843","30",
"0400000US30","Montana",null,"2016","114","Fishing, hunting and trapping","18","6","450","30",
"0400000US30","Montana",null,"2016","1141","Fishing","11","3","368","30",
"0400000US30","Montana",null,"2016","11411","Fishing","11","3","368","30",
"0400000US30","Montana",null,"2016","114111","Finfish fishing","6","2","167","30",
"0400000US30","Montana",null,"2016","114112","Shellfish fishing","4","0","135","30",
"0400000US30","Montana",null,"2016","114119","Other marine fishing","1","0","0","30",
"0400000US30","Montana",null,"2016","1142","Hunting and trapping","7","3","82","30",
"0400000US30","Montana",null,"2016","11421","Hunting and trapping","7","3","82","30",
"0400000US30","Montana",null,"2016","114210","Hunting and trapping","7","3","82","30",
"0400000US30","Montana",null,"2016","115","Support activities for agriculture and forestry","164","389","18118","30",
"0400000US30","Montana",null,"2016","1151","Support activities for crop production","69","190","8735","30",
"0400000US30","Montana",null,"2016","11511","Support activities for crop production","69","190","8735","30",
"0400000US30","Montana",null,"2016","115112","Soil preparation, planting, and cultivating","43","72","3920","30",
"0400000US30","Montana",null,"2016","115113","Crop harvesting, primarily by machine","5","8","312","30",
