"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US45","South Carolina",null,"2015","00","Total for all sectors","103973","1662251","66120263","45",
"0400000US45","South Carolina",null,"2015","11","Agriculture, forestry, fishing and hunting","510","3900","156091","45",
"0400000US45","South Carolina",null,"2015","113","Forestry and logging","338","2841","118301","45",
"0400000US45","South Carolina",null,"2015","238210","Electrical contractors and other wiring installation contractors","906","9449","389885","45",
"0400000US45","South Carolina",null,"2015","1131","Timber tract operations","27","188","11385","45",
"0400000US45","South Carolina",null,"2015","11311","Timber tract operations","27","188","11385","45",
"0400000US45","South Carolina",null,"2015","113110","Timber tract operations","27","188","11385","45",
"0400000US45","South Carolina",null,"2015","1132","Forest nurseries and gathering of forest products","4","125","3087","45",
"0400000US45","South Carolina",null,"2015","11321","Forest nurseries and gathering of forest products","4","125","3087","45",
"0400000US45","South Carolina",null,"2015","113210","Forest nurseries and gathering of forest products","4","125","3087","45",
"0400000US45","South Carolina",null,"2015","1133","Logging","307","2528","103829","45",
"0400000US45","South Carolina",null,"2015","11331","Logging","307","2528","103829","45",
"0400000US45","South Carolina",null,"2015","113310","Logging","307","2528","103829","45",
"0400000US45","South Carolina",null,"2015","114","Fishing, hunting and trapping","12","50","2056","45",
"0400000US45","South Carolina",null,"2015","1141","Fishing","5","4","121","45",
"0400000US45","South Carolina",null,"2015","11411","Fishing","5","4","121","45",
"0400000US45","South Carolina",null,"2015","114112","Shellfish fishing","4","3","87","45",
"0400000US45","South Carolina",null,"2015","114119","Other marine fishing","1","0","0","45",
"0400000US45","South Carolina",null,"2015","1142","Hunting and trapping","7","46","1935","45",
"0400000US45","South Carolina",null,"2015","11421","Hunting and trapping","7","46","1935","45",
"0400000US45","South Carolina",null,"2015","114210","Hunting and trapping","7","46","1935","45",
"0400000US45","South Carolina",null,"2015","115","Support activities for agriculture and forestry","160","1009","35734","45",
"0400000US45","South Carolina",null,"2015","1151","Support activities for crop production","41","388","10241","45",
"0400000US45","South Carolina",null,"2015","11511","Support activities for crop production","41","388","10241","45",
"0400000US45","South Carolina",null,"2015","115111","Cotton ginning","9","72","1809","45",
"0400000US45","South Carolina",null,"2015","115112","Soil preparation, planting, and cultivating","12","35","1241","45",
"0400000US45","South Carolina",null,"2015","115113","Crop harvesting, primarily by machine","2","0","0","45",
"0400000US45","South Carolina",null,"2015","115114","Postharvest crop activities (except cotton ginning)","12","179","4703","45",
"0400000US45","South Carolina",null,"2015","115115","Farm labor contractors and crew leaders","4","86","1879","45",
"0400000US45","South Carolina",null,"2015","115116","Farm management services","2","0","0","45",
"0400000US45","South Carolina",null,"2015","1152","Support activities for animal production","57","197","5124","45",
"0400000US45","South Carolina",null,"2015","11521","Support activities for animal production","57","197","5124","45",
"0400000US45","South Carolina",null,"2015","115210","Support activities for animal production","57","197","5124","45",
"0400000US45","South Carolina",null,"2015","1153","Support activities for forestry","62","424","20369","45",
