"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US47","Tennessee",null,"2013","00","Total for all sectors","130819","2394068","99010880","47",
"0400000US47","Tennessee",null,"2013","11","Agriculture, forestry, fishing and hunting","236","1844","50693","47",
"0400000US47","Tennessee",null,"2013","113","Forestry and logging","142","749","21024","47",
"0400000US47","Tennessee",null,"2013","23821","Electrical contractors and other wiring installation contractors","1005","14085","673989","47",
"0400000US47","Tennessee",null,"2013","1131","Timber tract operations","7","0","1146","47",
"0400000US47","Tennessee",null,"2013","11311","Timber tract operations","7","0","1146","47",
"0400000US47","Tennessee",null,"2013","113110","Timber tract operations","7","0","1146","47",
"0400000US47","Tennessee",null,"2013","1133","Logging","135","728","19878","47",
"0400000US47","Tennessee",null,"2013","11331","Logging","135","728","19878","47",
"0400000US47","Tennessee",null,"2013","113310","Logging","135","728","19878","47",
"0400000US47","Tennessee",null,"2013","114","Fishing, hunting and trapping","3","0","149","47",
"0400000US47","Tennessee",null,"2013","1141","Fishing","1","0","0","47",
"0400000US47","Tennessee",null,"2013","11411","Fishing","1","0","0","47",
"0400000US47","Tennessee",null,"2013","114111","Finfish fishing","1","0","0","47",
"0400000US47","Tennessee",null,"2013","1142","Hunting and trapping","2","0","0","47",
"0400000US47","Tennessee",null,"2013","11421","Hunting and trapping","2","0","0","47",
"0400000US47","Tennessee",null,"2013","114210","Hunting and trapping","2","0","0","47",
"0400000US47","Tennessee",null,"2013","115","Support activities for agriculture and forestry","91","1091","29520","47",
"0400000US47","Tennessee",null,"2013","1151","Support activities for crop production","35","523","19818","47",
"0400000US47","Tennessee",null,"2013","11511","Support activities for crop production","35","523","19818","47",
"0400000US47","Tennessee",null,"2013","115111","Cotton ginning","6","0","1963","47",
"0400000US47","Tennessee",null,"2013","115112","Soil preparation, planting, and cultivating","14","0","14438","47",
"0400000US47","Tennessee",null,"2013","115113","Crop harvesting, primarily by machine","1","0","0","47",
"0400000US47","Tennessee",null,"2013","115114","Postharvest crop activities (except cotton ginning)","4","0","0","47",
"0400000US47","Tennessee",null,"2013","115115","Farm labor contractors and crew leaders","2","0","0","47",
"0400000US47","Tennessee",null,"2013","115116","Farm management services","8","28","635","47",
"0400000US47","Tennessee",null,"2013","1152","Support activities for animal production","45","129","3933","47",
"0400000US47","Tennessee",null,"2013","11521","Support activities for animal production","45","129","3933","47",
"0400000US47","Tennessee",null,"2013","115210","Support activities for animal production","45","129","3933","47",
"0400000US47","Tennessee",null,"2013","1153","Support activities for forestry","11","0","0","47",
"0400000US47","Tennessee",null,"2013","11531","Support activities for forestry","11","0","0","47",
"0400000US47","Tennessee",null,"2013","115310","Support activities for forestry","11","0","0","47",
"0400000US47","Tennessee",null,"2013","21","Mining, quarrying, and oil and gas extraction","209","3328","182685","47",
"0400000US47","Tennessee",null,"2013","211","Oil and gas extraction","14","170","11499","47",
"0400000US47","Tennessee",null,"2013","2111","Oil and gas extraction","14","170","11499","47",
"0400000US47","Tennessee",null,"2013","21111","Oil and gas extraction","14","170","11499","47",
"0400000US47","Tennessee",null,"2013","211111","Crude petroleum and natural gas extraction","13","156","9773","47",
"0400000US47","Tennessee",null,"2013","211112","Natural gas liquid extraction","1","0","0","47",
"0400000US47","Tennessee",null,"2013","212","Mining (except oil and gas)","153","2819","144542","47",
"0400000US47","Tennessee",null,"2013","2121","Coal mining","10","0","0","47",
"0400000US47","Tennessee",null,"2013","21211","Coal mining","10","0","0","47",
"0400000US47","Tennessee",null,"2013","212111","Bituminous coal and lignite surface mining","7","0","0","47",
"0400000US47","Tennessee",null,"2013","212112","Bituminous coal underground mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","2122","Metal ore mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","21223","Copper, nickel, lead, and zinc mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","212231","Lead ore and zinc ore mining","2","0","0","47",
"0400000US47","Tennessee",null,"2013","212234","Copper ore and nickel ore mining","1","0","0","47",
"0400000US47","Tennessee",null,"2013","2123","Nonmetallic mineral mining and quarrying","140","0","78711","47",
"0400000US47","Tennessee",null,"2013","21231","Stone mining and quarrying","109","0","56433","47",
"0400000US47","Tennessee",null,"2013","212311","Dimension stone mining and quarrying","5","0","311","47",
"0400000US47","Tennessee",null,"2013","212312","Crushed and broken limestone mining and quarrying","96","0","0","47",
"0400000US47","Tennessee",null,"2013","212319","Other crushed and broken stone mining and quarrying","8","77","3147","47",
"0400000US47","Tennessee",null,"2013","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","28","462","22184","47",
"0400000US47","Tennessee",null,"2013","212321","Construction sand and gravel mining","21","182","7331","47",
"0400000US47","Tennessee",null,"2013","212322","Industrial sand mining","4","105","5801","47",
"0400000US47","Tennessee",null,"2013","212324","Kaolin and ball clay mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","21239","Other nonmetallic mineral mining and quarrying","3","0","0","47",
"0400000US47","Tennessee",null,"2013","212399","All other nonmetallic mineral mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","213","Support activities for mining","42","0","0","47",
"0400000US47","Tennessee",null,"2013","2131","Support activities for mining","42","0","0","47",
"0400000US47","Tennessee",null,"2013","21311","Support activities for mining","42","0","0","47",
"0400000US47","Tennessee",null,"2013","213111","Drilling oil and gas wells","15","0","0","47",
"0400000US47","Tennessee",null,"2013","213112","Support activities for oil and gas operations","18","0","0","47",
"0400000US47","Tennessee",null,"2013","213113","Support activities for coal mining","3","0","0","47",
"0400000US47","Tennessee",null,"2013","213114","Support activities for metal mining","1","0","0","47",
"0400000US47","Tennessee",null,"2013","213115","Support activities for nonmetallic minerals (except fuels) mining","5","28","1046","47",
"0400000US47","Tennessee",null,"2013","22","Utilities","144","3200","206142","47",
"0400000US47","Tennessee",null,"2013","221","Utilities","144","3200","206142","47",
"0400000US47","Tennessee",null,"2013","2211","Electric power generation, transmission and distribution","92","2333","153388","47",
"0400000US47","Tennessee",null,"2013","22111","Electric power generation","6","0","0","47",
"0400000US47","Tennessee",null,"2013","221111","Hydroelectric power generation","2","0","0","47",
"0400000US47","Tennessee",null,"2013","221112","Fossil fuel electric power generation","1","0","0","47",
"0400000US47","Tennessee",null,"2013","221114","Solar electric power generation","1","0","0","47",
"0400000US47","Tennessee",null,"2013","221115","Wind electric power generation","1","0","0","47",
"0400000US47","Tennessee",null,"2013","221118","Other electric power generation","1","0","0","47",
"0400000US47","Tennessee",null,"2013","22112","Electric power transmission, control, and distribution","86","2279","147950","47",
"0400000US47","Tennessee",null,"2013","221122","Electric power distribution","86","2279","147950","47",
"0400000US47","Tennessee",null,"2013","2212","Natural gas distribution","27","0","0","47",
"0400000US47","Tennessee",null,"2013","22121","Natural gas distribution","27","0","0","47",
"0400000US47","Tennessee",null,"2013","221210","Natural gas distribution","27","0","0","47",
"0400000US47","Tennessee",null,"2013","2213","Water, sewage and other systems","25","304","14117","47",
"0400000US47","Tennessee",null,"2013","22131","Water supply and irrigation systems","17","215","9855","47",
"0400000US47","Tennessee",null,"2013","221310","Water supply and irrigation systems","17","215","9855","47",
"0400000US47","Tennessee",null,"2013","22132","Sewage treatment facilities","8","89","4262","47",
"0400000US47","Tennessee",null,"2013","221320","Sewage treatment facilities","8","89","4262","47",
"0400000US47","Tennessee",null,"2013","23","Construction","9328","99972","4650532","47",
"0400000US47","Tennessee",null,"2013","236","Construction of buildings","2558","24324","1210265","47",
