"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US06","California",null,"2019","00","Total for all sectors","966224","15516824","1077175621","06",
"0400000US06","California",null,"2019","11","Agriculture, forestry, fishing and hunting","1995","29120","1349082","06",
"0400000US06","California",null,"2019","113","Forestry and logging","240","1612","120495","06",
"0400000US06","California",null,"2019","1131","Timber tract operations","13","252","19434","06",
"0400000US06","California",null,"2019","11321","Forest nurseries and gathering of forest products","3","11","695","06",
"0400000US06","California",null,"2019","11311","Timber tract operations","13","252","19434","06",
"0400000US06","California",null,"2019","113110","Timber tract operations","13","252","19434","06",
"0400000US06","California",null,"2019","1132","Forest nurseries and gathering of forest products","3","11","695","06",
"0400000US06","California",null,"2019","113210","Forest nurseries and gathering of forest products","3","11","695","06",
"0400000US06","California",null,"2019","1133","Logging","224","1349","100366","06",
"0400000US06","California",null,"2019","11331","Logging","224","1349","100366","06",
"0400000US06","California",null,"2019","1142","Hunting and trapping","28","93","3814","06",
"0400000US06","California",null,"2019","113310","Logging","224","1349","100366","06",
"0400000US06","California",null,"2019","114","Fishing, hunting and trapping","158","428","20084","06",
"0400000US06","California",null,"2019","1141","Fishing","130","335","16270","06",
"0400000US06","California",null,"2019","11411","Fishing","130","335","16270","06",
"0400000US06","California",null,"2019","114111","Finfish fishing","90","254","13601","06",
"0400000US06","California",null,"2019","114112","Shellfish fishing","37","74","2571","06",
"0400000US06","California",null,"2019","114119","Other marine fishing","3","7","98","06",
"0400000US06","California",null,"2019","11421","Hunting and trapping","28","93","3814","06",
"0400000US06","California",null,"2019","114210","Hunting and trapping","28","93","3814","06",
"0400000US06","California",null,"2019","115","Support activities for agriculture and forestry","1597","27080","1208503","06",
"0400000US06","California",null,"2019","22112","Electric power transmission, control, and distribution","281","37127","5633106","06",
"0400000US06","California",null,"2019","1151","Support activities for crop production","978","24239","1085057","06",
"0400000US06","California",null,"2019","11511","Support activities for crop production","978","24239","1085057","06",
"0400000US06","California",null,"2019","115111","Cotton ginning","13","233","7089","06",
"0400000US06","California",null,"2019","115112","Soil preparation, planting, and cultivating","312","2727","133816","06",
"0400000US06","California",null,"2019","115113","Crop harvesting, primarily by machine","69","1486","68469","06",
"0400000US06","California",null,"2019","115114","Postharvest crop activities (except cotton ginning)","239","11138","540964","06",
"0400000US06","California",null,"2019","115115","Farm labor contractors and crew leaders","199","7082","245530","06",
"0400000US06","California",null,"2019","115116","Farm management services","146","1573","89189","06",
"0400000US06","California",null,"2019","1152","Support activities for animal production","529","2007","75303","06",
"0400000US06","California",null,"2019","11521","Support activities for animal production","529","2007","75303","06",
"0400000US06","California",null,"2019","115210","Support activities for animal production","529","2007","75303","06",
"0400000US06","California",null,"2019","1153","Support activities for forestry","90","834","48143","06",
"0400000US06","California",null,"2019","11531","Support activities for forestry","90","834","48143","06",
"0400000US06","California",null,"2019","115310","Support activities for forestry","90","834","48143","06",
"0400000US06","California",null,"2019","21","Mining, quarrying, and oil and gas extraction","652","18057","1766444","06",
"0400000US06","California",null,"2019","211","Oil and gas extraction","152","4854","702405","06",
"0400000US06","California",null,"2019","2111","Oil and gas extraction","152","4854","702405","06",
"0400000US06","California",null,"2019","21112","Crude petroleum extraction","131","4596","664083","06",
"0400000US06","California",null,"2019","211120","Crude petroleum extraction","131","4596","664083","06",
"0400000US06","California",null,"2019","21113","Natural gas extraction","21","258","38322","06",
"0400000US06","California",null,"2019","211130","Natural gas extraction","21","258","38322","06",
"0400000US06","California",null,"2019","212","Mining (except oil and gas)","238","5763","492550","06",
"0400000US06","California",null,"2019","2122","Metal ore mining","15","771","63895","06",
"0400000US06","California",null,"2019","21222","Gold ore and silver ore mining","12","583","46655","06",
"0400000US06","California",null,"2019","212221","Gold ore mining","12","583","46655","06",
"0400000US06","California",null,"2019","2123","Nonmetallic mineral mining and quarrying","222","4989","428553","06",
"0400000US06","California",null,"2019","21231","Stone mining and quarrying","69","1300","118877","06",
"0400000US06","California",null,"2019","212311","Dimension stone mining and quarrying","7","16","1099","06",
"0400000US06","California",null,"2019","212312","Crushed and broken limestone mining and quarrying","20","530","40913","06",
"0400000US06","California",null,"2019","212313","Crushed and broken granite mining and quarrying","12","214","23669","06",
"0400000US06","California",null,"2019","212319","Other crushed and broken stone mining and quarrying","30","540","53196","06",
"0400000US06","California",null,"2019","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","133","2327","199646","06",
"0400000US06","California",null,"2019","212321","Construction sand and gravel mining","122","2088","184076","06",
"0400000US06","California",null,"2019","212322","Industrial sand mining","5","52","3942","06",
"0400000US06","California",null,"2019","212325","Clay and ceramic and refractory minerals mining","6","187","11628","06",
"0400000US06","California",null,"2019","21239","Other nonmetallic mineral mining and quarrying","20","1362","110030","06",
"0400000US06","California",null,"2019","212391","Potash, soda, and borate mineral mining","4","1019","88192","06",
"0400000US06","California",null,"2019","212399","All other nonmetallic mineral mining","15","339","21741","06",
"0400000US06","California",null,"2019","213","Support activities for mining","262","7440","571489","06",
"0400000US06","California",null,"2019","2131","Support activities for mining","262","7440","571489","06",
"0400000US06","California",null,"2019","21311","Support activities for mining","262","7440","571489","06",
"0400000US06","California",null,"2019","213111","Drilling oil and gas wells","64","2800","212525","06",
"0400000US06","California",null,"2019","213112","Support activities for oil and gas operations","186","4402","342424","06",
"0400000US06","California",null,"2019","213114","Support activities for metal mining","6","46","3830","06",
"0400000US06","California",null,"2019","213115","Support activities for nonmetallic minerals (except fuels) mining","5","57","3401","06",
"0400000US06","California",null,"2019","22","Utilities","1261","56592","7809098","06",
"0400000US06","California",null,"2019","221","Utilities","1261","56592","7809098","06",
"0400000US06","California",null,"2019","2211","Electric power generation, transmission and distribution","562","42167","6266510","06",
"0400000US06","California",null,"2019","22111","Electric power generation","281","5040","633404","06",
"0400000US06","California",null,"2019","221111","Hydroelectric power generation","32","281","32940","06",
"0400000US06","California",null,"2019","221112","Fossil fuel electric power generation","83","1544","231961","06",
"0400000US06","California",null,"2019","221113","Nuclear electric power generation","5","245","29804","06",
"0400000US06","California",null,"2019","221114","Solar electric power generation","62","844","100508","06",
"0400000US06","California",null,"2019","221115","Wind electric power generation","54","863","94462","06",
"0400000US06","California",null,"2019","221116","Geothermal electric power generation","13","748","88655","06",
"0400000US06","California",null,"2019","221117","Biomass electric power generation","18","497","53003","06",
"0400000US06","California",null,"2019","221118","Other electric power generation","14","18","2071","06",
"0400000US06","California",null,"2019","221330","Steam and air-conditioning supply","20","143","17690","06",
"0400000US06","California",null,"2019","221121","Electric bulk power transmission and control","7","714","111703","06",
"0400000US06","California",null,"2019","221122","Electric power distribution","274","36413","5521403","06",
"0400000US06","California",null,"2019","2212","Natural gas distribution","196","9347","1074246","06",
"0400000US06","California",null,"2019","22121","Natural gas distribution","196","9347","1074246","06",
"0400000US06","California",null,"2019","221210","Natural gas distribution","196","9347","1074246","06",
"0400000US06","California",null,"2019","2213","Water, sewage and other systems","503","5078","468342","06",
"0400000US06","California",null,"2019","22131","Water supply and irrigation systems","448","4658","430048","06",
"0400000US06","California",null,"2019","221310","Water supply and irrigation systems","448","4658","430048","06",
"0400000US06","California",null,"2019","22132","Sewage treatment facilities","35","277","20604","06",
"0400000US06","California",null,"2019","221320","Sewage treatment facilities","35","277","20604","06",
"0400000US06","California",null,"2019","22133","Steam and air-conditioning supply","20","143","17690","06",
"0400000US06","California",null,"2019","31511","Hosiery and sock mills","8","60","2742","06",
"0400000US06","California",null,"2019","23","Construction","79551","837513","59893750","06",
"0400000US06","California",null,"2019","236","Construction of buildings","27178","193305","14658080","06",
"0400000US06","California",null,"2019","2361","Residential building construction","22556","110009","6778152","06",
"0400000US06","California",null,"2019","23611","Residential building construction","22556","110009","6778152","06",
"0400000US06","California",null,"2019","236115","New single-family housing construction (except for-sale builders)","6794","29665","1686579","06",
"0400000US06","California",null,"2019","236116","New multifamily housing construction (except for-sale builders)","410","5444","476672","06",
"0400000US06","California",null,"2019","236117","New housing for-sale builders","814","12786","1366708","06",
"0400000US06","California",null,"2019","236118","Residential remodelers","14538","62114","3248193","06",
"0400000US06","California",null,"2019","2362","Nonresidential building construction","4622","83296","7879928","06",
"0400000US06","California",null,"2019","23621","Industrial building construction","338","5848","541761","06",
"0400000US06","California",null,"2019","236210","Industrial building construction","338","5848","541761","06",
"0400000US06","California",null,"2019","23622","Commercial and institutional building construction","4284","77448","7338167","06",
"0400000US06","California",null,"2019","236220","Commercial and institutional building construction","4284","77448","7338167","06",
"0400000US06","California",null,"2019","237","Heavy and civil engineering construction","3178","79468","7391160","06",
"0400000US06","California",null,"2019","2371","Utility system construction","1457","45090","3993087","06",
"0400000US06","California",null,"2019","23711","Water and sewer line and related structures construction","872","17847","1558191","06",
"0400000US06","California",null,"2019","237110","Water and sewer line and related structures construction","872","17847","1558191","06",
"0400000US06","California",null,"2019","23712","Oil and gas pipeline and related structures construction","116","7063","492453","06",
"0400000US06","California",null,"2019","237120","Oil and gas pipeline and related structures construction","116","7063","492453","06",
"0400000US06","California",null,"2019","23713","Power and communication line and related structures construction","469","20180","1942443","06",
"0400000US06","California",null,"2019","237130","Power and communication line and related structures construction","469","20180","1942443","06",
"0400000US06","California",null,"2019","2372","Land subdivision","625","2600","223781","06",
"0400000US06","California",null,"2019","23721","Land subdivision","625","2600","223781","06",
"0400000US06","California",null,"2019","237210","Land subdivision","625","2600","223781","06",
"0400000US06","California",null,"2019","2373","Highway, street, and bridge construction","764","24455","2383101","06",
"0400000US06","California",null,"2019","23731","Highway, street, and bridge construction","764","24455","2383101","06",
"0400000US06","California",null,"2019","237310","Highway, street, and bridge construction","764","24455","2383101","06",
"0400000US06","California",null,"2019","2379","Other heavy and civil engineering construction","332","7323","791191","06",
"0400000US06","California",null,"2019","23799","Other heavy and civil engineering construction","332","7323","791191","06",
"0400000US06","California",null,"2019","237990","Other heavy and civil engineering construction","332","7323","791191","06",
"0400000US06","California",null,"2019","238","Specialty trade contractors","49195","564740","37844510","06",
"0400000US06","California",null,"2019","2381","Foundation, structure, and building exterior contractors","8842","122874","7421992","06",
"0400000US06","California",null,"2019","23811","Poured concrete foundation and structure contractors","1916","34131","2370160","06",
"0400000US06","California",null,"2019","238110","Poured concrete foundation and structure contractors","1916","34131","2370160","06",
"0400000US06","California",null,"2019","23812","Structural steel and precast concrete contractors","466","11458","775329","06",
"0400000US06","California",null,"2019","238120","Structural steel and precast concrete contractors","466","11458","775329","06",
"0400000US06","California",null,"2019","23813","Framing contractors","919","23425","1155983","06",
"0400000US06","California",null,"2019","238130","Framing contractors","919","23425","1155983","06",
"0400000US06","California",null,"2019","23814","Masonry contractors","1318","14844","731390","06",
"0400000US06","California",null,"2019","238140","Masonry contractors","1318","14844","731390","06",
"0400000US06","California",null,"2019","23815","Glass and glazing contractors","857","8193","598283","06",
"0400000US06","California",null,"2019","238150","Glass and glazing contractors","857","8193","598283","06",
"0400000US06","California",null,"2019","23816","Roofing contractors","2448","22570","1281071","06",
"0400000US06","California",null,"2019","238160","Roofing contractors","2448","22570","1281071","06",
"0400000US06","California",null,"2019","23817","Siding contractors","247","2110","111156","06",
"0400000US06","California",null,"2019","238170","Siding contractors","247","2110","111156","06",
"0400000US06","California",null,"2019","23819","Other foundation, structure, and building exterior contractors","671","6143","398620","06",
"0400000US06","California",null,"2019","238190","Other foundation, structure, and building exterior contractors","671","6143","398620","06",
"0400000US06","California",null,"2019","2382","Building equipment contractors","20360","237437","17969727","06",
"0400000US06","California",null,"2019","23821","Electrical contractors and other wiring installation contractors","9057","106183","8323035","06",
"0400000US06","California",null,"2019","238210","Electrical contractors and other wiring installation contractors","9057","106183","8323035","06",
"0400000US06","California",null,"2019","23822","Plumbing, heating, and air-conditioning contractors","10585","119710","8592336","06",
"0400000US06","California",null,"2019","238220","Plumbing, heating, and air-conditioning contractors","10585","119710","8592336","06",
"0400000US06","California",null,"2019","23829","Other building equipment contractors","718","11544","1054356","06",
"0400000US06","California",null,"2019","238290","Other building equipment contractors","718","11544","1054356","06",
"0400000US06","California",null,"2019","2383","Building finishing contractors","14127","137941","7813332","06",
"0400000US06","California",null,"2019","23831","Drywall and insulation contractors","2285","49664","3183740","06",
"0400000US06","California",null,"2019","238310","Drywall and insulation contractors","2285","49664","3183740","06",
"0400000US06","California",null,"2019","23832","Painting and wall covering contractors","4569","31876","1567822","06",
"0400000US06","California",null,"2019","238320","Painting and wall covering contractors","4569","31876","1567822","06",
"0400000US06","California",null,"2019","23833","Flooring contractors","2004","13010","704554","06",
"0400000US06","California",null,"2019","238330","Flooring contractors","2004","13010","704554","06",
"0400000US06","California",null,"2019","23834","Tile and terrazzo contractors","1689","13185","685922","06",
