"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US02","Alaska",null,"2015","00","Total for all sectors","20907","267999","15643303","02",
"0400000US02","Alaska",null,"2015","11","Agriculture, forestry, fishing and hunting","444","819","55610","02",
"0400000US02","Alaska",null,"2015","113","Forestry and logging","32","202","16512","02",
"0400000US02","Alaska",null,"2015","238170","Siding contractors","26","97","6604","02",
"0400000US02","Alaska",null,"2015","1131","Timber tract operations","1","0","0","02",
"0400000US02","Alaska",null,"2015","11311","Timber tract operations","1","0","0","02",
"0400000US02","Alaska",null,"2015","113110","Timber tract operations","1","0","0","02",
"0400000US02","Alaska",null,"2015","1132","Forest nurseries and gathering of forest products","2","0","0","02",
"0400000US02","Alaska",null,"2015","11321","Forest nurseries and gathering of forest products","2","0","0","02",
"0400000US02","Alaska",null,"2015","113210","Forest nurseries and gathering of forest products","2","0","0","02",
"0400000US02","Alaska",null,"2015","1133","Logging","29","196","16046","02",
"0400000US02","Alaska",null,"2015","11331","Logging","29","196","16046","02",
"0400000US02","Alaska",null,"2015","113310","Logging","29","196","16046","02",
"0400000US02","Alaska",null,"2015","114","Fishing, hunting and trapping","399","554","36264","02",
"0400000US02","Alaska",null,"2015","1141","Fishing","396","550","36152","02",
"0400000US02","Alaska",null,"2015","11411","Fishing","396","550","36152","02",
"0400000US02","Alaska",null,"2015","114111","Finfish fishing","268","472","31634","02",
"0400000US02","Alaska",null,"2015","114112","Shellfish fishing","121","76","4237","02",
"0400000US02","Alaska",null,"2015","114119","Other marine fishing","7","2","281","02",
"0400000US02","Alaska",null,"2015","1142","Hunting and trapping","3","4","112","02",
"0400000US02","Alaska",null,"2015","11421","Hunting and trapping","3","4","112","02",
"0400000US02","Alaska",null,"2015","114210","Hunting and trapping","3","4","112","02",
"0400000US02","Alaska",null,"2015","115","Support activities for agriculture and forestry","13","63","2834","02",
"0400000US02","Alaska",null,"2015","1151","Support activities for crop production","6","38","1999","02",
"0400000US02","Alaska",null,"2015","11511","Support activities for crop production","6","38","1999","02",
"0400000US02","Alaska",null,"2015","115112","Soil preparation, planting, and cultivating","4","0","0","02",
"0400000US02","Alaska",null,"2015","115115","Farm labor contractors and crew leaders","2","0","0","02",
"0400000US02","Alaska",null,"2015","1152","Support activities for animal production","2","0","0","02",
