"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US06","California",null,"2014","00","Total for all sectors","889646","13838702","797045734","06",
"0400000US06","California",null,"2014","11","Agriculture, forestry, fishing and hunting","1861","26328","964302","06",
"0400000US06","California",null,"2014","113","Forestry and logging","224","1580","100124","06",
"0400000US06","California",null,"2014","238","Specialty trade contractors","41589","429596","23039700","06",
"0400000US06","California",null,"2014","1131","Timber tract operations","16","304","17857","06",
"0400000US06","California",null,"2014","11311","Timber tract operations","16","304","17857","06",
"0400000US06","California",null,"2014","113110","Timber tract operations","16","304","17857","06",
"0400000US06","California",null,"2014","1132","Forest nurseries and gathering of forest products","14","0","3554","06",
"0400000US06","California",null,"2014","11321","Forest nurseries and gathering of forest products","14","0","3554","06",
"0400000US06","California",null,"2014","113210","Forest nurseries and gathering of forest products","14","0","3554","06",
"0400000US06","California",null,"2014","1133","Logging","194","1194","78713","06",
"0400000US06","California",null,"2014","11331","Logging","194","1194","78713","06",
"0400000US06","California",null,"2014","113310","Logging","194","1194","78713","06",
"0400000US06","California",null,"2014","114","Fishing, hunting and trapping","148","355","20641","06",
"0400000US06","California",null,"2014","1141","Fishing","130","292","19252","06",
"0400000US06","California",null,"2014","11411","Fishing","130","292","19252","06",
"0400000US06","California",null,"2014","114111","Finfish fishing","90","245","16698","06",
"0400000US06","California",null,"2014","114112","Shellfish fishing","35","0","2325","06",
"0400000US06","California",null,"2014","114119","Other marine fishing","5","0","229","06",
"0400000US06","California",null,"2014","1142","Hunting and trapping","18","63","1389","06",
"0400000US06","California",null,"2014","11421","Hunting and trapping","18","63","1389","06",
"0400000US06","California",null,"2014","114210","Hunting and trapping","18","63","1389","06",
"0400000US06","California",null,"2014","115","Support activities for agriculture and forestry","1489","24393","843537","06",
"0400000US06","California",null,"2014","1151","Support activities for crop production","886","21975","757210","06",
"0400000US06","California",null,"2014","11511","Support activities for crop production","886","21975","757210","06",
"0400000US06","California",null,"2014","115111","Cotton ginning","17","0","5588","06",
"0400000US06","California",null,"2014","115112","Soil preparation, planting, and cultivating","285","2257","98071","06",
"0400000US06","California",null,"2014","115113","Crop harvesting, primarily by machine","67","922","31955","06",
"0400000US06","California",null,"2014","115114","Postharvest crop activities (except cotton ginning)","236","9978","404830","06",
"0400000US06","California",null,"2014","115115","Farm labor contractors and crew leaders","174","6877","141976","06",
"0400000US06","California",null,"2014","115116","Farm management services","107","1819","74790","06",
"0400000US06","California",null,"2014","1152","Support activities for animal production","523","1910","58526","06",
"0400000US06","California",null,"2014","11521","Support activities for animal production","523","1910","58526","06",
"0400000US06","California",null,"2014","115210","Support activities for animal production","523","1910","58526","06",
"0400000US06","California",null,"2014","1153","Support activities for forestry","80","508","27801","06",
"0400000US06","California",null,"2014","11531","Support activities for forestry","80","508","27801","06",
"0400000US06","California",null,"2014","115310","Support activities for forestry","80","508","27801","06",
"0400000US06","California",null,"2014","21","Mining, quarrying, and oil and gas extraction","839","27276","2476183","06",
"0400000US06","California",null,"2014","211","Oil and gas extraction","234","7057","944722","06",
"0400000US06","California",null,"2014","2111","Oil and gas extraction","234","7057","944722","06",
"0400000US06","California",null,"2014","21111","Oil and gas extraction","234","7057","944722","06",
"0400000US06","California",null,"2014","211111","Crude petroleum and natural gas extraction","225","6879","919899","06",
"0400000US06","California",null,"2014","211112","Natural gas liquid extraction","9","178","24823","06",
"0400000US06","California",null,"2014","212","Mining (except oil and gas)","271","5384","412284","06",
"0400000US06","California",null,"2014","2121","Coal mining","1","0","0","06",
"0400000US06","California",null,"2014","21211","Coal mining","1","0","0","06",
"0400000US06","California",null,"2014","212111","Bituminous coal and lignite surface mining","1","0","0","06",
"0400000US06","California",null,"2014","2122","Metal ore mining","27","1019","83599","06",
"0400000US06","California",null,"2014","21221","Iron ore mining","1","0","0","06",
"0400000US06","California",null,"2014","212210","Iron ore mining","1","0","0","06",
"0400000US06","California",null,"2014","21222","Gold ore and silver ore mining","24","483","33707","06",
"0400000US06","California",null,"2014","212221","Gold ore mining","24","483","33707","06",
"0400000US06","California",null,"2014","21229","Other metal ore mining","2","0","0","06",
"0400000US06","California",null,"2014","212299","All other metal ore mining","2","0","0","06",
"0400000US06","California",null,"2014","2123","Nonmetallic mineral mining and quarrying","243","4362","328505","06",
"0400000US06","California",null,"2014","21231","Stone mining and quarrying","82","1122","84954","06",
"0400000US06","California",null,"2014","212311","Dimension stone mining and quarrying","12","0","0","06",
"0400000US06","California",null,"2014","212312","Crushed and broken limestone mining and quarrying","27","487","35576","06",
"0400000US06","California",null,"2014","212313","Crushed and broken granite mining and quarrying","21","220","14888","06",
"0400000US06","California",null,"2014","212319","Other crushed and broken stone mining and quarrying","22","280","25091","06",
"0400000US06","California",null,"2014","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","135","1846","137328","06",
"0400000US06","California",null,"2014","212321","Construction sand and gravel mining","123","1635","124923","06",
"0400000US06","California",null,"2014","212322","Industrial sand mining","6","94","5505","06",
"0400000US06","California",null,"2014","212324","Kaolin and ball clay mining","1","0","0","06",
"0400000US06","California",null,"2014","212325","Clay and ceramic and refractory minerals mining","5","0","6455","06",
"0400000US06","California",null,"2014","21239","Other nonmetallic mineral mining and quarrying","26","1394","106223","06",
"0400000US06","California",null,"2014","212391","Potash, soda, and borate mineral mining","4","0","0","06",
"0400000US06","California",null,"2014","212393","Other chemical and fertilizer mineral mining","2","0","0","06",
"0400000US06","California",null,"2014","212399","All other nonmetallic mineral mining","20","0","27647","06",
"0400000US06","California",null,"2014","213","Support activities for mining","334","14835","1119177","06",
"0400000US06","California",null,"2014","2131","Support activities for mining","334","14835","1119177","06",
"0400000US06","California",null,"2014","21311","Support activities for mining","334","14835","1119177","06",
"0400000US06","California",null,"2014","213111","Drilling oil and gas wells","71","3320","254635","06",
"0400000US06","California",null,"2014","213112","Support activities for oil and gas operations","244","11366","853148","06",
"0400000US06","California",null,"2014","213113","Support activities for coal mining","1","0","0","06",
"0400000US06","California",null,"2014","213114","Support activities for metal mining","7","50","3958","06",
"0400000US06","California",null,"2014","213115","Support activities for nonmetallic minerals (except fuels) mining","11","0","0","06",
"0400000US06","California",null,"2014","22","Utilities","1213","0","0","06",
"0400000US06","California",null,"2014","221","Utilities","1213","0","0","06",
"0400000US06","California",null,"2014","2211","Electric power generation, transmission and distribution","518","0","0","06",
"0400000US06","California",null,"2014","22111","Electric power generation","235","6176","573782","06",
"0400000US06","California",null,"2014","221111","Hydroelectric power generation","33","0","0","06",
"0400000US06","California",null,"2014","221112","Fossil fuel electric power generation","66","1387","178970","06",
"0400000US06","California",null,"2014","221113","Nuclear electric power generation","1","0","0","06",
"0400000US06","California",null,"2014","221114","Solar electric power generation","31","384","45598","06",
"0400000US06","California",null,"2014","221115","Wind electric power generation","33","843","76632","06",
"0400000US06","California",null,"2014","221116","Geothermal electric power generation","12","0","0","06",
"0400000US06","California",null,"2014","221117","Biomass electric power generation","12","125","6989","06",
"0400000US06","California",null,"2014","221118","Other electric power generation","47","875","78070","06",
"0400000US06","California",null,"2014","22112","Electric power transmission, control, and distribution","283","0","0","06",
"0400000US06","California",null,"2014","221121","Electric bulk power transmission and control","3","0","0","06",
"0400000US06","California",null,"2014","221122","Electric power distribution","280","0","0","06",
"0400000US06","California",null,"2014","2212","Natural gas distribution","222","0","0","06",
"0400000US06","California",null,"2014","22121","Natural gas distribution","222","0","0","06",
"0400000US06","California",null,"2014","221210","Natural gas distribution","222","0","0","06",
"0400000US06","California",null,"2014","2213","Water, sewage and other systems","473","4761","352173","06",
"0400000US06","California",null,"2014","22131","Water supply and irrigation systems","419","4337","319753","06",
"0400000US06","California",null,"2014","221310","Water supply and irrigation systems","419","4337","319753","06",
"0400000US06","California",null,"2014","22132","Sewage treatment facilities","43","0","21656","06",
"0400000US06","California",null,"2014","221320","Sewage treatment facilities","43","0","21656","06",
"0400000US06","California",null,"2014","22133","Steam and air-conditioning supply","11","106","10764","06",
"0400000US06","California",null,"2014","221330","Steam and air-conditioning supply","11","106","10764","06",
"0400000US06","California",null,"2014","23","Construction","67545","644977","37140817","06",
"0400000US06","California",null,"2014","236","Construction of buildings","22718","145212","8775285","06",
"0400000US06","California",null,"2014","2361","Residential building construction","18250","85734","4269224","06",
"0400000US06","California",null,"2014","23611","Residential building construction","18250","85734","4269224","06",
"0400000US06","California",null,"2014","236115","New single-family housing construction (except for-sale builders)","6166","26973","1271883","06",
"0400000US06","California",null,"2014","236116","New multifamily housing construction (except for-sale builders)","332","5044","356992","06",
"0400000US06","California",null,"2014","236117","New housing for-sale builders","788","8779","782437","06",
"0400000US06","California",null,"2014","236118","Residential remodelers","10964","44938","1857912","06",
"0400000US06","California",null,"2014","2362","Nonresidential building construction","4468","59478","4506061","06",
"0400000US06","California",null,"2014","23621","Industrial building construction","346","4567","312312","06",
"0400000US06","California",null,"2014","236210","Industrial building construction","346","4567","312312","06",
"0400000US06","California",null,"2014","23622","Commercial and institutional building construction","4122","54911","4193749","06",
"0400000US06","California",null,"2014","236220","Commercial and institutional building construction","4122","54911","4193749","06",
"0400000US06","California",null,"2014","237","Heavy and civil engineering construction","3238","70169","5325832","06",
"0400000US06","California",null,"2014","2371","Utility system construction","1391","37940","2799444","06",
"0400000US06","California",null,"2014","23711","Water and sewer line and related structures construction","840","16195","1164903","06",
