"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US32","Nevada",null,"2021","00","Total for all sectors","73505","1157850","61961827","32",
"0400000US32","Nevada",null,"2021","11","Agriculture, forestry, fishing and hunting","57","305","13743","32",
"0400000US32","Nevada",null,"2021","114","Fishing, hunting and trapping","7","25","2300","32",
"0400000US32","Nevada",null,"2021","1141","Fishing","5","18","1984","32",
"0400000US32","Nevada",null,"2021","11411","Fishing","5","18","1984","32",
"0400000US32","Nevada",null,"2021","114111","Finfish fishing","4","18","1956","32",
"0400000US32","Nevada",null,"2021","115","Support activities for agriculture and forestry","48","273","10655","32",
"0400000US32","Nevada",null,"2021","1151","Support activities for crop production","17","189","8087","32",
"0400000US32","Nevada",null,"2021","11511","Support activities for crop production","17","189","8087","32",
"0400000US32","Nevada",null,"2021","115112","Soil preparation, planting, and cultivating","4","95","4354","32",
"0400000US32","Nevada",null,"2021","115114","Postharvest crop activities (except cotton ginning)","6","53","2380","32",
"0400000US32","Nevada",null,"2021","115115","Farm labor contractors and crew leaders","3","32","1202","32",
"0400000US32","Nevada",null,"2021","115116","Farm management services","3","3","35","32",
"0400000US32","Nevada",null,"2021","1153","Support activities for forestry","4","3","286","32",
"0400000US32","Nevada",null,"2021","11531","Support activities for forestry","4","3","286","32",
"0400000US32","Nevada",null,"2021","115310","Support activities for forestry","4","3","286","32",
"0400000US32","Nevada",null,"2021","21","Mining, quarrying, and oil and gas extraction","203","14349","1505748","32",
"0400000US32","Nevada",null,"2021","211","Oil and gas extraction","13","46","5101","32",
"0400000US32","Nevada",null,"2021","2111","Oil and gas extraction","13","46","5101","32",
"0400000US32","Nevada",null,"2021","21112","Crude petroleum extraction","12","46","5024","32",
"0400000US32","Nevada",null,"2021","211120","Crude petroleum extraction","12","46","5024","32",
"0400000US32","Nevada",null,"2021","212","Mining (except oil and gas)","112","12547","1295623","32",
"0400000US32","Nevada",null,"2021","21239","Other nonmetallic mineral mining and quarrying","17","288","28459","32",
"0400000US32","Nevada",null,"2021","1152","Support activities for animal production","27","81","2282","32",
"0400000US32","Nevada",null,"2021","11521","Support activities for animal production","27","81","2282","32",
"0400000US32","Nevada",null,"2021","115210","Support activities for animal production","27","81","2282","32",
"0400000US32","Nevada",null,"2021","2122","Metal ore mining","61","11496","1217072","32",
"0400000US32","Nevada",null,"2021","21222","Gold ore and silver ore mining","51","10726","1143218","32",
"0400000US32","Nevada",null,"2021","212221","Gold ore mining","49","10403","1106881","32",
"0400000US32","Nevada",null,"2021","21223","Copper, nickel, lead, and zinc mining","4","758","72922","32",
"0400000US32","Nevada",null,"2021","212230","Copper, nickel, lead, and zinc mining","4","758","72922","32",
"0400000US32","Nevada",null,"2021","21229","Other metal ore mining","5","12","834","32",
"0400000US32","Nevada",null,"2021","212299","All other metal ore mining","5","12","834","32",
"0400000US32","Nevada",null,"2021","2123","Nonmetallic mineral mining and quarrying","51","1051","78551","32",
"0400000US32","Nevada",null,"2021","21231","Stone mining and quarrying","11","105","7546","32",
"0400000US32","Nevada",null,"2021","212311","Dimension stone mining and quarrying","4","55","4885","32",
"0400000US32","Nevada",null,"2021","212319","Other crushed and broken stone mining and quarrying","5","31","1653","32",
"0400000US32","Nevada",null,"2021","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","23","658","42546","32",
"0400000US32","Nevada",null,"2021","212321","Construction sand and gravel mining","19","414","27243","32",
"0400000US32","Nevada",null,"2021","212325","Clay and ceramic and refractory minerals mining","3","215","12797","32",
"0400000US32","Nevada",null,"2021","212393","Other chemical and fertilizer mineral mining","7","71","14602","32",
"0400000US32","Nevada",null,"2021","212399","All other nonmetallic mineral mining","10","217","13857","32",
"0400000US32","Nevada",null,"2021","221","Utilities","119","4582","559652","32",
"0400000US32","Nevada",null,"2021","2211","Electric power generation, transmission and distribution","87","3287","420082","32",
"0400000US32","Nevada",null,"2021","221112","Fossil fuel electric power generation","15","354","54447","32",
"0400000US32","Nevada",null,"2021","221114","Solar electric power generation","10","46","3747","32",
"0400000US32","Nevada",null,"2021","221115","Wind electric power generation","6","25","3240","32",
"0400000US32","Nevada",null,"2021","221122","Electric power distribution","44","2555","329017","32",
"0400000US32","Nevada",null,"2021","221210","Natural gas distribution","15","1215","136826","32",
"0400000US32","Nevada",null,"2021","236116","New multifamily housing construction (except for-sale builders)","19","253","15095","32",
"0400000US32","Nevada",null,"2021","236117","New housing for-sale builders","94","1815","200674","32",
"0400000US32","Nevada",null,"2021","236118","Residential remodelers","753","4083","223664","32",
"0400000US32","Nevada",null,"2021","237130","Power and communication line and related structures construction","42","1193","118446","32",
"0400000US32","Nevada",null,"2021","213","Support activities for mining","78","1756","205024","32",
"0400000US32","Nevada",null,"2021","23621","Industrial building construction","10","175","19139","32",
"0400000US32","Nevada",null,"2021","236210","Industrial building construction","10","175","19139","32",
"0400000US32","Nevada",null,"2021","23622","Commercial and institutional building construction","411","7261","698218","32",
"0400000US32","Nevada",null,"2021","2131","Support activities for mining","78","1756","205024","32",
"0400000US32","Nevada",null,"2021","21311","Support activities for mining","78","1756","205024","32",
"0400000US32","Nevada",null,"2021","213111","Drilling oil and gas wells","7","17","995","32",
"0400000US32","Nevada",null,"2021","213112","Support activities for oil and gas operations","24","241","19170","32",
"0400000US32","Nevada",null,"2021","237","Heavy and civil engineering construction","224","8185","715072","32",
"0400000US32","Nevada",null,"2021","213114","Support activities for metal mining","38","1482","183306","32",
"0400000US32","Nevada",null,"2021","213115","Support activities for nonmetallic minerals (except fuels) mining","9","16","1553","32",
"0400000US32","Nevada",null,"2021","22","Utilities","119","4582","559652","32",
"0400000US32","Nevada",null,"2021","2371","Utility system construction","117","3758","286219","32",
"0400000US32","Nevada",null,"2021","22111","Electric power generation","43","732","91065","32",
"0400000US32","Nevada",null,"2021","23712","Oil and gas pipeline and related structures construction","6","1077","58970","32",
"0400000US32","Nevada",null,"2021","237120","Oil and gas pipeline and related structures construction","6","1077","58970","32",
"0400000US32","Nevada",null,"2021","23713","Power and communication line and related structures construction","42","1193","118446","32",
"0400000US32","Nevada",null,"2021","221116","Geothermal electric power generation","9","307","29374","32",
"0400000US32","Nevada",null,"2021","22112","Electric power transmission, control, and distribution","44","2555","329017","32",
"0400000US32","Nevada",null,"2021","2212","Natural gas distribution","15","1215","136826","32",
"0400000US32","Nevada",null,"2021","22121","Natural gas distribution","15","1215","136826","32",
"0400000US32","Nevada",null,"2021","2213","Water, sewage and other systems","17","80","2744","32",
"0400000US32","Nevada",null,"2021","22131","Water supply and irrigation systems","15","70","1962","32",
"0400000US32","Nevada",null,"2021","221310","Water supply and irrigation systems","15","70","1962","32",
"0400000US32","Nevada",null,"2021","23","Construction","5651","92895","6311435","32",
"0400000US32","Nevada",null,"2021","236","Construction of buildings","1546","15640","1289418","32",
"0400000US32","Nevada",null,"2021","2361","Residential building construction","1125","8204","572061","32",
"0400000US32","Nevada",null,"2021","23611","Residential building construction","1125","8204","572061","32",
"0400000US32","Nevada",null,"2021","236115","New single-family housing construction (except for-sale builders)","259","2053","132628","32",
"0400000US32","Nevada",null,"2021","2362","Nonresidential building construction","421","7436","717357","32",
"0400000US32","Nevada",null,"2021","236220","Commercial and institutional building construction","411","7261","698218","32",
"0400000US32","Nevada",null,"2021","23711","Water and sewer line and related structures construction","69","1488","108803","32",
"0400000US32","Nevada",null,"2021","237110","Water and sewer line and related structures construction","69","1488","108803","32",
"0400000US32","Nevada",null,"2021","23721","Land subdivision","44","329","21311","32",
"0400000US32","Nevada",null,"2021","237210","Land subdivision","44","329","21311","32",
"0400000US32","Nevada",null,"2021","23731","Highway, street, and bridge construction","47","3872","387779","32",
"0400000US32","Nevada",null,"2021","238","Specialty trade contractors","3881","69070","4306945","32",
"0400000US32","Nevada",null,"2021","3114","Fruit and vegetable preserving and specialty food manufacturing","12","252","10806","32",
"0400000US32","Nevada",null,"2021","31141","Frozen food manufacturing","4","168","6273","32",
"0400000US32","Nevada",null,"2021","311412","Frozen specialty food manufacturing","3","89","1653","32",
"0400000US32","Nevada",null,"2021","31142","Fruit and vegetable canning, pickling, and drying","8","84","4533","32",
"0400000US32","Nevada",null,"2021","311421","Fruit and vegetable canning","6","54","1120","32",
"0400000US32","Nevada",null,"2021","3115","Dairy product manufacturing","11","870","50328","32",
"0400000US32","Nevada",null,"2021","31151","Dairy product (except frozen) manufacturing","6","544","32831","32",
"0400000US32","Nevada",null,"2021","311511","Fluid milk manufacturing","3","274","18427","32",
"0400000US32","Nevada",null,"2021","31152","Ice cream and frozen dessert manufacturing","5","326","17497","32",
"0400000US32","Nevada",null,"2021","311520","Ice cream and frozen dessert manufacturing","5","326","17497","32",
"0400000US32","Nevada",null,"2021","3116","Animal slaughtering and processing","17","456","16650","32",
"0400000US32","Nevada",null,"2021","312120","Breweries","23","341","15171","32",
"0400000US32","Nevada",null,"2021","2372","Land subdivision","44","329","21311","32",
