"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US21","Kentucky",null,"2021","00","Total for all sectors","92130","1617040","80502053","21",
"0400000US21","Kentucky",null,"2021","11","Agriculture, forestry, fishing and hunting","246","1356","60596","21",
"0400000US21","Kentucky",null,"2021","113","Forestry and logging","60","210","6538","21",
"0400000US21","Kentucky",null,"2021","1133","Logging","58","209","6415","21",
"0400000US21","Kentucky",null,"2021","11331","Logging","58","209","6415","21",
"0400000US21","Kentucky",null,"2021","113310","Logging","58","209","6415","21",
"0400000US21","Kentucky",null,"2021","114","Fishing, hunting and trapping","7","14","1047","21",
"0400000US21","Kentucky",null,"2021","1142","Hunting and trapping","5","6","389","21",
"0400000US21","Kentucky",null,"2021","11421","Hunting and trapping","5","6","389","21",
"0400000US21","Kentucky",null,"2021","114210","Hunting and trapping","5","6","389","21",
"0400000US21","Kentucky",null,"2021","115","Support activities for agriculture and forestry","179","1132","53011","21",
"0400000US21","Kentucky",null,"2021","115114","Postharvest crop activities (except cotton ginning)","6","124","7554","21",
"0400000US21","Kentucky",null,"2021","1151","Support activities for crop production","25","183","10407","21",
"0400000US21","Kentucky",null,"2021","11511","Support activities for crop production","25","183","10407","21",
"0400000US21","Kentucky",null,"2021","115112","Soil preparation, planting, and cultivating","10","22","1337","21",
"0400000US21","Kentucky",null,"2021","115115","Farm labor contractors and crew leaders","4","18","555","21",
"0400000US21","Kentucky",null,"2021","115116","Farm management services","5","19","961","21",
"0400000US21","Kentucky",null,"2021","2111","Oil and gas extraction","56","669","42178","21",
"0400000US21","Kentucky",null,"2021","211120","Crude petroleum extraction","38","190","10518","21",
"0400000US21","Kentucky",null,"2021","21113","Natural gas extraction","18","479","31660","21",
"0400000US21","Kentucky",null,"2021","211130","Natural gas extraction","18","479","31660","21",
"0400000US21","Kentucky",null,"2021","212","Mining (except oil and gas)","166","5241","395750","21",
"0400000US21","Kentucky",null,"2021","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","18","274","20300","21",
"0400000US21","Kentucky",null,"2021","212321","Construction sand and gravel mining","15","191","15827","21",
"0400000US21","Kentucky",null,"2021","213","Support activities for mining","88","1093","83408","21",
