"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US49","Utah",null,"2015","00","Total for all sectors","75463","1203954","51453266","49",
"0400000US49","Utah",null,"2015","11","Agriculture, forestry, fishing and hunting","93","502","25242","49",
"0400000US49","Utah",null,"2015","113","Forestry and logging","7","47","1421","49",
"0400000US49","Utah",null,"2015","1133","Logging","7","47","1421","49",
"0400000US49","Utah",null,"2015","23817","Siding contractors","122","956","33242","49",
"0400000US49","Utah",null,"2015","11331","Logging","7","47","1421","49",
"0400000US49","Utah",null,"2015","113310","Logging","7","47","1421","49",
"0400000US49","Utah",null,"2015","114","Fishing, hunting and trapping","9","0","0","49",
"0400000US49","Utah",null,"2015","1141","Fishing","4","0","0","49",
"0400000US49","Utah",null,"2015","11411","Fishing","4","0","0","49",
"0400000US49","Utah",null,"2015","114111","Finfish fishing","1","0","0","49",
"0400000US49","Utah",null,"2015","114112","Shellfish fishing","2","0","0","49",
"0400000US49","Utah",null,"2015","114119","Other marine fishing","1","0","0","49",
"0400000US49","Utah",null,"2015","1142","Hunting and trapping","5","11","333","49",
"0400000US49","Utah",null,"2015","11421","Hunting and trapping","5","11","333","49",
"0400000US49","Utah",null,"2015","114210","Hunting and trapping","5","11","333","49",
"0400000US49","Utah",null,"2015","115","Support activities for agriculture and forestry","77","280","13390","49",
"0400000US49","Utah",null,"2015","1151","Support activities for crop production","20","160","10259","49",
"0400000US49","Utah",null,"2015","11511","Support activities for crop production","20","160","10259","49",
"0400000US49","Utah",null,"2015","115112","Soil preparation, planting, and cultivating","7","8","319","49",
"0400000US49","Utah",null,"2015","115114","Postharvest crop activities (except cotton ginning)","6","36","1237","49",
"0400000US49","Utah",null,"2015","115115","Farm labor contractors and crew leaders","1","0","0","49",
"0400000US49","Utah",null,"2015","115116","Farm management services","6","108","8364","49",
"0400000US49","Utah",null,"2015","1152","Support activities for animal production","52","117","2911","49",
"0400000US49","Utah",null,"2015","11521","Support activities for animal production","52","117","2911","49",
"0400000US49","Utah",null,"2015","115210","Support activities for animal production","52","117","2911","49",
"0400000US49","Utah",null,"2015","1153","Support activities for forestry","5","3","220","49",
"0400000US49","Utah",null,"2015","11531","Support activities for forestry","5","3","220","49",
"0400000US49","Utah",null,"2015","115310","Support activities for forestry","5","3","220","49",
"0400000US49","Utah",null,"2015","21","Mining, quarrying, and oil and gas extraction","475","10441","800318","49",
