"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US24","Maryland",null,"2012","00","Total for all sectors","134305","2152458","105889051","24",
"0400000US24","Maryland",null,"2012","11","Agriculture, forestry, fishing and hunting","185","956","31396","24",
"0400000US24","Maryland",null,"2012","113","Forestry and logging","48","148","4492","24",
"0400000US24","Maryland",null,"2012","238170","Siding contractors","151","662","27743","24",
"0400000US24","Maryland",null,"2012","1131","Timber tract operations","4","0","0","24",
"0400000US24","Maryland",null,"2012","11311","Timber tract operations","4","0","0","24",
"0400000US24","Maryland",null,"2012","113110","Timber tract operations","4","0","0","24",
"0400000US24","Maryland",null,"2012","1132","Forest nurseries and gathering of forest products","3","0","0","24",
"0400000US24","Maryland",null,"2012","11321","Forest nurseries and gathering of forest products","3","0","0","24",
"0400000US24","Maryland",null,"2012","113210","Forest nurseries and gathering of forest products","3","0","0","24",
"0400000US24","Maryland",null,"2012","1133","Logging","41","123","3720","24",
"0400000US24","Maryland",null,"2012","11331","Logging","41","123","3720","24",
"0400000US24","Maryland",null,"2012","113310","Logging","41","123","3720","24",
"0400000US24","Maryland",null,"2012","114","Fishing, hunting and trapping","26","103","3898","24",
"0400000US24","Maryland",null,"2012","1141","Fishing","20","20","257","24",
"0400000US24","Maryland",null,"2012","11411","Fishing","20","20","257","24",
"0400000US24","Maryland",null,"2012","114111","Finfish fishing","11","0","147","24",
"0400000US24","Maryland",null,"2012","114112","Shellfish fishing","9","0","0","24",
"0400000US24","Maryland",null,"2012","1142","Hunting and trapping","6","83","3641","24",
"0400000US24","Maryland",null,"2012","11421","Hunting and trapping","6","83","3641","24",
"0400000US24","Maryland",null,"2012","114210","Hunting and trapping","6","83","3641","24",
"0400000US24","Maryland",null,"2012","115","Support activities for agriculture and forestry","111","705","23006","24",
"0400000US24","Maryland",null,"2012","1151","Support activities for crop production","17","270","8678","24",
"0400000US24","Maryland",null,"2012","11511","Support activities for crop production","17","270","8678","24",
"0400000US24","Maryland",null,"2012","115111","Cotton ginning","1","0","0","24",
"0400000US24","Maryland",null,"2012","115112","Soil preparation, planting, and cultivating","4","0","0","24",
"0400000US24","Maryland",null,"2012","115114","Postharvest crop activities (except cotton ginning)","4","240","7675","24",
