"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US16","Idaho",null,"2018","00","Total for all sectors","49267","597765","25229557","16",
"0400000US16","Idaho",null,"2018","11","Agriculture, forestry, fishing and hunting","493","3660","150006","16",
"0400000US16","Idaho",null,"2018","113","Forestry and logging","260","1232","69537","16",
"0400000US16","Idaho",null,"2018","113210","Forest nurseries and gathering of forest products","4","3","113","16",
"0400000US16","Idaho",null,"2018","1131","Timber tract operations","8","129","2808","16",
"0400000US16","Idaho",null,"2018","11311","Timber tract operations","8","129","2808","16",
"0400000US16","Idaho",null,"2018","113110","Timber tract operations","8","129","2808","16",
"0400000US16","Idaho",null,"2018","1132","Forest nurseries and gathering of forest products","4","3","113","16",
"0400000US16","Idaho",null,"2018","11321","Forest nurseries and gathering of forest products","4","3","113","16",
"0400000US16","Idaho",null,"2018","1133","Logging","248","1100","66616","16",
"0400000US16","Idaho",null,"2018","21229","Other metal ore mining","3","69","6452","16",
"0400000US16","Idaho",null,"2018","11331","Logging","248","1100","66616","16",
"0400000US16","Idaho",null,"2018","113310","Logging","248","1100","66616","16",
"0400000US16","Idaho",null,"2018","114","Fishing, hunting and trapping","16","28","583","16",
"0400000US16","Idaho",null,"2018","1141","Fishing","13","25","480","16",
"0400000US16","Idaho",null,"2018","11411","Fishing","13","25","480","16",
"0400000US16","Idaho",null,"2018","114111","Finfish fishing","11","23","411","16",
"0400000US16","Idaho",null,"2018","1142","Hunting and trapping","3","3","103","16",
"0400000US16","Idaho",null,"2018","11421","Hunting and trapping","3","3","103","16",
"0400000US16","Idaho",null,"2018","114210","Hunting and trapping","3","3","103","16",
"0400000US16","Idaho",null,"2018","115","Support activities for agriculture and forestry","217","2400","79886","16",
"0400000US16","Idaho",null,"2018","1151","Support activities for crop production","112","1684","56335","16",
"0400000US16","Idaho",null,"2018","11511","Support activities for crop production","112","1684","56335","16",
"0400000US16","Idaho",null,"2018","115112","Soil preparation, planting, and cultivating","51","136","7596","16",
"0400000US16","Idaho",null,"2018","115113","Crop harvesting, primarily by machine","11","43","1999","16",
"0400000US16","Idaho",null,"2018","115114","Postharvest crop activities (except cotton ginning)","26","836","26060","16",
"0400000US16","Idaho",null,"2018","115115","Farm labor contractors and crew leaders","10","554","15287","16",
"0400000US16","Idaho",null,"2018","115116","Farm management services","14","115","5393","16",
