"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US41","Oregon",null,"2017","11521","Support activities for animal production","104","242","5072","41",
"0400000US41","Oregon",null,"2017","115210","Support activities for animal production","104","242","5072","41",
"0400000US41","Oregon",null,"2017","49311","General warehousing and storage","139","8028","380593","41",
"0400000US41","Oregon",null,"2017","23","Construction","12871","94574","5549319","41",
"0400000US41","Oregon",null,"2017","2373","Highway, street, and bridge construction","185","3538","274960","41",
"0400000US41","Oregon",null,"2017","23821","Electrical contractors and other wiring installation contractors","908","11239","816424","41",
"0400000US41","Oregon",null,"2017","23891","Site preparation contractors","716","5792","349398","41",
"0400000US41","Oregon",null,"2017","238910","Site preparation contractors","716","5792","349398","41",
"0400000US41","Oregon",null,"2017","311615","Poultry processing","8","789","32359","41",
"0400000US41","Oregon",null,"2017","3117","Seafood product preparation and packaging","18","1149","45695","41",
"0400000US41","Oregon",null,"2017","31171","Seafood product preparation and packaging","18","1149","45695","41",
"0400000US41","Oregon",null,"2017","311710","Seafood product preparation and packaging","18","1149","45695","41",
"0400000US41","Oregon",null,"2017","314910","Textile bag and canvas mills","28","356","12930","41",
"0400000US41","Oregon",null,"2017","31499","All other textile product mills","40","308","7844","41",
"0400000US41","Oregon",null,"2017","314999","All other miscellaneous textile product mills","39","302","7740","41",
"0400000US41","Oregon",null,"2017","321999","All other miscellaneous wood product manufacturing","59","700","21594","41",
"0400000US41","Oregon",null,"2017","322","Paper manufacturing","47","4111","296633","41",
"0400000US41","Oregon",null,"2017","325612","Polish and other sanitation good manufacturing","9","174","11723","41",
"0400000US41","Oregon",null,"2017","32562","Toilet preparation manufacturing","22","313","14967","41",
"0400000US41","Oregon",null,"2017","325620","Toilet preparation manufacturing","22","313","14967","41",
"0400000US41","Oregon",null,"2017","3259","Other chemical product and preparation manufacturing","31","1225","69314","41",
"0400000US41","Oregon",null,"2017","3311","Iron and steel mills and ferroalloy manufacturing","4","0","0","41",
"0400000US41","Oregon",null,"2017","33111","Iron and steel mills and ferroalloy manufacturing","4","0","0","41",
"0400000US41","Oregon",null,"2017","331110","Iron and steel mills and ferroalloy manufacturing","4","0","0","41",
"0400000US41","Oregon",null,"2017","3312","Steel product manufacturing from purchased steel","7","279","12598","41",
"0400000US41","Oregon",null,"2017","33122","Rolling and drawing of purchased steel","3","6","252","41",
"0400000US41","Oregon",null,"2017","33121","Iron and steel pipe and tube manufacturing from purchased steel","4","273","12346","41",
"0400000US41","Oregon",null,"2017","331210","Iron and steel pipe and tube manufacturing from purchased steel","4","273","12346","41",
"0400000US41","Oregon",null,"2017","3313","Alumina and aluminum production and processing","4","0","0","41",
"0400000US41","Oregon",null,"2017","33131","Alumina and aluminum production and processing","4","0","0","41",
"0400000US41","Oregon",null,"2017","331318","Other aluminum rolling, drawing, and extruding","4","0","0","41",
"0400000US41","Oregon",null,"2017","3314","Nonferrous metal (except aluminum) production and processing","4","0","0","41",
