"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US40","Oklahoma",null,"2014","00","Total for all sectors","92430","1359851","58150206","40",
"0400000US40","Oklahoma",null,"2014","11","Agriculture, forestry, fishing and hunting","152","933","38381","40",
"0400000US40","Oklahoma",null,"2014","113","Forestry and logging","36","244","11285","40",
"0400000US40","Oklahoma",null,"2014","238210","Electrical contractors and other wiring installation contractors","974","9130","432084","40",
"0400000US40","Oklahoma",null,"2014","1131","Timber tract operations","5","0","0","40",
"0400000US40","Oklahoma",null,"2014","11311","Timber tract operations","5","0","0","40",
"0400000US40","Oklahoma",null,"2014","113110","Timber tract operations","5","0","0","40",
"0400000US40","Oklahoma",null,"2014","1133","Logging","31","203","8000","40",
"0400000US40","Oklahoma",null,"2014","11331","Logging","31","203","8000","40",
"0400000US40","Oklahoma",null,"2014","113310","Logging","31","203","8000","40",
"0400000US40","Oklahoma",null,"2014","114","Fishing, hunting and trapping","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","1142","Hunting and trapping","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","11421","Hunting and trapping","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","114210","Hunting and trapping","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","115","Support activities for agriculture and forestry","114","677","26905","40",
"0400000US40","Oklahoma",null,"2014","1151","Support activities for crop production","59","466","18625","40",
"0400000US40","Oklahoma",null,"2014","11511","Support activities for crop production","59","466","18625","40",
"0400000US40","Oklahoma",null,"2014","115111","Cotton ginning","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","115112","Soil preparation, planting, and cultivating","37","102","3694","40",
"0400000US40","Oklahoma",null,"2014","115113","Crop harvesting, primarily by machine","11","77","5812","40",
"0400000US40","Oklahoma",null,"2014","115114","Postharvest crop activities (except cotton ginning)","4","0","0","40",
"0400000US40","Oklahoma",null,"2014","115116","Farm management services","5","0","0","40",
"0400000US40","Oklahoma",null,"2014","1152","Support activities for animal production","50","182","7793","40",
"0400000US40","Oklahoma",null,"2014","11521","Support activities for animal production","50","182","7793","40",
"0400000US40","Oklahoma",null,"2014","115210","Support activities for animal production","50","182","7793","40",
"0400000US40","Oklahoma",null,"2014","1153","Support activities for forestry","5","29","487","40",
"0400000US40","Oklahoma",null,"2014","11531","Support activities for forestry","5","29","487","40",
"0400000US40","Oklahoma",null,"2014","115310","Support activities for forestry","5","29","487","40",
"0400000US40","Oklahoma",null,"2014","21","Mining, quarrying, and oil and gas extraction","3267","58924","5475592","40",
"0400000US40","Oklahoma",null,"2014","211","Oil and gas extraction","1255","18241","2429581","40",
"0400000US40","Oklahoma",null,"2014","2111","Oil and gas extraction","1255","18241","2429581","40",
"0400000US40","Oklahoma",null,"2014","21111","Oil and gas extraction","1255","18241","2429581","40",
"0400000US40","Oklahoma",null,"2014","211111","Crude petroleum and natural gas extraction","1206","17433","2355926","40",
"0400000US40","Oklahoma",null,"2014","211112","Natural gas liquid extraction","49","0","73655","40",
"0400000US40","Oklahoma",null,"2014","212","Mining (except oil and gas)","128","2067","108668","40",
"0400000US40","Oklahoma",null,"2014","2121","Coal mining","7","246","14235","40",
"0400000US40","Oklahoma",null,"2014","21211","Coal mining","7","246","14235","40",
"0400000US40","Oklahoma",null,"2014","212111","Bituminous coal and lignite surface mining","4","140","7453","40",
"0400000US40","Oklahoma",null,"2014","212112","Bituminous coal underground mining","3","106","6782","40",
"0400000US40","Oklahoma",null,"2014","2122","Metal ore mining","2","0","0","40",
"0400000US40","Oklahoma",null,"2014","21229","Other metal ore mining","2","0","0","40",
