"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US49","Utah",null,"2021","00","Total for all sectors","90301","1433829","79587691","49",
"0400000US49","Utah",null,"2021","11","Agriculture, forestry, fishing and hunting","99","502","39900","49",
"0400000US49","Utah",null,"2021","113","Forestry and logging","10","34","1357","49",
"0400000US49","Utah",null,"2021","1133","Logging","8","31","1312","49",
"0400000US49","Utah",null,"2021","11331","Logging","8","31","1312","49",
"0400000US49","Utah",null,"2021","113310","Logging","8","31","1312","49",
"0400000US49","Utah",null,"2021","114","Fishing, hunting and trapping","7","126","14274","49",
"0400000US49","Utah",null,"2021","1141","Fishing","3","118","13951","49",
"0400000US49","Utah",null,"2021","11411","Fishing","3","118","13951","49",
"0400000US49","Utah",null,"2021","1142","Hunting and trapping","4","8","323","49",
"0400000US49","Utah",null,"2021","11421","Hunting and trapping","4","8","323","49",
"0400000US49","Utah",null,"2021","114210","Hunting and trapping","4","8","323","49",
"0400000US49","Utah",null,"2021","115","Support activities for agriculture and forestry","82","342","24269","49",
"0400000US49","Utah",null,"2021","1151","Support activities for crop production","26","223","20710","49",
"0400000US49","Utah",null,"2021","11511","Support activities for crop production","26","223","20710","49",
"0400000US49","Utah",null,"2021","115112","Soil preparation, planting, and cultivating","11","49","2101","49",
"0400000US49","Utah",null,"2021","115114","Postharvest crop activities (except cotton ginning)","6","50","2453","49",
"0400000US49","Utah",null,"2021","115115","Farm labor contractors and crew leaders","3","1","2122","49",
"0400000US49","Utah",null,"2021","115116","Farm management services","4","115","13641","49",
"0400000US49","Utah",null,"2021","1152","Support activities for animal production","51","116","2793","49",
"0400000US49","Utah",null,"2021","11521","Support activities for animal production","51","116","2793","49",
"0400000US49","Utah",null,"2021","115210","Support activities for animal production","51","116","2793","49",
"0400000US49","Utah",null,"2021","1153","Support activities for forestry","5","3","766","49",
"0400000US49","Utah",null,"2021","11531","Support activities for forestry","5","3","766","49",
"0400000US49","Utah",null,"2021","115310","Support activities for forestry","5","3","766","49",
"0400000US49","Utah",null,"2021","21","Mining, quarrying, and oil and gas extraction","375","7895","662292","49",
"0400000US49","Utah",null,"2021","2111","Oil and gas extraction","37","746","90292","49",
"0400000US49","Utah",null,"2021","21211","Coal mining","10","1410","100220","49",
"0400000US49","Utah",null,"2021","212112","Bituminous coal underground mining","8","1266","88510","49",
"0400000US49","Utah",null,"2021","2122","Metal ore mining","14","1856","164177","49",
"0400000US49","Utah",null,"2021","21222","Gold ore and silver ore mining","5","61","5042","49",
"0400000US49","Utah",null,"2021","212221","Gold ore mining","5","61","5042","49",
"0400000US49","Utah",null,"2021","21223","Copper, nickel, lead, and zinc mining","3","1597","142523","49",
"0400000US49","Utah",null,"2021","212230","Copper, nickel, lead, and zinc mining","3","1597","142523","49",
"0400000US49","Utah",null,"2021","21229","Other metal ore mining","5","106","9219","49",
"0400000US49","Utah",null,"2021","212312","Crushed and broken limestone mining and quarrying","5","73","3967","49",
"0400000US49","Utah",null,"2021","211","Oil and gas extraction","37","746","90292","49",
"0400000US49","Utah",null,"2021","21112","Crude petroleum extraction","26","554","66596","49",
"0400000US49","Utah",null,"2021","211120","Crude petroleum extraction","26","554","66596","49",
"0400000US49","Utah",null,"2021","21113","Natural gas extraction","11","192","23696","49",
"0400000US49","Utah",null,"2021","211130","Natural gas extraction","11","192","23696","49",
"0400000US49","Utah",null,"2021","212","Mining (except oil and gas)","103","5078","399026","49",
"0400000US49","Utah",null,"2021","2121","Coal mining","10","1410","100220","49",
"0400000US49","Utah",null,"2021","212299","All other metal ore mining","4","80","6857","49",
"0400000US49","Utah",null,"2021","2123","Nonmetallic mineral mining and quarrying","79","1812","134629","49",
"0400000US49","Utah",null,"2021","21231","Stone mining and quarrying","19","207","11809","49",
"0400000US49","Utah",null,"2021","212311","Dimension stone mining and quarrying","3","22","1137","49",
"0400000US49","Utah",null,"2021","212319","Other crushed and broken stone mining and quarrying","10","101","5753","49",
"0400000US49","Utah",null,"2021","212325","Clay and ceramic and refractory minerals mining","3","75","4158","49",
"0400000US49","Utah",null,"2021","21239","Other nonmetallic mineral mining and quarrying","16","928","76665","49",
"0400000US49","Utah",null,"2021","212391","Potash, soda, and borate mineral mining","3","417","35024","49",
"0400000US49","Utah",null,"2021","212393","Other chemical and fertilizer mineral mining","4","284","16422","49",
"0400000US49","Utah",null,"2021","212399","All other nonmetallic mineral mining","8","89","9994","49",
"0400000US49","Utah",null,"2021","213","Support activities for mining","235","2071","172974","49",
"0400000US49","Utah",null,"2021","2131","Support activities for mining","235","2071","172974","49",
"0400000US49","Utah",null,"2021","21311","Support activities for mining","235","2071","172974","49",
"0400000US49","Utah",null,"2021","213111","Drilling oil and gas wells","38","181","11838","49",
"0400000US49","Utah",null,"2021","213112","Support activities for oil and gas operations","170","1209","81650","49",
"0400000US49","Utah",null,"2021","22","Utilities","243","4565","481390","49",
"0400000US49","Utah",null,"2021","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","44","677","46155","49",
"0400000US49","Utah",null,"2021","212321","Construction sand and gravel mining","40","594","41542","49",
"0400000US49","Utah",null,"2021","213113","Support activities for coal mining","9","84","12715","49",
"0400000US49","Utah",null,"2021","213114","Support activities for metal mining","11","486","59433","49",
"0400000US49","Utah",null,"2021","213115","Support activities for nonmetallic minerals (except fuels) mining","7","111","7338","49",
"0400000US49","Utah",null,"2021","2211","Electric power generation, transmission and distribution","173","3357","378896","49",
"0400000US49","Utah",null,"2021","221116","Geothermal electric power generation","4","102","13266","49",
"0400000US49","Utah",null,"2021","22112","Electric power transmission, control, and distribution","105","2009","211654","49",
"0400000US49","Utah",null,"2021","221122","Electric power distribution","104","2007","211476","49",
"0400000US49","Utah",null,"2021","2212","Natural gas distribution","6","930","83306","49",
"0400000US49","Utah",null,"2021","22121","Natural gas distribution","6","930","83306","49",
"0400000US49","Utah",null,"2021","221210","Natural gas distribution","6","930","83306","49",
"0400000US49","Utah",null,"2021","2213","Water, sewage and other systems","64","278","19188","49",
"0400000US49","Utah",null,"2021","236","Construction of buildings","3444","21754","1439229","49",
"0400000US49","Utah",null,"2021","236115","New single-family housing construction (except for-sale builders)","1354","5021","264006","49",
"0400000US49","Utah",null,"2021","236220","Commercial and institutional building construction","472","7397","571694","49",
"0400000US49","Utah",null,"2021","31-33","Manufacturing","3550","143323","9024924","49",
"0400000US49","Utah",null,"2021","311351","Chocolate and confectionery manufacturing from cacao beans","11","177","5200","49",
"0400000US49","Utah",null,"2021","311352","Confectionery manufacturing from purchased chocolate","15","171","3879","49",
"0400000US49","Utah",null,"2021","31151","Dairy product (except frozen) manufacturing","17","2996","157987","49",
"0400000US49","Utah",null,"2021","221","Utilities","243","4565","481390","49",
"0400000US49","Utah",null,"2021","237","Heavy and civil engineering construction","458","10120","791285","49",
"0400000US49","Utah",null,"2021","22111","Electric power generation","68","1348","167242","49",
"0400000US49","Utah",null,"2021","2371","Utility system construction","211","5978","445409","49",
"0400000US49","Utah",null,"2021","221111","Hydroelectric power generation","10","35","2927","49",
"0400000US49","Utah",null,"2021","221112","Fossil fuel electric power generation","36","1066","141819","49",
"0400000US49","Utah",null,"2021","221114","Solar electric power generation","15","142","8815","49",
"0400000US49","Utah",null,"2021","22131","Water supply and irrigation systems","63","278","18957","49",
"0400000US49","Utah",null,"2021","237120","Oil and gas pipeline and related structures construction","25","1750","108480","49",
"0400000US49","Utah",null,"2021","23713","Power and communication line and related structures construction","61","2309","203456","49",
"0400000US49","Utah",null,"2021","221310","Water supply and irrigation systems","63","278","18957","49",
"0400000US49","Utah",null,"2021","23","Construction","12042","106768","6311904","49",
"0400000US49","Utah",null,"2021","237130","Power and communication line and related structures construction","61","2309","203456","49",
"0400000US49","Utah",null,"2021","2361","Residential building construction","2923","12773","704903","49",
"0400000US49","Utah",null,"2021","23731","Highway, street, and bridge construction","97","3490","302173","49",
"0400000US49","Utah",null,"2021","23611","Residential building construction","2923","12773","704903","49",
"0400000US49","Utah",null,"2021","237310","Highway, street, and bridge construction","97","3490","302173","49",
"0400000US49","Utah",null,"2021","236116","New multifamily housing construction (except for-sale builders)","84","1361","65140","49",
"0400000US49","Utah",null,"2021","236117","New housing for-sale builders","233","2350","191104","49",
"0400000US49","Utah",null,"2021","236118","Residential remodelers","1252","4041","184653","49",
"0400000US49","Utah",null,"2021","2362","Nonresidential building construction","521","8981","734326","49",
"0400000US49","Utah",null,"2021","23621","Industrial building construction","49","1584","162632","49",
"0400000US49","Utah",null,"2021","23812","Structural steel and precast concrete contractors","67","2642","159584","49",
"0400000US49","Utah",null,"2021","236210","Industrial building construction","49","1584","162632","49",
"0400000US49","Utah",null,"2021","23622","Commercial and institutional building construction","472","7397","571694","49",
"0400000US49","Utah",null,"2021","238120","Structural steel and precast concrete contractors","67","2642","159584","49",
"0400000US49","Utah",null,"2021","23711","Water and sewer line and related structures construction","125","1919","133473","49",
"0400000US49","Utah",null,"2021","238160","Roofing contractors","315","2790","138646","49",
"0400000US49","Utah",null,"2021","237110","Water and sewer line and related structures construction","125","1919","133473","49",
"0400000US49","Utah",null,"2021","23712","Oil and gas pipeline and related structures construction","25","1750","108480","49",
"0400000US49","Utah",null,"2021","2372","Land subdivision","124","423","29858","49",
"0400000US49","Utah",null,"2021","23821","Electrical contractors and other wiring installation contractors","1010","16908","937377","49",
"0400000US49","Utah",null,"2021","23721","Land subdivision","124","423","29858","49",
"0400000US49","Utah",null,"2021","237210","Land subdivision","124","423","29858","49",
"0400000US49","Utah",null,"2021","2373","Highway, street, and bridge construction","97","3490","302173","49",
"0400000US49","Utah",null,"2021","2379","Other heavy and civil engineering construction","26","229","13845","49",
"0400000US49","Utah",null,"2021","23799","Other heavy and civil engineering construction","26","229","13845","49",
"0400000US49","Utah",null,"2021","237990","Other heavy and civil engineering construction","26","229","13845","49",
"0400000US49","Utah",null,"2021","238","Specialty trade contractors","8140","74894","4081390","49",
"0400000US49","Utah",null,"2021","2381","Foundation, structure, and building exterior contractors","2046","18681","968873","49",
"0400000US49","Utah",null,"2021","238290","Other building equipment contractors","91","898","66537","49",
"0400000US49","Utah",null,"2021","2383","Building finishing contractors","2443","14841","684972","49",
"0400000US49","Utah",null,"2021","23811","Poured concrete foundation and structure contractors","533","4385","242529","49",
"0400000US49","Utah",null,"2021","23831","Drywall and insulation contractors","435","4729","238566","49",
"0400000US49","Utah",null,"2021","238110","Poured concrete foundation and structure contractors","533","4385","242529","49",
"0400000US49","Utah",null,"2021","23813","Framing contractors","419","2919","127907","49",
"0400000US49","Utah",null,"2021","238130","Framing contractors","419","2919","127907","49",
"0400000US49","Utah",null,"2021","23814","Masonry contractors","342","3041","143254","49",
"0400000US49","Utah",null,"2021","238330","Flooring contractors","346","1121","47495","49",
"0400000US49","Utah",null,"2021","23834","Tile and terrazzo contractors","273","1607","74907","49",
"0400000US49","Utah",null,"2021","238140","Masonry contractors","342","3041","143254","49",
"0400000US49","Utah",null,"2021","23815","Glass and glazing contractors","83","940","60303","49",
"0400000US49","Utah",null,"2021","238150","Glass and glazing contractors","83","940","60303","49",
"0400000US49","Utah",null,"2021","23816","Roofing contractors","315","2790","138646","49",
"0400000US49","Utah",null,"2021","23817","Siding contractors","172","1437","65082","49",
"0400000US49","Utah",null,"2021","23839","Other building finishing contractors","132","799","40138","49",
"0400000US49","Utah",null,"2021","238390","Other building finishing contractors","132","799","40138","49",
"0400000US49","Utah",null,"2021","238170","Siding contractors","172","1437","65082","49",
"0400000US49","Utah",null,"2021","23819","Other foundation, structure, and building exterior contractors","115","527","31568","49",
"0400000US49","Utah",null,"2021","2389","Other specialty trade contractors","1192","10909","667378","49",
"0400000US49","Utah",null,"2021","238190","Other foundation, structure, and building exterior contractors","115","527","31568","49",
"0400000US49","Utah",null,"2021","2382","Building equipment contractors","2459","30463","1760167","49",
"0400000US49","Utah",null,"2021","238210","Electrical contractors and other wiring installation contractors","1010","16908","937377","49",
"0400000US49","Utah",null,"2021","23822","Plumbing, heating, and air-conditioning contractors","1358","12657","756253","49",
"0400000US49","Utah",null,"2021","238220","Plumbing, heating, and air-conditioning contractors","1358","12657","756253","49",
"0400000US49","Utah",null,"2021","311","Food manufacturing","383","19663","964100","49",
"0400000US49","Utah",null,"2021","23829","Other building equipment contractors","91","898","66537","49",
"0400000US49","Utah",null,"2021","238310","Drywall and insulation contractors","435","4729","238566","49",
"0400000US49","Utah",null,"2021","31135","Chocolate and chocolate confectionery manufacturing","26","348","9079","49",
"0400000US49","Utah",null,"2021","23832","Painting and wall covering contractors","615","3422","140063","49",
"0400000US49","Utah",null,"2021","238320","Painting and wall covering contractors","615","3422","140063","49",
"0400000US49","Utah",null,"2021","23833","Flooring contractors","346","1121","47495","49",
"0400000US49","Utah",null,"2021","3115","Dairy product manufacturing","27","3486","180440","49",
"0400000US49","Utah",null,"2021","238340","Tile and terrazzo contractors","273","1607","74907","49",
"0400000US49","Utah",null,"2021","23835","Finish carpentry contractors","642","3163","143803","49",
"0400000US49","Utah",null,"2021","238350","Finish carpentry contractors","642","3163","143803","49",
"0400000US49","Utah",null,"2021","23891","Site preparation contractors","622","7342","442299","49",
"0400000US49","Utah",null,"2021","238910","Site preparation contractors","622","7342","442299","49",
"0400000US49","Utah",null,"2021","23899","All other specialty trade contractors","570","3567","225079","49",
"0400000US49","Utah",null,"2021","238990","All other specialty trade contractors","570","3567","225079","49",
"0400000US49","Utah",null,"2021","3111","Animal food manufacturing","29","1505","90623","49",
"0400000US49","Utah",null,"2021","31111","Animal food manufacturing","29","1505","90623","49",
"0400000US49","Utah",null,"2021","311111","Dog and cat food manufacturing","9","1114","70386","49",
"0400000US49","Utah",null,"2021","311119","Other animal food manufacturing","20","391","20237","49",
"0400000US49","Utah",null,"2021","3112","Grain and oilseed milling","9","563","42408","49",
"0400000US49","Utah",null,"2021","31121","Flour milling and malt manufacturing","6","311","21917","49",
"0400000US49","Utah",null,"2021","311211","Flour milling","6","311","21917","49",
"0400000US49","Utah",null,"2021","3113","Sugar and confectionery product manufacturing","47","959","36687","49",
"0400000US49","Utah",null,"2021","31134","Nonchocolate confectionery manufacturing","21","611","27608","49",
"0400000US49","Utah",null,"2021","311340","Nonchocolate confectionery manufacturing","21","611","27608","49",
"0400000US49","Utah",null,"2021","3114","Fruit and vegetable preserving and specialty food manufacturing","25","1801","90247","49",
"0400000US49","Utah",null,"2021","31141","Frozen food manufacturing","5","1004","52850","49",
"0400000US49","Utah",null,"2021","311412","Frozen specialty food manufacturing","4","872","47528","49",
"0400000US49","Utah",null,"2021","31142","Fruit and vegetable canning, pickling, and drying","20","797","37397","49",
"0400000US49","Utah",null,"2021","311421","Fruit and vegetable canning","11","133","5293","49",
"0400000US49","Utah",null,"2021","311423","Dried and dehydrated food manufacturing","9","664","32104","49",
"0400000US49","Utah",null,"2021","31152","Ice cream and frozen dessert manufacturing","10","490","22453","49",
"0400000US49","Utah",null,"2021","311511","Fluid milk manufacturing","4","780","48692","49",
"0400000US49","Utah",null,"2021","311513","Cheese manufacturing","8","1876","91093","49",
"0400000US49","Utah",null,"2021","311514","Dry, condensed, and evaporated dairy product manufacturing","3","66","1344","49",
"0400000US49","Utah",null,"2021","311520","Ice cream and frozen dessert manufacturing","10","490","22453","49",
"0400000US49","Utah",null,"2021","3116","Animal slaughtering and processing","38","4965","249128","49",
"0400000US49","Utah",null,"2021","311612","Meat processed from carcasses","19","1922","85470","49",
"0400000US49","Utah",null,"2021","31191","Snack food manufacturing","9","502","26601","49",
"0400000US49","Utah",null,"2021","31193","Flavoring syrup and concentrate manufacturing","3","81","5620","49",
"0400000US49","Utah",null,"2021","31161","Animal slaughtering and processing","38","4965","249128","49",
"0400000US49","Utah",null,"2021","311611","Animal (except poultry) slaughtering","15","1737","100513","49",
"0400000US49","Utah",null,"2021","3118","Bakeries and tortilla manufacturing","149","3936","165867","49",
"0400000US49","Utah",null,"2021","31181","Bread and bakery product manufacturing","128","2084","73770","49",
"0400000US49","Utah",null,"2021","311811","Retail bakeries","76","1254","43739","49",
"0400000US49","Utah",null,"2021","311812","Commercial bakeries","52","830","30031","49",
"0400000US49","Utah",null,"2021","31182","Cookie, cracker, and pasta manufacturing","18","1841","91875","49",
"0400000US49","Utah",null,"2021","311821","Cookie and cracker manufacturing","13","1663","76227","49",
"0400000US49","Utah",null,"2021","311824","Dry pasta, dough, and flour mixes manufacturing from purchased flour","5","178","15648","49",
"0400000US49","Utah",null,"2021","31183","Tortilla manufacturing","3","11","222","49",
"0400000US49","Utah",null,"2021","311830","Tortilla manufacturing","3","11","222","49",
"0400000US49","Utah",null,"2021","3119","Other food manufacturing","58","2447","108664","49",
"0400000US49","Utah",null,"2021","311919","Other snack food manufacturing","8","476","25979","49",
"0400000US49","Utah",null,"2021","31192","Coffee and tea manufacturing","10","295","12016","49",
"0400000US49","Utah",null,"2021","311920","Coffee and tea manufacturing","10","295","12016","49",
"0400000US49","Utah",null,"2021","311930","Flavoring syrup and concentrate manufacturing","3","81","5620","49",
"0400000US49","Utah",null,"2021","31194","Seasoning and dressing manufacturing","6","348","16658","49",
"0400000US49","Utah",null,"2021","311941","Mayonnaise, dressing, and other prepared sauce manufacturing","3","345","16615","49",
"0400000US49","Utah",null,"2021","311942","Spice and extract manufacturing","3","3","43","49",
"0400000US49","Utah",null,"2021","31199","All other food manufacturing","30","1221","47769","49",
"0400000US49","Utah",null,"2021","311991","Perishable prepared food manufacturing","13","359","11315","49",
"0400000US49","Utah",null,"2021","311999","All other miscellaneous food manufacturing","17","862","36454","49",
"0400000US49","Utah",null,"2021","312","Beverage and tobacco product manufacturing","67","1067","41769","49",
"0400000US49","Utah",null,"2021","3121","Beverage manufacturing","64","1054","41462","49",
"0400000US49","Utah",null,"2021","312113","Ice manufacturing","8","136","4492","49",
"0400000US49","Utah",null,"2021","31212","Breweries","24","408","13564","49",
"0400000US49","Utah",null,"2021","312130","Wineries","6","31","931","49",
"0400000US49","Utah",null,"2021","31211","Soft drink and ice manufacturing","22","525","22539","49",
"0400000US49","Utah",null,"2021","312111","Soft drink manufacturing","8","307","17533","49",
