"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US18","Indiana",null,"2013","00","Total for all sectors","143515","2555979","103134350","18",
"0400000US18","Indiana",null,"2013","11","Agriculture, forestry, fishing and hunting","273","1599","67461","18",
"0400000US18","Indiana",null,"2013","113","Forestry and logging","71","203","5481","18",
"0400000US18","Indiana",null,"2013","23816","Roofing contractors","392","3515","170437","18",
"0400000US18","Indiana",null,"2013","1131","Timber tract operations","3","4","96","18",
"0400000US18","Indiana",null,"2013","11311","Timber tract operations","3","4","96","18",
"0400000US18","Indiana",null,"2013","113110","Timber tract operations","3","4","96","18",
"0400000US18","Indiana",null,"2013","1132","Forest nurseries and gathering of forest products","1","0","0","18",
"0400000US18","Indiana",null,"2013","11321","Forest nurseries and gathering of forest products","1","0","0","18",
"0400000US18","Indiana",null,"2013","113210","Forest nurseries and gathering of forest products","1","0","0","18",
"0400000US18","Indiana",null,"2013","1133","Logging","67","199","5383","18",
"0400000US18","Indiana",null,"2013","11331","Logging","67","199","5383","18",
"0400000US18","Indiana",null,"2013","113310","Logging","67","199","5383","18",
"0400000US18","Indiana",null,"2013","114","Fishing, hunting and trapping","8","0","994","18",
"0400000US18","Indiana",null,"2013","1141","Fishing","2","0","0","18",
"0400000US18","Indiana",null,"2013","11411","Fishing","2","0","0","18",
"0400000US18","Indiana",null,"2013","114111","Finfish fishing","1","0","0","18",
"0400000US18","Indiana",null,"2013","114112","Shellfish fishing","1","0","0","18",
"0400000US18","Indiana",null,"2013","1142","Hunting and trapping","6","0","964","18",
"0400000US18","Indiana",null,"2013","11421","Hunting and trapping","6","0","964","18",
"0400000US18","Indiana",null,"2013","114210","Hunting and trapping","6","0","964","18",
"0400000US18","Indiana",null,"2013","115","Support activities for agriculture and forestry","194","1363","60986","18",
"0400000US18","Indiana",null,"2013","1151","Support activities for crop production","82","1015","53542","18",
"0400000US18","Indiana",null,"2013","11511","Support activities for crop production","82","1015","53542","18",
"0400000US18","Indiana",null,"2013","115111","Cotton ginning","1","0","0","18",
"0400000US18","Indiana",null,"2013","115112","Soil preparation, planting, and cultivating","47","289","12599","18",
"0400000US18","Indiana",null,"2013","115114","Postharvest crop activities (except cotton ginning)","19","0","0","18",
"0400000US18","Indiana",null,"2013","115115","Farm labor contractors and crew leaders","3","0","1715","18",
"0400000US18","Indiana",null,"2013","115116","Farm management services","12","90","4270","18",
"0400000US18","Indiana",null,"2013","1152","Support activities for animal production","99","0","6394","18",
"0400000US18","Indiana",null,"2013","11521","Support activities for animal production","99","0","6394","18",
"0400000US18","Indiana",null,"2013","115210","Support activities for animal production","99","0","6394","18",
"0400000US18","Indiana",null,"2013","1153","Support activities for forestry","13","0","1050","18",
"0400000US18","Indiana",null,"2013","11531","Support activities for forestry","13","0","1050","18",
"0400000US18","Indiana",null,"2013","115310","Support activities for forestry","13","0","1050","18",
"0400000US18","Indiana",null,"2013","21","Mining, quarrying, and oil and gas extraction","294","6031","415142","18",
"0400000US18","Indiana",null,"2013","211","Oil and gas extraction","47","268","16707","18",
"0400000US18","Indiana",null,"2013","2111","Oil and gas extraction","47","268","16707","18",
"0400000US18","Indiana",null,"2013","21111","Oil and gas extraction","47","268","16707","18",
"0400000US18","Indiana",null,"2013","211111","Crude petroleum and natural gas extraction","45","217","12923","18",
"0400000US18","Indiana",null,"2013","211112","Natural gas liquid extraction","2","0","0","18",
"0400000US18","Indiana",null,"2013","212","Mining (except oil and gas)","188","5182","367374","18",
"0400000US18","Indiana",null,"2013","2121","Coal mining","26","3141","262638","18",
"0400000US18","Indiana",null,"2013","21211","Coal mining","26","3141","262638","18",
"0400000US18","Indiana",null,"2013","212111","Bituminous coal and lignite surface mining","16","1390","116426","18",
"0400000US18","Indiana",null,"2013","212112","Bituminous coal underground mining","10","0","146212","18",
"0400000US18","Indiana",null,"2013","2122","Metal ore mining","1","0","0","18",
"0400000US18","Indiana",null,"2013","21222","Gold ore and silver ore mining","1","0","0","18",
"0400000US18","Indiana",null,"2013","212221","Gold ore mining","1","0","0","18",
"0400000US18","Indiana",null,"2013","2123","Nonmetallic mineral mining and quarrying","161","2040","104713","18",
"0400000US18","Indiana",null,"2013","21231","Stone mining and quarrying","79","1298","67369","18",
"0400000US18","Indiana",null,"2013","212311","Dimension stone mining and quarrying","4","75","4372","18",
"0400000US18","Indiana",null,"2013","212312","Crushed and broken limestone mining and quarrying","68","1130","56732","18",
"0400000US18","Indiana",null,"2013","212313","Crushed and broken granite mining and quarrying","2","0","0","18",
"0400000US18","Indiana",null,"2013","212319","Other crushed and broken stone mining and quarrying","5","0","0","18",
"0400000US18","Indiana",null,"2013","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","79","728","36854","18",
"0400000US18","Indiana",null,"2013","212321","Construction sand and gravel mining","77","681","34762","18",
"0400000US18","Indiana",null,"2013","212324","Kaolin and ball clay mining","1","0","0","18",
