"GEO_ID","GEO_TTL","COUNTY","YEAR","NAICS2012","NAICS2012_TTL","ESTAB","EMP","PAYANN","state",
"0400000US32","Nevada",null,"2013","00","Total for all sectors","60306","1047657","41600674","32",
"0400000US32","Nevada",null,"2013","11","Agriculture, forestry, fishing and hunting","46","0","6995","32",
"0400000US32","Nevada",null,"2013","113","Forestry and logging","4","11","772","32",
"0400000US32","Nevada",null,"2013","23816","Roofing contractors","109","1546","55587","32",
"0400000US32","Nevada",null,"2013","1131","Timber tract operations","1","0","0","32",
"0400000US32","Nevada",null,"2013","11311","Timber tract operations","1","0","0","32",
"0400000US32","Nevada",null,"2013","113110","Timber tract operations","1","0","0","32",
"0400000US32","Nevada",null,"2013","1132","Forest nurseries and gathering of forest products","1","0","0","32",
"0400000US32","Nevada",null,"2013","11321","Forest nurseries and gathering of forest products","1","0","0","32",
"0400000US32","Nevada",null,"2013","113210","Forest nurseries and gathering of forest products","1","0","0","32",
"0400000US32","Nevada",null,"2013","1133","Logging","2","0","0","32",
"0400000US32","Nevada",null,"2013","11331","Logging","2","0","0","32",
"0400000US32","Nevada",null,"2013","113310","Logging","2","0","0","32",
"0400000US32","Nevada",null,"2013","114","Fishing, hunting and trapping","5","0","2427","32",
"0400000US32","Nevada",null,"2013","1141","Fishing","4","0","2385","32",
"0400000US32","Nevada",null,"2013","11411","Fishing","4","0","2385","32",
"0400000US32","Nevada",null,"2013","114111","Finfish fishing","4","0","2385","32",
"0400000US32","Nevada",null,"2013","1142","Hunting and trapping","1","0","0","32",
"0400000US32","Nevada",null,"2013","11421","Hunting and trapping","1","0","0","32",
"0400000US32","Nevada",null,"2013","114210","Hunting and trapping","1","0","0","32",
"0400000US32","Nevada",null,"2013","115","Support activities for agriculture and forestry","37","0","3796","32",
"0400000US32","Nevada",null,"2013","1151","Support activities for crop production","7","0","0","32",
"0400000US32","Nevada",null,"2013","11511","Support activities for crop production","7","0","0","32",
"0400000US32","Nevada",null,"2013","115112","Soil preparation, planting, and cultivating","3","0","0","32",
"0400000US32","Nevada",null,"2013","115114","Postharvest crop activities (except cotton ginning)","1","0","0","32",
"0400000US32","Nevada",null,"2013","115115","Farm labor contractors and crew leaders","1","0","0","32",
"0400000US32","Nevada",null,"2013","115116","Farm management services","2","0","0","32",
"0400000US32","Nevada",null,"2013","1152","Support activities for animal production","27","0","2117","32",
"0400000US32","Nevada",null,"2013","11521","Support activities for animal production","27","0","2117","32",
"0400000US32","Nevada",null,"2013","115210","Support activities for animal production","27","0","2117","32",
"0400000US32","Nevada",null,"2013","1153","Support activities for forestry","3","0","47","32",
"0400000US32","Nevada",null,"2013","11531","Support activities for forestry","3","0","47","32",
"0400000US32","Nevada",null,"2013","115310","Support activities for forestry","3","0","47","32",
"0400000US32","Nevada",null,"2013","21","Mining, quarrying, and oil and gas extraction","230","14526","1292839","32",
"0400000US32","Nevada",null,"2013","211","Oil and gas extraction","21","76","5345","32",
"0400000US32","Nevada",null,"2013","2111","Oil and gas extraction","21","76","5345","32",
"0400000US32","Nevada",null,"2013","21111","Oil and gas extraction","21","76","5345","32",
"0400000US32","Nevada",null,"2013","211111","Crude petroleum and natural gas extraction","21","76","5345","32",
"0400000US32","Nevada",null,"2013","212","Mining (except oil and gas)","117","12261","1097537","32",
"0400000US32","Nevada",null,"2013","2121","Coal mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","21211","Coal mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","212111","Bituminous coal and lignite surface mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","2122","Metal ore mining","69","11664","1060175","32",
"0400000US32","Nevada",null,"2013","21222","Gold ore and silver ore mining","59","11036","1002936","32",
"0400000US32","Nevada",null,"2013","212221","Gold ore mining","55","10713","972680","32",
"0400000US32","Nevada",null,"2013","212222","Silver ore mining","4","0","0","32",
"0400000US32","Nevada",null,"2013","21223","Copper, nickel, lead, and zinc mining","3","0","0","32",
"0400000US32","Nevada",null,"2013","212234","Copper ore and nickel ore mining","3","0","0","32",
"0400000US32","Nevada",null,"2013","21229","Other metal ore mining","7","0","2248","32",
"0400000US32","Nevada",null,"2013","212291","Uranium-radium-vanadium ore mining","3","0","0","32",
"0400000US32","Nevada",null,"2013","212299","All other metal ore mining","4","0","1772","32",
"0400000US32","Nevada",null,"2013","2123","Nonmetallic mineral mining and quarrying","47","593","37257","32",
"0400000US32","Nevada",null,"2013","21231","Stone mining and quarrying","13","104","7120","32",
"0400000US32","Nevada",null,"2013","212311","Dimension stone mining and quarrying","2","0","0","32",
"0400000US32","Nevada",null,"2013","212312","Crushed and broken limestone mining and quarrying","4","0","0","32",
"0400000US32","Nevada",null,"2013","212313","Crushed and broken granite mining and quarrying","1","0","0","32",
"0400000US32","Nevada",null,"2013","212319","Other crushed and broken stone mining and quarrying","6","27","1108","32",
"0400000US32","Nevada",null,"2013","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","23","338","21452","32",
"0400000US32","Nevada",null,"2013","212321","Construction sand and gravel mining","18","158","9129","32",
"0400000US32","Nevada",null,"2013","212322","Industrial sand mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","212325","Clay and ceramic and refractory minerals mining","4","145","9935","32",
"0400000US32","Nevada",null,"2013","21239","Other nonmetallic mineral mining and quarrying","11","151","8685","32",
"0400000US32","Nevada",null,"2013","212391","Potash, soda, and borate mineral mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","212393","Other chemical and fertilizer mineral mining","1","0","0","32",
"0400000US32","Nevada",null,"2013","212399","All other nonmetallic mineral mining","9","118","5821","32",
"0400000US32","Nevada",null,"2013","213","Support activities for mining","92","2189","189957","32",
"0400000US32","Nevada",null,"2013","2131","Support activities for mining","92","2189","189957","32",
"0400000US32","Nevada",null,"2013","21311","Support activities for mining","92","2189","189957","32",
"0400000US32","Nevada",null,"2013","213111","Drilling oil and gas wells","8","68","7033","32",
"0400000US32","Nevada",null,"2013","213112","Support activities for oil and gas operations","29","334","23071","32",
"0400000US32","Nevada",null,"2013","213113","Support activities for coal mining","2","0","0","32",
"0400000US32","Nevada",null,"2013","213114","Support activities for metal mining","45","1622","136286","32",
"0400000US32","Nevada",null,"2013","213115","Support activities for nonmetallic minerals (except fuels) mining","8","0","0","32",
"0400000US32","Nevada",null,"2013","22","Utilities","127","0","0","32",
"0400000US32","Nevada",null,"2013","221","Utilities","127","0","0","32",
"0400000US32","Nevada",null,"2013","2211","Electric power generation, transmission and distribution","80","0","0","32",
"0400000US32","Nevada",null,"2013","22111","Electric power generation","40","0","0","32",
"0400000US32","Nevada",null,"2013","221112","Fossil fuel electric power generation","21","0","0","32",
"0400000US32","Nevada",null,"2013","221114","Solar electric power generation","1","0","0","32",
"0400000US32","Nevada",null,"2013","221115","Wind electric power generation","2","0","0","32",
"0400000US32","Nevada",null,"2013","221116","Geothermal electric power generation","14","217","14783","32",
"0400000US32","Nevada",null,"2013","221118","Other electric power generation","2","0","0","32",
"0400000US32","Nevada",null,"2013","22112","Electric power transmission, control, and distribution","40","0","0","32",
"0400000US32","Nevada",null,"2013","221122","Electric power distribution","40","0","0","32",
"0400000US32","Nevada",null,"2013","2212","Natural gas distribution","24","0","0","32",
"0400000US32","Nevada",null,"2013","22121","Natural gas distribution","24","0","0","32",
"0400000US32","Nevada",null,"2013","221210","Natural gas distribution","24","0","0","32",
"0400000US32","Nevada",null,"2013","2213","Water, sewage and other systems","23","142","9640","32",
"0400000US32","Nevada",null,"2013","22131","Water supply and irrigation systems","17","72","3237","32",
"0400000US32","Nevada",null,"2013","221310","Water supply and irrigation systems","17","72","3237","32",
"0400000US32","Nevada",null,"2013","22132","Sewage treatment facilities","1","0","0","32",
"0400000US32","Nevada",null,"2013","221320","Sewage treatment facilities","1","0","0","32",
"0400000US32","Nevada",null,"2013","22133","Steam and air-conditioning supply","5","65","6188","32",
"0400000US32","Nevada",null,"2013","221330","Steam and air-conditioning supply","5","65","6188","32",
"0400000US32","Nevada",null,"2013","23","Construction","4545","52430","2595749","32",
"0400000US32","Nevada",null,"2013","236","Construction of buildings","1180","9084","504733","32",
"0400000US32","Nevada",null,"2013","2361","Residential building construction","773","4737","233846","32",
"0400000US32","Nevada",null,"2013","23611","Residential building construction","773","4737","233846","32",
"0400000US32","Nevada",null,"2013","236115","New single-family housing construction (except for-sale builders)","192","1204","60114","32",
"0400000US32","Nevada",null,"2013","236116","New multifamily housing construction (except for-sale builders)","10","40","3795","32",
"0400000US32","Nevada",null,"2013","236117","New housing for-sale builders","96","1252","86923","32",
"0400000US32","Nevada",null,"2013","236118","Residential remodelers","475","2241","83014","32",
"0400000US32","Nevada",null,"2013","2362","Nonresidential building construction","407","4347","270887","32",
"0400000US32","Nevada",null,"2013","23621","Industrial building construction","13","0","0","32",
"0400000US32","Nevada",null,"2013","236210","Industrial building construction","13","0","0","32",
"0400000US32","Nevada",null,"2013","23622","Commercial and institutional building construction","394","4053","248979","32",
"0400000US32","Nevada",null,"2013","236220","Commercial and institutional building construction","394","4053","248979","32",
"0400000US32","Nevada",null,"2013","237","Heavy and civil engineering construction","245","5170","365668","32",
"0400000US32","Nevada",null,"2013","2371","Utility system construction","133","2293","142802","32",
"0400000US32","Nevada",null,"2013","23711","Water and sewer line and related structures construction","76","1134","73254","32",
"0400000US32","Nevada",null,"2013","237110","Water and sewer line and related structures construction","76","1134","73254","32",
"0400000US32","Nevada",null,"2013","23712","Oil and gas pipeline and related structures construction","6","0","0","32",
"0400000US32","Nevada",null,"2013","237120","Oil and gas pipeline and related structures construction","6","0","0","32",
"0400000US32","Nevada",null,"2013","23713","Power and communication line and related structures construction","51","750","49575","32",
"0400000US32","Nevada",null,"2013","237130","Power and communication line and related structures construction","51","750","49575","32",
"0400000US32","Nevada",null,"2013","2372","Land subdivision","45","96","5934","32",
"0400000US32","Nevada",null,"2013","23721","Land subdivision","45","96","5934","32",
"0400000US32","Nevada",null,"2013","237210","Land subdivision","45","96","5934","32",
"0400000US32","Nevada",null,"2013","2373","Highway, street, and bridge construction","56","2414","187556","32",
"0400000US32","Nevada",null,"2013","23731","Highway, street, and bridge construction","56","2414","187556","32",
"0400000US32","Nevada",null,"2013","237310","Highway, street, and bridge construction","56","2414","187556","32",
"0400000US32","Nevada",null,"2013","2379","Other heavy and civil engineering construction","11","0","0","32",
"0400000US32","Nevada",null,"2013","23799","Other heavy and civil engineering construction","11","0","0","32",
"0400000US32","Nevada",null,"2013","237990","Other heavy and civil engineering construction","11","0","0","32",
"0400000US32","Nevada",null,"2013","238","Specialty trade contractors","3120","38176","1725348","32",
"0400000US32","Nevada",null,"2013","2381","Foundation, structure, and building exterior contractors","544","8844","333138","32",
"0400000US32","Nevada",null,"2013","23811","Poured concrete foundation and structure contractors","113","1880","72247","32",
"0400000US32","Nevada",null,"2013","238110","Poured concrete foundation and structure contractors","113","1880","72247","32",
"0400000US32","Nevada",null,"2013","23812","Structural steel and precast concrete contractors","35","555","33816","32",
"0400000US32","Nevada",null,"2013","238120","Structural steel and precast concrete contractors","35","555","33816","32",
"0400000US32","Nevada",null,"2013","23813","Framing contractors","78","2658","93361","32",
"0400000US32","Nevada",null,"2013","238130","Framing contractors","78","2658","93361","32",
"0400000US32","Nevada",null,"2013","23814","Masonry contractors","102","1570","48975","32",
"0400000US32","Nevada",null,"2013","238140","Masonry contractors","102","1570","48975","32",
"0400000US32","Nevada",null,"2013","23815","Glass and glazing contractors","61","369","18223","32",
"0400000US32","Nevada",null,"2013","238150","Glass and glazing contractors","61","369","18223","32",
"0400000US32","Nevada",null,"2013","31524","Women's, girls', and infants' cut and sew apparel manufacturing","7","0","656","32",
"0400000US32","Nevada",null,"2013","238160","Roofing contractors","109","1546","55587","32",
"0400000US32","Nevada",null,"2013","23817","Siding contractors","11","0","0","32",
"0400000US32","Nevada",null,"2013","238170","Siding contractors","11","0","0","32",
"0400000US32","Nevada",null,"2013","23819","Other foundation, structure, and building exterior contractors","35","238","10365","32",
"0400000US32","Nevada",null,"2013","238190","Other foundation, structure, and building exterior contractors","35","238","10365","32",
"0400000US32","Nevada",null,"2013","2382","Building equipment contractors","1311","14377","755492","32",
"0400000US32","Nevada",null,"2013","23821","Electrical contractors and other wiring installation contractors","541","6594","344355","32",
"0400000US32","Nevada",null,"2013","238210","Electrical contractors and other wiring installation contractors","541","6594","344355","32",
"0400000US32","Nevada",null,"2013","23822","Plumbing, heating, and air-conditioning contractors","690","7077","357040","32",
"0400000US32","Nevada",null,"2013","238220","Plumbing, heating, and air-conditioning contractors","690","7077","357040","32",
"0400000US32","Nevada",null,"2013","23829","Other building equipment contractors","80","706","54097","32",
"0400000US32","Nevada",null,"2013","238290","Other building equipment contractors","80","706","54097","32",
"0400000US32","Nevada",null,"2013","2383","Building finishing contractors","797","9652","373128","32",
"0400000US32","Nevada",null,"2013","23831","Drywall and insulation contractors","143","3150","131020","32",
"0400000US32","Nevada",null,"2013","238310","Drywall and insulation contractors","143","3150","131020","32",
"0400000US32","Nevada",null,"2013","23832","Painting and wall covering contractors","200","1895","68227","32",
"0400000US32","Nevada",null,"2013","238320","Painting and wall covering contractors","200","1895","68227","32",
"0400000US32","Nevada",null,"2013","23833","Flooring contractors","100","1003","36658","32",
"0400000US32","Nevada",null,"2013","238330","Flooring contractors","100","1003","36658","32",
"0400000US32","Nevada",null,"2013","23834","Tile and terrazzo contractors","112","1435","55342","32",
"0400000US32","Nevada",null,"2013","238340","Tile and terrazzo contractors","112","1435","55342","32",
"0400000US32","Nevada",null,"2013","23835","Finish carpentry contractors","157","1189","47157","32",
"0400000US32","Nevada",null,"2013","238350","Finish carpentry contractors","157","1189","47157","32",
"0400000US32","Nevada",null,"2013","23839","Other building finishing contractors","85","980","34724","32",
"0400000US32","Nevada",null,"2013","238390","Other building finishing contractors","85","980","34724","32",
"0400000US32","Nevada",null,"2013","2389","Other specialty trade contractors","468","5303","263590","32",
"0400000US32","Nevada",null,"2013","23891","Site preparation contractors","227","2872","140226","32",
"0400000US32","Nevada",null,"2013","238910","Site preparation contractors","227","2872","140226","32",
"0400000US32","Nevada",null,"2013","23899","All other specialty trade contractors","241","2431","123364","32",
"0400000US32","Nevada",null,"2013","238990","All other specialty trade contractors","241","2431","123364","32",
"0400000US32","Nevada",null,"2013","31-33","Manufacturing","1705","39608","2073670","32",
"0400000US32","Nevada",null,"2013","311","Food manufacturing","164","4646","165268","32",
"0400000US32","Nevada",null,"2013","3111","Animal food manufacturing","6","0","0","32",
"0400000US32","Nevada",null,"2013","31111","Animal food manufacturing","6","0","0","32",
"0400000US32","Nevada",null,"2013","311111","Dog and cat food manufacturing","1","0","0","32",
