"GEO_ID","NAME","COUNTY","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"0400000US18","Indiana",null,"2018","00","Total for all sectors","148304","2816081","128461591","18",
"0400000US18","Indiana",null,"2018","11","Agriculture, forestry, fishing and hunting","294","1320","58524","18",
"0400000US18","Indiana",null,"2018","113","Forestry and logging","90","220","7464","18",
"0400000US18","Indiana",null,"2018","1131","Timber tract operations","7","9","469","18",
"0400000US18","Indiana",null,"2018","11331","Logging","83","211","6995","18",
"0400000US18","Indiana",null,"2018","11311","Timber tract operations","7","9","469","18",
"0400000US18","Indiana",null,"2018","113110","Timber tract operations","7","9","469","18",
"0400000US18","Indiana",null,"2018","1133","Logging","83","211","6995","18",
"0400000US18","Indiana",null,"2018","113310","Logging","83","211","6995","18",
"0400000US18","Indiana",null,"2018","114112","Shellfish fishing","3","3","127","18",
"0400000US18","Indiana",null,"2018","114","Fishing, hunting and trapping","9","44","771","18",
"0400000US18","Indiana",null,"2018","1141","Fishing","3","3","127","18",
"0400000US18","Indiana",null,"2018","11411","Fishing","3","3","127","18",
"0400000US18","Indiana",null,"2018","1142","Hunting and trapping","6","41","644","18",
"0400000US18","Indiana",null,"2018","11421","Hunting and trapping","6","41","644","18",
"0400000US18","Indiana",null,"2018","114210","Hunting and trapping","6","41","644","18",
"0400000US18","Indiana",null,"2018","115","Support activities for agriculture and forestry","195","1056","50289","18",
"0400000US18","Indiana",null,"2018","1153","Support activities for forestry","18","46","2352","18",
"0400000US18","Indiana",null,"2018","21","Mining, quarrying, and oil and gas extraction","276","5901","420727","18",
"0400000US18","Indiana",null,"2018","1151","Support activities for crop production","78","682","39262","18",
"0400000US18","Indiana",null,"2018","11511","Support activities for crop production","78","682","39262","18",
"0400000US18","Indiana",null,"2018","115112","Soil preparation, planting, and cultivating","39","232","12101","18",
"0400000US18","Indiana",null,"2018","115114","Postharvest crop activities (except cotton ginning)","16","355","19803","18",
"0400000US18","Indiana",null,"2018","115115","Farm labor contractors and crew leaders","6","11","2440","18",
"0400000US18","Indiana",null,"2018","115116","Farm management services","15","82","4900","18",
"0400000US18","Indiana",null,"2018","1152","Support activities for animal production","99","328","8675","18",
"0400000US18","Indiana",null,"2018","11521","Support activities for animal production","99","328","8675","18",
"0400000US18","Indiana",null,"2018","115210","Support activities for animal production","99","328","8675","18",
"0400000US18","Indiana",null,"2018","11531","Support activities for forestry","18","46","2352","18",
"0400000US18","Indiana",null,"2018","115310","Support activities for forestry","18","46","2352","18",
"0400000US18","Indiana",null,"2018","21112","Crude petroleum extraction","30","173","11800","18",
"0400000US18","Indiana",null,"2018","211120","Crude petroleum extraction","30","173","11800","18",
"0400000US18","Indiana",null,"2018","2121","Coal mining","13","2611","220522","18",
"0400000US18","Indiana",null,"2018","212112","Bituminous coal underground mining","3","1269","117985","18",
"0400000US18","Indiana",null,"2018","211","Oil and gas extraction","34","190","12853","18",
"0400000US18","Indiana",null,"2018","2111","Oil and gas extraction","34","190","12853","18",
"0400000US18","Indiana",null,"2018","21113","Natural gas extraction","4","17","1053","18",
"0400000US18","Indiana",null,"2018","211130","Natural gas extraction","4","17","1053","18",
"0400000US18","Indiana",null,"2018","212","Mining (except oil and gas)","194","5258","377249","18",
"0400000US18","Indiana",null,"2018","21211","Coal mining","13","2611","220522","18",
"0400000US18","Indiana",null,"2018","212111","Bituminous coal and lignite surface mining","10","1342","102537","18",
"0400000US18","Indiana",null,"2018","212319","Other crushed and broken stone mining and quarrying","6","91","7230","18",
"0400000US18","Indiana",null,"2018","21232","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","97","844","50109","18",
"0400000US18","Indiana",null,"2018","2131","Support activities for mining","48","453","30625","18",
"0400000US18","Indiana",null,"2018","213111","Drilling oil and gas wells","13","82","4242","18",
"0400000US18","Indiana",null,"2018","2211","Electric power generation, transmission and distribution","314","12424","1267229","18",
"0400000US18","Indiana",null,"2018","22111","Electric power generation","53","2821","289838","18",
"0400000US18","Indiana",null,"2018","221115","Wind electric power generation","7","64","5402","18",
