,fips,relevant_naics,YEAR,estab,emp,payann
1,5,1133,2018,308,1964,83435
3,5,1152,2018,16,231,8051
5,5,1151,2018,164,835,48882
7,5,1153,2018,39,777,27226
9,5,1131,2018,3,2,160
11,5,2123,2018,38,616,35052
13,5,2111,2018,84,989,87466
15,5,2131,2018,112,891,56699
17,5,2211,2018,105,4591,502169
19,5,2212,2018,14,325,29613
21,5,2213,2018,65,309,13564
23,5,2382,2018,1698,16827,835649
25,5,2383,2018,607,4014,162596
27,5,2381,2018,614,6754,336759
29,5,2373,2018,75,2277,129310
31,5,2372,2018,19,44,2012
33,5,2362,2018,379,5250,290422
35,5,2379,2018,12,77,3612
37,5,2389,2018,583,4841,223145
39,5,2361,2018,1028,2866,114868
41,5,2371,2018,196,3435,192392
43,5,3111,2018,10,246,12075
45,5,3116,2018,41,23607,729171
47,5,3118,2018,38,2794,116775
49,5,3121,2018,40,807,30614
51,5,3152,2018,3,32,1565
53,5,3114,2018,4,470,23449
55,5,3112,2018,17,1948,89241
57,5,3119,2018,7,300,13913
59,5,3149,2018,16,450,21981
61,5,3141,2018,3,9,393
63,5,3251,2018,4,699,81230
65,5,3273,2018,105,1045,41617
67,5,3271,2018,3,186,9049
69,5,3222,2018,23,2840,156321
71,5,3259,2018,3,432,20349
73,5,3279,2018,17,214,9165
75,5,3219,2018,92,2306,77836
77,5,3255,2018,4,149,9528
79,5,3241,2018,14,1178,94647
81,5,3254,2018,3,42,2391
83,5,3261,2018,52,4390,197393
85,5,3231,2018,182,2545,120449
87,5,3262,2018,3,109,5364
89,5,3211,2018,68,3150,145917
91,5,3256,2018,8,946,90390
93,5,3212,2018,11,570,30109
95,5,3364,2018,17,3913,258175
97,5,3331,2018,4,605,44990
100,5,3323,2018,111,3536,204504
102,5,3328,2018,13,231,9082
104,5,3333,2018,3,50,2987
106,5,3351,2018,3,80,3569
108,5,3353,2018,5,1744,88180
109,5,3336,2018,3,514,20961
111,5,3321,2018,4,23,655
112,5,3315,2018,3,398,22122
114,5,3371,2018,66,1663,67244
116,5,3332,2018,9,812,37512
118,5,3311,2018,5,2366,277265
120,5,3327,2018,164,1899,78757
122,5,3391,2018,51,1263,48246
124,5,3335,2018,24,512,32600
126,5,3362,2018,4,17,680
128,5,3363,2018,14,1271,56788
130,5,3345,2018,3,9,921
132,5,3372,2018,11,49,2308
134,5,3359,2018,4,720,40531
136,5,3329,2018,24,1459,73196
138,5,3339,2018,17,607,38511
140,5,3399,2018,77,1063,41146
142,5,3365,2018,4,825,44361
144,5,3344,2018,8,383,13240
146,5,3366,2018,9,325,10865
148,5,3334,2018,10,1795,96610
150,5,4243,2018,25,652,35293
152,5,4248,2018,23,1248,68907
154,5,4246,2018,81,849,71739
156,5,4242,2018,45,1071,73420
158,5,4245,2018,41,421,25429
160,5,4232,2018,57,684,42516
162,5,4244,2018,200,4654,324548
164,5,4237,2018,164,1998,123920
166,5,4236,2018,189,2674,186532
168,5,4233,2018,120,1806,103609
170,5,4238,2018,561,6721,384824
172,5,4235,2018,78,1096,67403
174,5,4239,2018,167,2036,102723
176,5,4249,2018,230,2830,128116
178,5,4231,2018,183,2999,148151
180,5,4241,2018,46,571,38493
182,5,4247,2018,45,630,34324
184,5,4234,2018,197,2026,122343
186,5,4251,2018,291,6943,168903
188,5,4411,2018,587,11874,552657
190,5,4413,2018,732,5510,153861
192,5,4453,2018,322,1739,36487
194,5,4441,2018,620,10762,304347
196,5,4481,2018,817,8396,121039
198,5,4431,2018,212,2044,60049
200,5,4421,2018,214,1564,56497
202,5,4471,2018,1527,13081,228979
204,5,4451,2018,560,17017,363771
206,5,4461,2018,851,7901,286711
208,5,4422,2018,199,1617,41320
210,5,4483,2018,117,615,24692
212,5,4442,2018,241,2015,60210
214,5,4412,2018,136,1454,64925
216,5,4482,2018,174,1366,20644
218,5,4452,2018,85,600,10108
220,5,4512,2018,74,643,16370
222,5,4522,2018,28,2657,53440
224,5,4543,2018,256,1521,63507
226,5,4541,2018,167,1281,40806
228,5,4531,2018,105,503,8803
230,5,4523,2018,843,30252,761595
232,5,4532,2018,177,1084,19755
234,5,4539,2018,469,2449,60255
236,5,4511,2018,269,3747,75007
238,5,4533,2018,196,1590,24938
240,5,4542,2018,32,420,14082
243,5,4885,2018,151,2625,179220
245,5,4841,2018,859,23351,1244255
247,5,4812,2018,10,29,1144
249,5,4869,2018,4,16,1736
251,5,4889,2018,6,24,858
253,5,4859,2018,34,484,10261
255,5,4862,2018,18,140,14394
257,5,4811,2018,7,434,16683
259,5,4842,2018,652,8064,352600
261,5,4881,2018,52,705,25277
263,5,4882,2018,4,34,1587
265,5,4884,2018,85,475,18639
267,5,4883,2018,5,173,11215
269,5,4853,2018,9,88,2222
271,5,4921,2018,81,3284,145842
273,5,4922,2018,16,383,6086
275,5,4931,2018,162,7420,313026
277,5,5182,2018,91,4414,597014
279,5,5121,2018,66,711,16817
281,5,5111,2018,84,2261,88930
283,5,5191,2018,26,129,4217
285,5,5179,2018,6,214,21855
287,5,5151,2018,58,1400,73255
290,5,5112,2018,30,1936,226357
292,5,5122,2018,3,6,290
294,5,5173,2018,553,7765,471159
296,5,5223,2018,38,1812,134951
298,5,5242,2018,1619,6561,340368
300,5,5221,2018,1516,17547,1028561
302,5,5241,2018,150,6235,417333
304,5,5222,2018,297,1607,101579
306,5,5239,2018,494,1281,132702
309,5,5231,2018,119,1651,293736
311,5,5313,2018,567,2726,105552
313,5,5321,2018,98,920,33018
315,5,5324,2018,86,834,66758
317,5,5322,2018,261,1559,56415
319,5,5323,2018,10,52,3660
321,5,5331,2018,3,37,4587
323,5,5311,2018,1122,4187,124243
325,5,5312,2018,799,1722,77370
327,5,5412,2018,1117,6635,275121
329,5,5418,2018,182,2000,125070
331,5,5413,2018,714,6672,470345
333,5,5415,2018,431,5341,380612
335,5,5411,2018,1544,6202,341226
337,5,5416,2018,1039,5726,364370
339,5,5419,2018,512,3686,132734
341,5,5417,2018,46,481,28366
343,5,5414,2018,121,281,11781
345,5,5511,2018,1117,37381,3962774
347,5,5614,2018,163,3771,90254
349,5,5613,2018,236,11892,298103
351,5,5612,2018,9,106,2689
353,5,5616,2018,152,3926,99644
355,5,5611,2018,214,2908,155680
357,5,5619,2018,86,1132,48543
359,5,5629,2018,68,658,26085
361,5,5617,2018,1364,14057,356096
