,fips,relevant_naics,estab,emp,payann
0,5,1133,306,1946,80102
2,5,1152,26,110,3635
4,5,1151,171,853,47560
6,5,1153,37,774,24858
8,5,1131,3,3,128
10,5,2123,39,545,31914
12,5,2111,85,354,24746
14,5,2131,114,973,59285
16,5,2211,116,1849,187131
18,5,2212,18,0,0
20,5,2213,59,165,5622
22,5,2382,1696,15968,762147
24,5,2383,590,3549,138494
26,5,2381,609,6601,300493
28,5,2373,77,1319,65135
30,5,2372,18,52,1961
32,5,2362,359,5165,284304
34,5,2379,9,47,2194
36,5,2389,580,4605,193566
38,5,2361,1003,2786,110529
40,5,2371,192,2632,131631
42,5,3111,8,140,6300
44,5,3116,39,11554,358639
46,5,3118,37,1147,44626
48,5,3121,32,261,8274
50,5,3152,3,17,733
52,5,3114,7,0,0
54,5,3112,17,1929,91608
56,5,3119,6,0,0
58,5,3149,15,68,1947
60,5,3141,3,12,393
62,5,3251,3,0,0
64,5,3273,105,996,36478
66,5,3271,3,0,0
68,5,3222,24,2602,144933
70,5,3259,3,0,0
72,5,3279,17,208,10102
74,5,3219,87,1570,57187
76,5,3255,4,176,9030
78,5,3241,13,395,33354
80,5,3254,3,38,2468
82,5,3261,52,2892,144406
84,5,3231,171,2453,121578
86,5,3262,3,120,4871
88,5,3211,70,2135,98041
90,5,3256,9,0,0
92,5,3212,12,617,29042
94,5,3364,15,1381,94157
96,5,3331,7,569,35910
98,5,3313,3,0,0
99,5,3323,109,2394,120105
101,5,3328,10,169,5347
103,5,3333,3,51,2763
105,5,3351,3,0,0
107,5,3353,5,0,0
110,5,3321,6,22,672
113,5,3371,69,1100,33349
115,5,3332,9,228,11764
117,5,3311,5,0,0
119,5,3327,153,1586,63805
121,5,3391,55,515,21949
123,5,3335,21,158,6490
125,5,3362,3,22,728
127,5,3363,14,17,473
129,5,3345,3,0,0
131,5,3372,8,10,623
133,5,3359,4,855,42575
135,5,3329,25,92,3616
137,5,3339,18,543,33834
139,5,3399,77,691,24849
141,5,3365,4,0,0
143,5,3344,8,384,12912
145,5,3366,10,388,13739
147,5,3334,11,223,10080
149,5,4243,24,543,32349
151,5,4248,25,1306,63581
153,5,4246,86,707,61166
155,5,4242,47,902,62302
157,5,4245,41,362,19421
159,5,4232,59,669,40786
161,5,4244,201,5188,342010
163,5,4237,165,2030,121625
165,5,4236,185,2849,189846
167,5,4233,120,1635,91534
169,5,4238,562,6261,325308
171,5,4235,77,966,53677
173,5,4239,172,1910,98912
175,5,4249,241,3173,132202
177,5,4231,187,2924,138003
179,5,4241,50,583,39879
181,5,4247,52,675,35612
183,5,4234,193,1747,106326
185,5,4251,299,6447,152586
187,5,4411,601,12139,592061
189,5,4413,737,5586,150501
191,5,4453,318,1641,34884
193,5,4441,598,9912,274114
195,5,4481,823,8989,121783
197,5,4431,234,2114,58422
199,5,4421,250,1684,56910
201,5,4471,1551,12304,224070
203,5,4451,554,16094,345795
205,5,4461,859,7799,280209
207,5,4422,210,1662,40572
209,5,4483,118,636,23517
211,5,4442,243,2069,58873
213,5,4412,150,1476,60875
215,5,4482,190,1555,21034
217,5,4452,83,538,9355
219,5,4512,75,682,13192
221,5,4522,28,2698,55177
223,5,4543,267,1503,57890
225,5,4541,166,1316,44627
227,5,4531,115,525,8879
229,5,4523,829,25986,627189
231,5,4532,187,1175,18971
233,5,4539,474,2314,52213
235,5,4511,266,3606,72420
237,5,4533,209,1527,25165
239,5,4542,35,377,11945
241,5,4855,3,0,0
242,5,4885,158,2275,140288
244,5,4841,831,23035,1137616
246,5,4812,9,15,805
248,5,4869,4,15,1682
250,5,4889,6,36,947
252,5,4859,21,129,4149
254,5,4862,21,43,4328
256,5,4811,7,162,7753
258,5,4842,655,6562,304294
260,5,4881,54,710,32338
262,5,4882,4,36,1505
264,5,4884,92,483,16857
266,5,4883,4,176,12372
268,5,4853,8,54,990
270,5,4921,85,2514,107537
272,5,4922,15,87,3687
274,5,4931,161,5857,245214
276,5,5182,89,2294,248326
278,5,5121,61,587,13260
280,5,5111,84,2104,82648
282,5,5191,29,67,3321
284,5,5179,38,107,1730
286,5,5151,70,1360,67605
288,5,5174,3,0,0
289,5,5112,25,1689,127045
291,5,5122,5,14,583
293,5,5173,476,6851,451192
295,5,5223,42,688,42281
297,5,5242,1605,6247,320334
299,5,5221,1526,18327,971564
301,5,5241,146,5103,351283
303,5,5222,314,1584,94750
305,5,5239,483,1137,111402
307,5,5259,3,23,3624
308,5,5231,123,1635,247139
310,5,5313,539,2502,96099
312,5,5321,94,825,29014
314,5,5324,88,679,52711
316,5,5322,281,1632,53641
318,5,5323,6,38,2544
320,5,5331,4,28,3875
322,5,5311,1112,4141,115111
324,5,5312,757,1702,72982
326,5,5412,1116,7127,279097
328,5,5418,183,1829,115740
330,5,5413,694,5988,420149
332,5,5415,434,4039,272410
334,5,5411,1556,6136,340863
336,5,5416,979,5043,287239
338,5,5419,481,3201,116576
340,5,5417,55,488,26201
342,5,5414,126,295,13410
344,5,5511,1125,16983,1084344
346,5,5614,168,2617,72483
348,5,5613,245,12308,300420
350,5,5612,12,158,7211
352,5,5616,146,3070,83453
354,5,5611,216,2699,140336
356,5,5619,86,903,40826
358,5,5629,65,537,20739
360,5,5617,1367,13169,330447
362,5,5615,51,223,8153
364,5,5621,84,1044,49909
366,5,5622,15,53,2853
368,5,6114,25,143,6830
370,5,6113,17,720,14759
372,5,6117,29,101,4440
374,5,6111,123,4617,140784
376,5,6116,242,1463,19429
378,5,6115,62,437,9520
380,5,6244,696,9818,185347
382,5,6242,121,1138,28174
384,5,6233,99,3020,72832
386,5,6221,15,25181,1758296
388,5,6216,200,5496,175411
390,5,6241,694,17100,350360
392,5,6215,71,1314,111573
394,5,6231,179,15392,382116
396,5,6212,940,6621,317040
398,5,6213,1642,8108,355998
400,5,6211,1928,19190,1689993
402,5,6219,95,1875,75145
404,5,6239,18,191,5121
406,5,6214,463,8230,380225
408,5,6222,4,1441,67355
410,5,6232,101,3318,86335
412,5,6223,8,2139,98880
414,5,6243,33,869,20049
416,5,7114,4,8,682
418,5,7131,28,476,8410
420,5,7115,30,69,3617
422,5,7121,33,136,3337
424,5,7139,500,5504,105413
426,5,7111,23,238,6896
428,5,7113,32,820,11467
430,5,7112,20,599,14447
432,5,7224,96,883,11961
434,5,7212,42,189,3945
436,5,7225,4613,89624,1304083
438,5,7213,13,66,1427
440,5,7223,319,4047,74222
442,5,7211,759,10383,189623
444,5,8111,1283,6148,205355
446,5,8139,363,1810,66710
448,5,8134,169,1156,27459
450,5,8113,223,1243,50620
452,5,8122,223,1246,34708
454,5,8123,160,1788,47183
456,5,8112,83,295,12173
458,5,8132,113,938,47576
460,5,8129,184,837,17426
462,5,8114,134,461,12587
464,5,8121,620,2746,57901
466,5,8131,2730,19505,372566
468,5,8133,89,654,32334
