Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,664,264,577,3842,2615,970,4650,2365,4686,312,2219,543,6373,673,5660,6402,39
2018,671,263,563,3884,2587,1017,4575,2391,4624,305,2259,538,6455,669,5645,6360,72
2019,619,267,566,3855,2558,996,4543,2415,4581,278,2298,537,6492,666,5741,6395,50
2020,602,229,565,3870,2479,988,4524,2402,4579,267,2325,536,6499,670,5764,6318,82
2021,603,218,575,4000,2477,988,4548,2491,4623,274,2426,511,6620,679,5944,6432,62
