Zip Code,naics,Establishments,Employees,Payroll,IND Level
28546,48-49,15,001,0,2
28546,48-49,6,210,0,2
28546,48-49,5,220,0,2
28546,51,16,001,0,2
28546,51,4,210,0,2
28546,51,7,220,0,2
28546,51,4,241,0,2
28546,52,55,001,0,2
28546,52,31,210,0,2
28546,52,13,220,0,2
28546,52,7,230,0,2
28546,52,3,241,0,2
28546,53,79,001,0,2
28546,53,51,210,0,2
28546,53,21,220,0,2
28546,53,4,230,0,2
28546,53,3,241,0,2
28546,54,42,001,0,2
28546,54,28,210,0,2
28546,54,4,220,0,2
28546,54,6,230,0,2
28546,55,5,001,0,2
28546,56,40,001,0,2
28546,56,24,210,0,2
28546,56,5,230,0,2
28546,56,5,241,0,2
28546,61,5,001,0,2
28546,61,3,210,0,2
28546,62,155,001,0,2
28546,62,49,210,0,2
28546,62,32,220,0,2
28546,62,44,230,0,2
28546,62,24,241,0,2
28546,71,8,001,0,2
28546,71,3,210,0,2
28546,71,3,230,0,2
28546,00,938,001,497800,2
28546,00,369,210,0,2
28546,00,198,220,0,2
28546,00,172,230,0,2
28546,00,142,241,0,2
28546,00,36,242,0,2
28546,00,17,251,0,2
28546,23,61,001,0,2
28546,23,28,210,0,2
28546,23,15,220,0,2
28546,23,8,230,0,2
28546,23,8,241,0,2
28546,72,139,001,0,2
28546,72,19,210,0,2
28546,72,15,220,0,2
28546,72,35,230,0,2
28546,72,52,241,0,2
28546,72,15,242,0,2
28546,72,3,251,0,2
28546,81,81,001,0,2
28546,81,44,210,0,2
28546,81,18,220,0,2
28546,81,13,230,0,2
28546,81,6,241,0,2
28546,31-33,7,001,0,2
28546,31-33,3,210,0,2
28546,42,22,001,0,2
28546,42,12,210,0,2
28546,42,5,220,0,2
28546,42,5,230,0,2
28546,44-45,206,001,0,2
28546,44-45,62,210,0,2
28546,44-45,58,220,0,2
28546,44-45,40,230,0,2
28546,44-45,26,241,0,2
28546,44-45,12,242,0,2
28546,44-45,7,251,0,2
