Zip Code,naics,Establishments,Employees,Payroll,IND Level
34604,00,218,001,132090,2
34604,00,121,210,0,2
34604,00,35,220,0,2
34604,00,22,230,0,2
34604,00,22,241,0,2
34604,00,11,242,0,2
34604,00,6,251,0,2
34604,23,40,001,0,2
34604,23,24,210,0,2
34604,23,4,220,0,2
34604,23,5,230,0,2
34604,23,3,241,0,2
34604,23,3,242,0,2
34604,31-33,29,001,0,2
34604,31-33,8,210,0,2
34604,31-33,4,220,0,2
34604,31-33,5,230,0,2
34604,31-33,5,241,0,2
34604,31-33,4,242,0,2
34604,42,19,001,0,2
34604,42,7,210,0,2
34604,42,7,220,0,2
34604,42,3,241,0,2
34604,44-45,24,001,0,2
34604,44-45,11,210,0,2
34604,44-45,5,220,0,2
34604,44-45,4,230,0,2
34604,48-49,8,001,0,2
34604,48-49,4,210,0,2
34604,51,3,001,0,2
34604,53,10,001,0,2
34604,53,10,210,0,2
34604,54,19,001,0,2
34604,54,14,210,0,2
34604,54,3,230,0,2
34604,56,16,001,0,2
34604,56,8,210,0,2
34604,56,4,220,0,2
34604,61,3,001,0,2
34604,61,3,210,0,2
34604,62,12,001,0,2
34604,62,5,210,0,2
34604,62,3,220,0,2
34604,62,3,241,0,2
34604,71,5,001,0,2
34604,71,4,210,0,2
34604,72,8,001,0,2
34604,72,4,210,0,2
34604,81,20,001,0,2
34604,81,15,210,0,2
34604,81,3,220,0,2
