Naics,Establishments,Employees,Payroll
114111,328,195,20830
113310,23,161,12794
114112,83,32,2969
115210,3,28,220
212321,8,62,5564
211120,12,1382,297188
213111,9,939,96044
212221,32,1152,144991
211130,3,120,21204
213114,11,84,10682
213112,36,3459,324499
221122,28,428,46801
221112,16,577,64403
221111,9,54,4873
221310,9,89,7157
238990,65,349,37769
236220,238,2955,280618
238310,89,325,18016
238210,221,1628,141211
238350,78,307,18694
238330,54,202,9946
238130,64,170,7689
238150,11,66,5367
237310,82,1435,194688
236210,10,200,24212
238140,18,17,1906
236117,47,216,13851
236115,152,365,22854
237120,9,1046,118825
238290,16,133,15394
238390,8,23,765
238190,11,37,2851
237990,20,213,27030
238320,110,309,18462
238220,244,2001,159296
238110,53,133,12941
237130,24,355,46237
236118,330,834,46750
238160,54,332,32893
238170,19,80,5009
238910,208,1018,89355
238120,10,68,20666
238340,24,60,2595
237110,42,167,18682
312120,21,263,13389
311812,4,115,5668
312140,4,11,128
311811,10,147,3163
311710,92,7513,388098
321999,4,10,407
324121,16,44,2940
323111,30,240,12294
323113,6,14,798
327390,3,13,1144
327320,7,57,5416
321113,4,57,2034
321911,3,75,3650
332999,4,7,208
339116,11,57,2748
339910,3,15,477
332710,11,56,2822
332812,3,33,2186
332420,3,55,3160
336413,5,185,10643
332322,4,21,1407
339950,7,80,3707
337110,6,10,407
423110,5,95,11136
423430,4,28,2693
423810,22,381,35004
424430,3,41,1896
424210,9,79,3454
423610,31,387,36912
424460,29,249,20653
423210,10,151,9000
424410,4,66,3395
423220,8,34,1450
424130,4,72,5397
423830,56,513,47327
423840,18,173,10876
423310,8,163,10752
424470,6,50,4266
423450,9,99,8556
423510,12,88,5068
423120,22,164,8951
423420,17,103,5369
424690,21,94,6693
423440,7,83,4067
423390,3,10,730
423690,13,110,13431
424490,27,728,38729
423990,6,22,1715
424990,11,124,5302
423490,4,39,1847
424420,4,297,17873
424720,6,72,7844
424710,30,406,30468
424610,4,9,528
423720,22,272,17362
423930,5,20,840
423330,5,75,5417
423850,4,39,2797
423910,11,76,3311
424120,4,27,1027
423130,3,26,1007
423920,3,25,1205
423730,10,83,6230
425120,38,229,17508
424820,3,42,2261
446199,11,66,3458
442299,32,212,4934
445299,9,59,1042
441310,77,782,29142
445291,6,30,758
445310,78,535,12892
441222,21,141,6524
448130,3,34,456
448150,10,52,904
445120,17,152,3198
446120,19,197,4026
443142,36,393,12255
448140,56,1036,23574
445220,4,21,953
442210,21,141,6760
446191,16,67,1529
442110,36,200,10227
447110,132,1309,38692
444130,40,417,18247
444110,12,1463,44088
443141,7,50,2250
448310,80,224,15171
448110,6,92,2999
441228,39,351,15917
441110,28,1823,113645
444220,14,70,1482
446130,21,107,3470
444190,73,908,49422
448190,28,187,4867
447190,28,227,8734
444120,6,32,1613
446110,30,522,26206
441210,4,23,1720
448210,34,252,5038
445110,206,5772,167783
441320,24,304,16766
441120,30,183,11410
448120,24,163,2438
452319,55,578,10940
453998,87,509,19078
453920,30,82,2408
451211,12,109,2033
454110,18,62,3188
453110,17,75,1583
454310,41,265,13017
453220,166,605,23479
451120,20,225,3771
451140,6,54,1380
453210,5,59,1856
454390,36,82,3114
453910,14,223,6665
451130,21,260,3067
451110,67,941,22193
453991,30,101,2416
453310,51,583,13217
452311,20,5636,183994
485999,3,6,345
483113,77,960,80401
483114,3,10,979
488510,42,456,23714
484110,53,433,25110
484122,6,78,6741
484121,36,649,47515
483212,10,13,1097
488410,20,95,3780
488330,28,141,18456
481212,4,249,30823
481211,84,657,52519
488119,13,526,15988
481219,3,11,940
488190,52,579,24296
488390,10,27,1157
486110,4,132,21385
488310,3,7,716
487110,28,323,24719
487990,25,162,14606
487210,121,323,38949
481112,21,1127,97553
481111,71,3532,283784
485410,5,43,900
485991,3,26,457
484220,50,273,18148
484230,16,251,17947
485310,10,67,1925
484210,27,474,20605
492110,40,2421,311113
493110,13,258,14580
492210,9,56,2039
493190,7,37,2127
518210,16,549,36053
511140,3,4,246
519120,3,4,24
512110,11,40,1983
512131,11,502,10143
519110,3,5,348
511110,5,91,5040
511120,5,37,2766
515111,3,15,337
515112,26,269,14247
517410,5,55,2778
511210,4,44,3703
515120,4,108,5429
517311,146,3525,330348
517312,59,450,22604
524298,3,10,616
522298,16,87,5088
524291,5,57,2938
522110,111,1786,124909
522130,90,2049,143096
524114,10,88,6157
524113,5,35,2024
524126,14,230,30052
524127,9,96,6497
524210,183,965,70982
523930,28,60,5453
523910,5,17,322
522310,10,39,3101
522390,6,20,493
525990,4,203,15923
523920,68,243,32955
522292,38,260,25065
522220,3,13,1194
522120,4,68,4801
523120,29,159,25899
524292,9,62,3134
523991,5,4,632
532411,11,34,3591
532412,32,300,31547
532210,4,22,861
532310,8,28,1375
531130,39,165,5425
531120,118,422,29966
531190,27,396,17368
531110,117,663,27327
531312,36,143,9494
531210,257,577,28713
531320,33,83,4718
531390,30,64,3534
532490,20,125,8955
532111,53,510,22593
531311,49,252,11040
532120,15,151,9342
541611,122,1721,120583
541810,27,158,10828
541199,3,39,1177
541990,43,143,7717
541310,41,232,19985
541350,15,34,2218
