Zip,Naics,Establishments,Employees,Payroll
88901,00,6,1,558
88901,00,6,210,0
89001,00,17,1,3628
89001,00,7,210,0
89001,00,6,220,0
89001,00,3,241,0
89001,44,4,1,0
89001,72,3,1,0
89002,00,256,1,69269
89002,00,189,210,0
89002,00,24,220,0
89002,00,29,230,0
89002,00,8,241,0
89002,00,4,242,0
89002,23,43,1,0
89002,23,27,210,0
89002,23,5,220,0
89002,23,8,230,0
89002,31,5,1,0
89002,42,10,1,0
89002,42,9,210,0
89002,44,16,1,0
89002,44,11,210,0
89002,44,3,230,0
89002,48,6,1,0
89002,48,4,210,0
89002,51,5,1,0
89002,51,5,210,0
89002,52,7,1,0
89002,52,6,210,0
89002,53,20,1,0
89002,53,17,210,0
89002,53,3,220,0
89005,81,39,1,0
89005,81,29,210,0
89005,81,8,220,0
89005,00,375,1,147877
89005,00,207,210,0
89005,00,63,220,0
89005,00,50,230,0
89005,00,40,241,0
89005,00,9,242,0
89005,00,5,251,0
89005,22,6,1,0
89005,23,28,1,0
89005,23,12,210,0
89005,23,10,220,0
89005,23,3,230,0
89005,31,16,1,0
89005,31,6,210,0
89005,31,6,220,0
89005,42,13,1,0
89005,42,10,210,0
89005,44,41,1,0
89005,44,21,210,0
89005,44,6,220,0
89005,44,10,230,0
89005,44,3,241,0
89002,54,45,1,0
89002,54,43,210,0
89002,56,32,1,0
89002,56,25,210,0
89002,56,3,220,0
89002,61,4,1,0
89002,61,3,210,0
89002,62,26,1,0
89002,62,15,210,0
89002,62,3,220,0
89002,62,6,230,0
89002,71,7,1,0
89002,71,6,210,0
89002,72,11,1,0
89002,72,3,210,0
89002,72,3,220,0
89002,81,17,1,0
89002,81,11,210,0
89002,81,3,220,0
89002,81,3,230,0
89003,00,22,1,9695
89003,00,4,210,0
89003,00,6,220,0
89003,00,7,230,0
89003,00,4,241,0
89003,44,4,1,0
89003,72,11,1,0
89003,72,4,220,0
89003,72,3,241,0
89004,00,15,1,13511
89004,00,7,210,0
89004,00,4,220,0
89004,54,3,1,0
89004,54,3,210,0
89004,72,3,1,0
89008,00,6,230,0
89008,00,27,1,6865
89008,00,12,210,0
89008,00,7,220,0
89008,44,5,1,0
89008,44,3,230,0
89008,52,4,1,0
89008,62,5,1,0
89008,72,4,1,0
89005,48,11,1,0
89005,48,4,210,0
89005,48,3,241,0
89005,51,3,1,0
89005,51,3,210,0
89005,52,20,1,0
89005,52,15,210,0
89005,52,3,220,0
89005,53,23,1,0
89005,53,20,210,0
89005,53,3,220,0
89005,54,46,1,0
89005,54,37,210,0
89005,54,5,220,0
89005,54,3,230,0
89005,56,21,1,0
89005,56,11,210,0
89005,56,4,220,0
89005,56,3,241,0
89005,61,8,1,0
89005,61,3,210,0
89005,61,4,230,0
89005,62,33,1,0
89005,62,18,210,0
89005,62,3,220,0
89005,62,6,230,0
89005,62,3,242,0
89005,71,16,1,0
89005,71,7,210,0
89005,71,5,241,0
89005,72,48,1,0
89005,72,9,210,0
89005,72,5,220,0
89005,72,14,230,0
89005,72,18,241,0
89006,00,7,1,3512
89006,00,3,210,0
89006,81,4,1,0
89006,81,3,210,0
89007,00,19,1,2571
89007,00,12,210,0
89007,00,6,220,0
89007,23,6,1,0
89007,23,5,220,0
89007,53,3,1,0
89007,53,3,210,0
89007,56,4,1,0
89007,56,3,210,0
89009,00,11,1,1973
89009,00,6,210,0
89009,00,3,220,0
89010,00,9,1,1316
89010,00,6,210,0
89010,00,3,220,0
