Zip Code,naics,Establishments,Employees,Payroll,IND Level
79356,00,115,001,48479,2
79356,00,55,210,0,2
79356,00,32,220,0,2
79356,00,17,230,0,2
79356,00,7,241,0,2
79356,00,3,242,0,2
79356,21,24,001,0,2
79356,21,7,210,0,2
79356,21,9,220,0,2
79356,21,6,230,0,2
79356,23,11,001,0,2
79356,23,6,210,0,2
79356,23,3,220,0,2
79356,42,4,001,0,2
79356,44-45,17,001,0,2
79356,44-45,4,210,0,2
79356,44-45,8,220,0,2
79356,44-45,3,230,0,2
79356,48-49,4,001,0,2
79356,52,6,001,0,2
79356,52,3,210,0,2
79356,54,7,001,0,2
79356,54,7,210,0,2
79356,62,9,001,0,2
79356,62,3,210,0,2
79356,71,3,001,0,2
79356,71,3,210,0,2
79356,72,11,001,0,2
79356,72,4,210,0,2
79356,72,3,220,0,2
79356,81,10,001,0,2
79356,81,7,210,0,2
