Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
65622,541110,4,001,0,6
65622,541110,3,210,0,6
65622,621210,3,001,0,6
65622,621210,3,210,0,6
65622,624120,9,001,0,6
65622,624120,8,210,0,6
65622,624410,4,001,0,6
65622,722511,4,001,0,6
65622,722513,8,001,0,6
65622,722513,3,241,0,6
65622,811111,9,001,0,6
65622,811111,7,210,0,6
65622,813110,6,001,0,6
65622,813110,4,210,0,6
65622,238110,3,001,0,6
65622,238110,3,210,0,6
65622,445210,3,001,0,6
65622,447110,6,001,0,6
65622,447110,3,220,0,6
65622,454310,3,001,0,6
65622,522110,4,001,0,6
65622,524210,5,001,0,6
65622,524210,3,220,0,6
