,fips,relevant_naics,YEAR,estab,emp,payann
0,18,1133,2017,39,55,1776
2,18,1152,2017,52,93,2433
4,18,1151,2017,33,181,9007
6,18,2121,2017,4,0,0
8,18,2123,2017,122,1631,69996
10,18,2111,2017,20,73,4357
12,18,2131,2017,13,96,5836
14,18,2211,2017,354,2958,329729
16,18,2212,2017,63,125,12663
18,18,2213,2017,82,284,11841
20,18,2382,2017,3360,42230,2605256
22,18,2383,2017,1856,13051,595885
24,18,2381,2017,2012,16268,842365
26,18,2373,2017,121,3471,353475
28,18,2372,2017,36,209,12600
30,18,2362,2017,790,15355,932099
32,18,2379,2017,47,800,66859
34,18,2389,2017,1533,14903,959025
36,18,2361,2017,3101,12539,555955
38,18,2371,2017,345,6893,492150
40,18,3111,2017,18,246,10593
42,18,3116,2017,31,1908,63490
44,18,3118,2017,128,3380,127393
46,18,3121,2017,98,3011,145409
48,18,3152,2017,8,234,10465
50,18,3115,2017,3,0,0
52,18,3114,2017,6,0,0
53,18,3112,2017,7,471,37126
55,18,3119,2017,27,121,2957
57,18,3169,2017,3,0,0
59,18,3149,2017,56,613,22104
61,18,3113,2017,12,54,1385
63,18,3141,2017,17,194,6272
65,18,3251,2017,32,1501,113427
67,18,3273,2017,185,3075,145018
69,18,3271,2017,12,324,18349
71,18,3222,2017,88,5253,295899
73,18,3272,2017,15,415,18597
75,18,3259,2017,30,2773,138735
77,18,3279,2017,58,1356,64544
79,18,3219,2017,310,8775,374827
81,18,3255,2017,25,1029,55740
83,18,3253,2017,4,77,1847
85,18,3241,2017,31,2367,281958
87,18,3254,2017,26,70,6546
89,18,3261,2017,388,31130,1324729
91,18,3231,2017,504,11603,499140
93,18,3252,2017,21,781,38777
95,18,3262,2017,42,1122,44461
97,18,3211,2017,45,608,19676
99,18,3256,2017,24,697,34069
101,18,3212,2017,35,2429,112004
103,18,3364,2017,8,0,0
105,18,3331,2017,36,1181,68497
107,18,3313,2017,16,493,21019
109,18,3323,2017,279,9224,491073
111,18,3343,2017,3,0,0
112,18,3324,2017,23,774,34259
114,18,3328,2017,192,6714,351524
116,18,3333,2017,9,189,8619
118,18,3342,2017,3,0,0
120,18,3322,2017,9,144,6755
122,18,3351,2017,4,27,1308
124,18,3353,2017,29,795,42875
126,18,3336,2017,23,642,35170
128,18,3321,2017,66,3546,172219
130,18,3315,2017,31,2538,128860
132,18,3325,2017,6,1537,89143
134,18,3371,2017,263,11813,460787
136,18,3332,2017,54,1224,70947
138,18,3311,2017,18,16253,1528449
140,18,3327,2017,716,12289,597315
142,18,3391,2017,197,8639,564673
144,18,3335,2017,243,4657,242355
146,18,3362,2017,185,39403,2438743
148,18,3361,2017,12,571,32141
150,18,3363,2017,242,25116,1217940
152,18,3345,2017,58,3444,234976
154,18,3314,2017,7,641,33311
156,18,3372,2017,80,4665,178807
158,18,3359,2017,19,435,20785
160,18,3329,2017,151,8040,380722
162,18,3379,2017,8,183,8831
164,18,3339,2017,128,4650,265575
166,18,3399,2017,306,5501,228013
168,18,3369,2017,15,131,5101
170,18,3344,2017,34,746,31579
172,18,3366,2017,12,1838,105089
174,18,3326,2017,11,200,6954
176,18,3312,2017,8,443,20891
178,18,3334,2017,24,871,47273
180,18,4243,2017,46,419,20584
182,18,4248,2017,24,1325,75764
184,18,4246,2017,224,3118,205242
186,18,4242,2017,89,5107,578946
188,18,4245,2017,152,855,44304
190,18,4232,2017,146,1609,87111
192,18,4244,2017,361,10443,585369
194,18,4237,2017,405,6093,352966
196,18,4236,2017,444,6613,459886
198,18,4233,2017,281,3683,186289
200,18,4238,2017,1314,17689,1134605
202,18,4235,2017,188,4197,249657
204,18,4239,2017,435,5604,299789
206,18,4249,2017,572,7124,317647
208,18,4231,2017,533,11192,535747
210,18,4241,2017,100,1228,74023
212,18,4247,2017,86,1107,71429
214,18,4234,2017,526,8151,641527
216,18,4251,2017,837,4935,261268
218,18,4411,2017,1231,27441,1323107
220,18,4413,2017,1250,12342,350187
222,18,4453,2017,823,4166,72519
224,18,4441,2017,1247,26673,796399
226,18,4481,2017,1445,19221,271539
228,18,4431,2017,581,5943,151979
230,18,4421,2017,420,3533,116310
232,18,4471,2017,2688,22690,424095
234,18,4451,2017,1232,42628,841113
236,18,4461,2017,1735,20214,605699
238,18,4422,2017,472,4037,107298
240,18,4483,2017,301,2125,72547
242,18,4442,2017,485,4492,124738
244,18,4412,2017,273,2688,112708
246,18,4482,2017,416,3959,55749
248,18,4452,2017,295,1957,33259
250,18,4512,2017,142,1463,19490
252,18,4522,2017,92,8078,132089
254,18,4543,2017,653,3510,141524
256,18,4541,2017,572,10887,423455
258,18,4531,2017,228,1329,20880
260,18,4523,2017,1219,53144,1228110
262,18,4532,2017,384,3161,49484
264,18,4539,2017,966,6187,144785
266,18,4511,2017,753,8726,162087
268,18,4533,2017,516,6018,86114
270,18,4542,2017,63,496,17706
272,18,4855,2017,4,0,0
274,18,4885,2017,273,4978,234637
276,18,4841,2017,2235,38972,1845837
278,18,4852,2017,3,0,0
279,18,4812,2017,12,61,4812
281,18,4869,2017,7,91,9179
283,18,4889,2017,4,118,3345
285,18,4859,2017,32,570,16039
287,18,4861,2017,7,0,0
289,18,4862,2017,7,22,2352
291,18,4871,2017,5,30,491
293,18,4811,2017,21,2424,116927
295,18,4854,2017,60,400,5836
297,18,4842,2017,1326,15518,762692
299,18,4881,2017,62,1677,80934
301,18,4882,2017,31,960,69206
303,18,4884,2017,208,2244,79502
305,18,4883,2017,6,37,1943
307,18,4853,2017,39,443,9877
309,18,4921,2017,135,12337,485416
311,18,4922,2017,50,570,18327
313,18,4931,2017,401,26696,1089584
315,18,5182,2017,252,5685,361677
317,18,5121,2017,188,2376,54476
319,18,5111,2017,219,4298,191677
321,18,5191,2017,60,108,5181
323,18,5179,2017,70,691,30235
325,18,5151,2017,100,2933,146071
327,18,5112,2017,101,5379,811672
329,18,5122,2017,17,71,2603
331,18,5173,2017,979,12961,770541
333,18,5223,2017,363,2175,135102
335,18,5242,2017,3242,19419,1152987
337,18,5221,2017,2748,32700,1803619
339,18,5241,2017,417,23521,1862142
341,18,5222,2017,697,9428,687060
343,18,5239,2017,1278,5025,474732
345,18,5231,2017,393,2103,350451
347,18,5313,2017,1312,9611,475640
349,18,5321,2017,288,2896,119958
351,18,5324,2017,194,1815,124214
353,18,5322,2017,477,3381,109235
355,18,5323,2017,31,243,11667
357,18,5331,2017,13,356,25920
359,18,5311,2017,2200,9799,372469
361,18,5312,2017,1824,4379,222844
363,18,5412,2017,2158,17190,785788
365,18,5418,2017,489,4456,169328
367,18,5413,2017,1787,22513,1847538
369,18,5415,2017,1711,19492,1432017
371,18,5411,2017,2707,14185,892287
373,18,5416,2017,2264,14507,920413
375,18,5419,2017,1131,10664,384737
377,18,5417,2017,161,4352,413088
379,18,5414,2017,365,1326,59308
381,18,5511,2017,867,40405,3449079
383,18,5614,2017,451,8721,275529
385,18,5613,2017,886,56455,1598710
387,18,5612,2017,50,1209,62148
389,18,5616,2017,367,13087,321546
391,18,5611,2017,388,5276,286989
393,18,5619,2017,363,5991,239646
395,18,5629,2017,196,2254,104594
397,18,5617,2017,3896,35496,992857
399,18,5615,2017,205,2857,148883
401,18,5621,2017,211,3292,186279
403,18,5622,2017,32,1882,109627
405,18,6114,2017,90,674,36016
407,18,6113,2017,35,9517,257211
409,18,6117,2017,86,668,37012
411,18,6111,2017,291,12096,372544
413,18,6112,2017,12,899,27321
415,18,6116,2017,743,5657,94886
417,18,6115,2017,156,1344,40083
419,18,6244,2017,1393,15331,289795
421,18,6242,2017,268,3205,95745
423,18,6233,2017,247,16447,415199
425,18,6221,2017,47,49542,2886227
427,18,6216,2017,517,23486,668789
429,18,6241,2017,1410,32316,744766
431,18,6215,2017,228,4911,264121
433,18,6231,2017,442,37607,1185902
435,18,6212,2017,2318,18684,933144
437,18,6213,2017,2810,18446,721182
439,18,6211,2017,3925,66108,5867600
441,18,6219,2017,152,6509,241484
443,18,6239,2017,38,299,8849
445,18,6214,2017,1010,20695,1014303
447,18,6222,2017,3,849,30872
449,18,6232,2017,1360,15601,371008
451,18,6223,2017,13,2160,131184
453,18,6243,2017,149,3843,64207
455,18,7114,2017,13,20,921
457,18,7131,2017,125,839,8731
459,18,7132,2017,7,0,0
