Naics,Establishments,Employees,Payroll
1132,3,11,113
1133,7,23,1139
1141,57,249,15813
1142,4,3,454
1151,21,158,9743
1152,116,427,14727
1153,6,10,784
2123,47,922,59148
2131,16,206,26034
2211,227,11931,1642615
2212,55,4684,537743
3111,9,465,20513
2213,100,3115,333941
2361,5772,21710,1297163
2362,1145,13800,1194307
2371,368,8400,811356
2372,71,360,22918
2373,297,9377,1053156
2379,122,3551,331634
2381,2352,16526,1138079
2382,6413,55291,4059280
2383,3691,20945,1273281
2389,1648,14733,1147054
3112,10,284,35972
3113,70,1942,100777
3114,55,2987,140542
3115,57,2435,125739
3116,71,3021,160192
3117,16,521,20913
3118,580,14745,577044
3119,149,7786,417106
3121,183,4954,253059
3132,24,445,25011
3131,3,27,810
3133,32,678,39230
3141,38,763,33398
3149,111,1732,77418
3152,112,3086,93553
3151,14,222,8034
3159,17,479,9605
3161,5,63,2071
3162,4,32,1529
3169,13,80,3326
3212,11,409,26695
3211,9,45,2452
3219,145,2206,106570
3221,7,657,22392
3222,123,6831,414818
3231,794,14635,805714
3241,51,2465,289732
3251,97,6295,633703
3253,18,343,27933
3252,36,1153,83509
3254,178,14263,1359915
3255,67,1293,87200
3256,127,8603,635482
3259,82,2281,167851
3261,268,14998,841680
3262,55,2121,119611
3272,70,3864,229167
3271,20,319,14347
3273,116,2508,187082
3279,78,1575,79755
3274,6,140,10503
3312,11,455,33777
3311,6,182,18365
3313,5,614,32331
3314,32,1357,90906
3315,25,1835,117601
3321,63,1771,99196
3322,30,908,41544
3323,301,7214,427407
3324,32,1095,68161
3326,33,1037,59412
3325,11,95,4324
3327,418,5067,304366
3328,108,1947,101617
3329,114,4006,265495
3331,12,118,7170
3332,80,1421,93557
3334,42,2465,134495
3333,52,1997,139633
3335,110,1522,97474
3336,24,915,75125
3339,170,4689,358048
3341,22,239,17162
3342,56,1086,87791
3343,6,37,1894
3344,109,4267,291685
3345,156,12688,1214606
3346,11,377,31411
3351,49,1803,112064
3352,5,17,1404
3353,57,1980,139046
3359,66,2795,180569
3363,55,937,52303
3362,19,376,18824
3364,17,883,66944
3365,3,151,10413
3366,22,1339,71285
3369,4,20,670
3371,170,1288,60509
3372,119,2641,164715
3379,17,817,33776
3391,247,9448,797959
3399,355,5568,324943
4231,723,16027,1061842
4232,647,8684,591164
4233,500,10391,750990
4234,1192,32635,3581638
4235,284,3830,308422
4236,903,22286,2293338
4237,534,7282,546384
4238,1403,18382,1475740
4239,1168,13859,830393
4241,426,7857,569890
4242,653,46552,9119930
4243,720,10402,658749
4244,1672,42492,2787395
4245,33,134,15428
4246,517,7326,672466
4247,134,1967,181041
4248,119,5483,476311
4249,788,12113,727719
4251,1048,10300,716465
4411,1201,36390,2209257
4412,191,2051,106427
4413,1085,9800,326970
4421,695,5829,247070
4422,750,9992,230618
4431,769,8442,275724
4441,1433,32051,1134167
4811,45,16779,1539317
4442,357,2399,98767
4451,3864,87266,2375261
4452,1156,7573,169384
4453,1814,10723,251871
4461,3171,34341,1200694
4471,2372,20566,468137
4481,3125,45747,890953
4482,738,7103,133615
4483,793,3956,158174
4511,879,9466,186429
4512,189,1647,31374
4522,105,15633,362969
4523,1076,48057,1201750
4531,400,1543,32684
4532,734,6870,200317
4533,281,2808,61937
4539,1075,6569,176201
4541,1444,28146,1347400
4542,76,710,32805
4543,775,5360,282802
4812,45,1442,194007
4831,36,764,68650
4832,20,456,27623
4841,2817,29621,1530018
4842,1129,12181,694073
4851,29,1464,70566
4852,15,848,52191
