Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
28352,447,20,1,0,3
28352,447,7,210,0,3
28352,447,7,220,0,3
28352,447,6,230,0,3
28352,448,10,1,0,3
28352,448,6,220,0,3
28352,451,3,1,0,3
28352,451,3,210,0,3
28352,452,10,1,0,3
28352,452,5,220,0,3
28352,453,6,1,0,3
28352,453,3,210,0,3
28352,454,5,1,0,3
28352,454,3,220,0,3
28352,484,4,1,0,3
28352,484,3,210,0,3
28352,517,7,1,0,3
28352,517,3,210,0,3
28352,517,3,230,0,3
28352,522,22,1,0,3
28352,522,8,210,0,3
28352,522,12,220,0,3
28352,524,10,1,0,3
28352,524,7,210,0,3
28352,531,14,1,0,3
28352,531,14,210,0,3
28352,532,3,1,0,3
28352,541,19,1,0,3
28352,541,13,210,0,3
28352,541,4,230,0,3
28352,551,3,1,0,3
28352,561,21,1,0,3
28352,561,12,210,0,3
28352,561,3,220,0,3
28352,561,3,230,0,3
28352,611,5,1,0,3
28352,621,56,1,0,3
28352,621,15,210,0,3
28352,621,26,220,0,3
28352,621,8,230,0,3
28352,621,7,241,0,3
28352,623,6,1,0,3
28352,623,3,210,0,3
28352,624,17,1,0,3
28352,624,8,210,0,3
28352,624,3,220,0,3
28352,713,3,1,0,3
28352,721,7,1,0,3
28352,721,3,230,0,3
28352,721,3,241,0,3
28352,722,39,1,0,3
28352,722,9,210,0,3
28352,722,10,230,0,3
28352,722,16,241,0,3
28352,722,3,242,0,3
28352,811,14,1,0,3
28352,811,12,210,0,3
28352,812,9,1,0,3
28352,812,5,210,0,3
28352,813,27,1,0,3
28352,813,19,210,0,3
28352,813,5,220,0,3
28352,813,3,230,0,3
28352,236,11,1,0,3
28352,236,9,210,0,3
28352,238,12,1,0,3
28352,238,5,210,0,3
28352,238,4,230,0,3
28352,332,3,1,0,3
28352,423,8,1,0,3
28352,423,4,210,0,3
28352,424,4,1,0,3
28352,441,14,1,0,3
28352,441,6,210,0,3
28352,441,3,220,0,3
28352,441,3,230,0,3
28352,442,6,1,0,3
28352,442,3,230,0,3
28352,444,11,1,0,3
28352,444,3,210,0,3
28352,444,5,220,0,3
28352,445,12,1,0,3
28352,445,5,210,0,3
28352,446,10,1,0,3
28352,446,5,220,0,3
