Naics,Establishments,Employees,Payroll
113310,7,19,571
115114,7,29,2569
115112,6,60,3203
115210,21,43,1678
115310,7,24,1209
212321,3,22,780
212230,3,1060,80045
211120,93,2103,293415
213111,38,669,55743
211130,36,1184,138947
213112,367,5934,448771
221122,33,676,58906
221112,3,82,10158
221210,10,434,36760
221310,72,282,10406
238990,198,1819,95030
236220,286,3537,203706
238310,102,1213,60201
238210,556,5728,332376
238350,102,482,20485
238330,60,332,16156
238130,46,291,11255
238150,23,351,15425
237310,55,2237,143024
236210,8,795,53728
237210,20,94,5043
238140,69,942,36208
236117,88,541,41032
236116,15,95,4941
236115,356,1257,51148
237120,45,1169,82257
238290,16,167,14211
238390,21,177,7421
238190,37,216,11132
237990,8,1235,144048
238320,140,1073,45340
238220,641,5947,315457
238110,110,1399,64558
237130,38,744,48383
236118,539,2370,102037
238160,182,1554,70182
238170,8,29,704
238910,209,3080,174680
238120,11,145,6652
238340,52,249,8043
237110,85,966,50118
316998,3,8,248
311999,3,31,918
314999,4,25,673
312120,34,499,17497
311351,5,25,647
311920,5,17,310
311812,6,421,18221
311352,3,31,407
315210,3,32,1142
312140,8,41,1456
311423,5,118,6280
311412,3,48,1127
311421,6,76,4276
311612,14,669,18230
311119,5,102,5792
311919,3,11,216
311811,20,138,3596
311942,3,150,8489
314910,3,15,710
311830,4,224,7588
312130,10,84,2905
327999,5,81,3908
321999,5,45,1396
326199,4,99,3406
324121,9,123,7375
327120,3,37,1501
323111,64,263,11529
323113,20,104,3889
327331,4,113,4907
322211,3,116,6197
327991,3,54,2807
325411,3,32,1424
321918,5,94,6569
325412,5,641,46689
327110,10,34,1324
327320,16,250,15266
325620,3,105,4209
326150,6,204,8540
321911,8,139,4448
336411,3,56,5285
335999,4,7,997
332999,9,51,2076
339999,13,78,3642
334516,3,12,1225
334412,3,23,2096
337212,9,127,6050
339114,4,16,837
339116,24,112,4534
332813,3,48,1721
332312,17,319,17774
333111,3,31,1145
334515,5,39,3720
334513,4,37,3212
339910,56,669,31209
332710,65,473,25155
332812,3,20,972
332321,3,151,5104
337122,7,18,522
333132,3,315,19468
333314,5,133,11379
332323,18,203,8722
334419,4,259,15655
332721,6,80,3955
334418,5,217,12910
334220,3,209,20975
334511,4,665,54767
334413,4,581,39829
332322,12,81,2938
339950,18,158,6523
339113,5,131,5055
337110,25,166,4903
423110,10,127,9065
424810,6,485,23933
423320,13,143,9084
423430,13,156,15126
424450,5,44,1845
423810,24,476,33309
424430,4,139,6445
424210,24,478,22011
423610,36,541,40373
423820,22,224,13411
424910,21,180,9837
424930,9,155,8089
424480,10,122,5307
423210,19,221,14893
424410,7,858,56342
423710,12,89,5912
423220,20,164,9180
423620,5,26,2063
424130,6,152,8738
423830,165,1546,119061
423840,36,264,16057
423940,53,362,14271
423310,28,557,32744
424470,4,67,2379
423450,32,205,16794
423510,34,305,17304
423120,60,774,36840
423420,27,257,13004
424690,55,394,28022
423440,11,99,4489
423390,15,111,6568
423690,31,490,44470
424490,44,804,38632
423990,23,173,7774
424990,19,97,5128
423490,4,38,1763
424420,9,603,26452
424950,5,32,1792
424720,10,58,3353
424710,12,143,10555
424610,6,26,1703
423720,48,427,29809
424110,3,14,584
423930,15,185,9126
423740,3,14,777
423330,8,85,5152
423850,15,154,7537
423910,9,114,10549
424120,5,61,3932
423130,9,129,6662
424940,5,334,19742
423730,26,301,25487
425120,68,447,27525
424820,4,345,24360
446199,47,578,23733
442299,72,803,12602
445299,43,269,6342
441310,259,2508,78578
445291,8,35,1096
445310,64,516,13671
448130,9,60,842
448150,28,122,3018
445292,13,71,2062
445120,27,104,2587
446120,63,534,12391
443142,81,785,26953
