,fips,relevant_naics,estab,emp,payann
0,2,1141,427,209,21792
2,2,1133,16,166,13281
4,2,1152,3,25,251
6,2,1153,3,3,119
8,2,2122,28,48,6522
10,2,2123,11,88,8161
12,2,2111,15,1457,274536
14,2,2131,57,4027,368446
16,2,2211,69,729,68291
18,2,2212,3,0,0
20,2,2213,10,170,15431
22,2,2382,490,3712,283069
24,2,2383,386,1234,64515
26,2,2381,265,826,68211
28,2,2373,84,1240,153526
31,2,2362,236,3472,294444
33,2,2379,21,161,17822
35,2,2389,277,1363,122189
37,2,2361,498,1433,79349
39,2,2371,77,1801,188859
41,2,3118,21,197,4530
43,2,3121,32,283,9610
45,2,3152,3,0,0
47,2,3119,5,42,1269
49,2,3149,3,29,1413
51,2,3117,87,6209,229723
53,2,3113,3,0,0
55,2,3273,16,77,8024
57,2,3272,4,55,1498
59,2,3219,18,144,5780
61,2,3241,19,21,2313
63,2,3261,7,36,1831
65,2,3231,42,328,15760
67,2,3211,3,0,0
69,2,3212,3,0,0
71,2,3364,6,164,8897
73,2,3323,16,103,6909
76,2,3371,3,0,0
78,2,3327,21,137,6350
80,2,3391,17,62,3360
82,2,3345,3,20,1679
84,2,3329,4,4,60
86,2,3399,16,104,5640
88,2,3366,7,110,3762
90,2,4243,3,0,0
92,2,4248,8,491,25893
94,2,4246,22,123,7314
96,2,4242,9,78,3386
98,2,4232,19,201,11049
100,2,4244,101,1906,111924
102,2,4237,37,344,23419
104,2,4236,45,525,47961
106,2,4233,31,366,19230
108,2,4238,122,1269,94754
110,2,4235,12,76,4167
112,2,4239,24,148,6591
114,2,4249,23,306,12044
116,2,4231,29,396,18078
118,2,4241,8,93,7950
120,2,4247,45,758,55675
122,2,4234,46,339,19718
124,2,4251,38,203,12226
126,2,4411,65,2300,122520
128,2,4413,124,1202,45855
130,2,4453,75,477,11647
132,2,4441,154,3457,128683
134,2,4481,153,1771,34936
136,2,4431,55,524,17948
138,2,4421,35,189,9402
140,2,4471,174,1492,45605
142,2,4451,241,5899,162165
144,2,4461,122,1226,51940
146,2,4422,64,440,12553
148,2,4483,74,231,14542
150,2,4442,17,105,3630
152,2,4412,71,529,23454
154,2,4482,37,283,5666
156,2,4452,39,245,5788
158,2,4512,14,167,2686
160,2,4543,90,413,19981
162,2,4541,15,55,2369
164,2,4531,21,74,1542
166,2,4523,71,5434,171794
168,2,4532,177,708,23171
170,2,4539,155,734,23995
172,2,4511,139,1554,32377
174,2,4533,60,544,11761
176,2,4831,94,814,71411
178,2,4885,49,409,20599
180,2,4841,98,1224,84285
182,2,4832,11,6,613
184,2,4852,3,0,0
185,2,4812,94,749,60243
187,2,4859,8,0,0
189,2,4861,7,0,0
191,2,4871,24,230,21037
193,2,4879,27,125,12575
195,2,4872,129,283,28048
197,2,4811,92,4663,309226
199,2,4854,8,39,495
201,2,4842,111,1067,56129
203,2,4881,77,978,40849
205,2,4884,20,102,4249
207,2,4883,56,460,40710
209,2,4853,10,110,3464
211,2,4921,35,71,2937
213,2,4922,3,38,1474
215,2,4931,17,295,21077
217,2,5182,15,247,13105
219,2,5121,29,585,11663
221,2,5111,29,302,12746
223,2,5191,12,31,1663
225,2,5179,4,11,678
227,2,5151,41,574,23446
229,2,5174,5,0,0
231,2,5112,4,44,3640
233,2,5173,193,4015,335772
235,2,5223,17,46,2387
237,2,5242,217,1119,74119
239,2,5221,235,4054,255496
241,2,5241,43,487,40840
243,2,5222,68,520,37330
245,2,5239,120,348,41371
247,2,5259,5,204,15030
249,2,5231,27,136,24069
251,2,5313,158,609,33822
253,2,5321,65,710,33460
255,2,5324,59,511,38518
257,2,5322,37,241,7332
259,2,5323,8,24,1088
261,2,5311,311,1462,66332
263,2,5312,248,617,27260
265,2,5412,350,1588,74108
267,2,5418,57,430,16607
269,2,5413,405,7293,615269
271,2,5415,187,2403,164696
273,2,5411,372,1535,127290
275,2,5416,291,3039,246555
277,2,5419,133,1030,45616
279,2,5417,24,246,14704
281,2,5414,23,53,2526
283,2,5511,167,4815,517960
285,2,5614,64,477,25129
287,2,5613,45,1310,47306
289,2,5612,56,6125,357092
291,2,5616,64,1285,48045
293,2,5611,87,334,22202
295,2,5619,61,322,19041
297,2,5629,108,1193,94970
299,2,5617,446,3394,101336
301,2,5615,108,756,49693
303,2,5621,28,289,18393
305,2,5622,5,78,5610
307,2,6114,5,0,0
309,2,6113,7,444,14031
311,2,6117,10,46,1262
313,2,6111,39,515,14308
315,2,6116,142,1029,18938
317,2,6115,32,306,12162
319,2,6244,160,1913,45534
321,2,6242,60,678,25369
323,2,6233,186,1256,33509
325,2,6221,8,8398,650263
327,2,6216,38,934,27016
329,2,6241,234,6711,189621
331,2,6215,37,376,39099
333,2,6231,7,0,0
335,2,6212,331,2452,146305
337,2,6213,512,2605,136506
339,2,6211,537,5252,537655
341,2,6219,22,410,27081
343,2,6239,26,142,4187
345,2,6214,217,5596,334927
347,2,6232,153,2531,68334
349,2,6243,12,724,25272
351,2,7132,46,383,8632
353,2,7115,33,67,2036
355,2,7121,37,308,13206
357,2,7139,378,2905,57046
359,2,7111,17,101,3344
361,2,7113,10,742,6359
363,2,7112,7,17,569
365,2,7224,142,1108,22848
367,2,7212,143,254,29004
369,2,7225,1328,17087,372645
371,2,7213,7,0,0
373,2,7223,175,3037,119058
375,2,7211,368,5570,192173
377,2,8111,319,1787,84480
379,2,8139,173,832,48234
381,2,8134,131,695,14908
383,2,8113,81,273,16834
385,2,8122,20,98,3570
387,2,8123,38,407,12689
389,2,8112,14,63,6431
391,2,8132,62,499,21868
393,2,8129,75,379,8877
395,2,8114,57,280,12408
397,2,8121,241,1242,32023
399,2,8131,398,2446,56647
401,2,8133,105,549,29758
