,relevant_naics,estab,emp,payann,fips
20251,72,7,118,4066,02016
20252,81,10,47,3268,02016
20254,11,5,6,602,02016
20255,23,5,39,5219,02016
20256,42,13,112,8954,02016
20257,51,3,20,1129,02016
20258,53,3,32,2005,02016
20259,54,4,13,744,02016
20260,56,7,32,1294,02016
20261,62,13,102,5426,02016
20263,23,6,4,488,02060
20264,42,4,0,0,02060
20265,53,3,6,894,02060
20266,62,3,0,0,02060
20267,71,5,2,125,02060
20268,72,20,55,5689,02060
20269,81,4,2,150,02060
20271,11,4,8,353,02090
20272,21,16,747,77606,02090
20273,22,13,335,30923,02090
20274,23,350,2028,173781,02090
20275,72,47,427,10123,02150
20277,11,88,40,6536,02150
20278,81,39,223,6620,02150
20279,23,40,147,9825,02150
20280,42,20,72,4373,02150
20281,51,9,57,2406,02150
20282,52,15,73,4421,02150
20283,53,15,70,2620,02150
20284,54,21,59,2248,02150
20285,56,15,191,12700,02150
20286,61,5,37,483,02150
20287,62,44,713,37088,02150
20288,71,20,58,1791,02150
20289,51,37,525,26935,02090
20290,42,78,756,43159,02090
20291,52,99,720,43006,02090
20292,71,76,576,9067,02090
20294,21,3,0,0,02188
20295,23,7,59,6936,02188
20296,51,4,39,2630,02188
20297,53,3,3,22,02188
20298,56,7,154,7057,02188
20299,62,5,0,0,02188
20300,72,11,131,4087,02188
20301,81,10,51,1117,02188
20302,55,12,110,7803,02090
20303,61,40,371,9886,02090
20304,81,235,1284,43222,02090
20305,81,28,79,1970,02050
20307,11,6,0,0,02050
20308,22,6,40,966,02050
20309,23,10,14,760,02050
20310,42,4,17,1006,02050
20311,51,5,66,3587,02050
20312,52,5,35,1908,02050
20313,53,9,66,1934,02050
20314,54,6,18,826,02050
20315,56,17,64,3012,02050
20316,61,5,0,0,02050
20317,62,52,0,0,02050
20318,71,5,69,1383,02050
20319,72,18,40,898,02050
20320,54,215,1272,83530,02090
20321,56,129,1160,54573,02090
20322,62,312,6458,372291,02090
20323,72,234,3011,72180,02090
20324,51,11,48,3492,02185
20325,53,8,93,6293,02185
20326,54,6,41,3512,02185
20327,55,3,0,0,02185
20328,56,11,501,36146,02185
20329,62,9,0,0,02185
20330,71,3,0,0,02185
20331,72,31,716,43879,02185
20332,81,9,38,1580,02185
20334,21,9,349,60115,02185
20335,23,9,0,0,02185
20336,42,14,345,28208,02185
20337,53,155,751,41687,02090
20338,61,7,57,1829,02220
20339,62,22,791,51035,02220
20340,71,16,36,2214,02220
20341,72,41,392,12746,02220
20342,81,34,196,7635,02220
20344,11,29,22,877,02220
20345,23,40,156,11073,02220
20346,42,8,40,1901,02220
20347,51,10,47,1747,02220
20348,52,11,60,3543,02220
20349,53,16,43,2327,02220
20350,54,19,63,1996,02220
20351,55,6,75,6859,02170
20352,56,121,712,24375,02170
20353,81,200,899,27006,02170
20354,55,3,67,6736,02220
20355,56,13,36,830,02220
20356,61,26,288,7657,02170
20357,62,331,4545,221701,02170
20358,42,47,238,13205,02170
20359,51,35,482,31116,02170
20360,71,22,71,5120,02130
20361,52,76,500,27737,02170
20362,72,62,571,16020,02130
20364,11,20,100,9858,02130
20365,81,47,159,4628,02130
20366,23,69,242,16240,02130
20367,42,15,143,9088,02130
20368,51,12,97,4529,02130
20369,52,19,213,11026,02130
20370,53,29,116,5347,02130
20371,54,33,116,5652,02130
20372,55,6,0,0,02130
20373,56,32,196,14606,02130
20374,61,7,28,772,02130
20375,62,46,711,35127,02130
20376,53,82,236,8285,02170
20378,11,15,30,613,02170
20379,21,8,10,2185,02170
20380,22,6,0,0,02170
20381,23,467,2190,161821,02170
20382,54,167,680,41358,02170
20384,21,3,0,0,02180
20385,23,13,38,4224,02180
20386,42,4,35,2080,02180
20387,51,6,51,1748,02180
20388,52,5,39,3495,02180
20389,53,10,14,929,02180
20390,54,6,11,339,02180
20391,56,6,43,1101,02180
20392,62,29,0,0,02180
20393,71,5,41,323,02180
20394,72,19,146,4770,02180
20395,81,18,75,2428,02180
20396,71,67,310,9908,02170
20397,72,236,2512,53789,02170
20399,11,3,0,68,02070
20400,23,7,17,2012,02070
20401,52,4,10,381,02070
20402,53,4,11,755,02070
20403,54,3,17,948,02070
20404,62,8,687,41956,02070
20405,71,5,13,543,02070
20406,72,12,45,1239,02070
20407,81,5,7,495,02070
20408,51,4,15,334,02100
20409,53,6,4,84,02100
20410,54,6,8,338,02100
20411,56,5,16,648,02100
20412,61,3,0,0,02100
20413,62,10,130,3817,02100
20414,71,15,62,2933,02100
20415,72,18,77,1902,02100
20416,81,8,16,313,02100
20418,11,5,2,53,02100
20420,11,4,0,81,02164
20421,22,4,14,722,02164
20422,23,4,14,1508,02164
20423,53,3,5,43,02164
20424,72,10,17,3933,02164
20425,81,3,0,0,02164
20426,72,29,153,4185,02240
20427,81,12,15,326,02240
20429,11,5,10,291,02240
20430,21,6,0,0,02240
20431,22,5,45,3825,02240
20432,23,14,95,5655,02240
20433,42,3,66,2194,02240
20434,51,9,22,807,02240
20435,52,4,15,674,02240
20436,53,3,9,447,02240
20437,54,11,47,3327,02240
20438,23,17,55,6305,02100
20439,56,6,15,365,02240
20440,61,4,12,360,02240
20441,62,10,102,4503,02240
20442,71,4,0,72,02240
20444,11,25,51,3012,02110
20445,21,5,791,95136,02110
20446,22,7,0,0,02110
20447,23,118,550,44384,02110
20449,62,4,22,909,02282
20450,72,6,10,797,02282
20451,42,39,309,17595,02110
20452,71,37,472,5337,02110
20453,72,124,1382,31843,02110
20455,21,6,23,1646,02290
20456,22,4,17,703,02290
20457,23,7,11,511,02290
20458,42,4,30,1564,02290
20459,51,3,11,281,02290
20460,54,4,0,0,02290
20461,62,9,32,1173,02290
20462,72,7,12,253,02290
20463,81,5,21,455,02290
20464,51,27,249,12018,02110
20465,81,102,592,24477,02110
20466,52,49,317,24450,02110
20467,53,64,202,8176,02110
20468,54,92,508,30504,02110
20470,11,38,16,2405,02020
20471,42,382,5856,368993,02020
20472,55,9,101,9754,02110
20473,56,62,391,18606,02110
20474,61,17,139,3658,02110
20475,62,133,2226,129242,02110
20476,21,55,4925,587807,02020
20477,61,117,1803,62772,02020
20478,11,5,4,454,02013
20480,22,3,12,819,02013
20481,53,3,18,382,02013
20482,56,4,0,0,02013
20483,62,10,0,0,02013
20484,72,9,31,410,02013
20485,81,3,2,89,02013
20486,22,19,659,70987,02020
20487,23,916,9066,802520,02020
20488,71,159,2701,50073,02020
20490,21,5,0,0,02068
20491,23,5,23,1526,02068
20492,51,3,4,96,02068
20493,54,4,0,0,02068
20494,56,4,3,518,02068
20495,62,3,11,470,02068
20496,71,9,12,2242,02068
20497,72,38,174,23553,02068
20498,81,3,3,65,02068
20499,53,428,2499,125479,02020
20501,11,66,26,1937,02261
20502,22,9,0,0,02261
20503,81,33,146,4485,02261
20504,23,30,77,7124,02261
20505,99,3,3,8,02261
20506,42,11,101,8586,02261
20507,55,123,4358,481663,02020
20508,62,1312,27548,1656489,02020
20509,51,15,97,7397,02261
20510,52,7,0,0,02261
20511,53,9,16,867,02261
20512,54,28,104,6076,02261
20513,56,51,34,1565,02261
20514,61,6,17,336,02261
20515,62,27,518,23329,02261
20516,71,24,76,2270,02261
20517,72,70,326,12676,02261
20518,56,554,12828,655083,02020
20519,72,800,15436,392083,02020
20520,55,5,104,5145,02122
20521,56,90,334,19491,02122
20522,51,172,4533,317244,02020
20523,99,5,5,65,02020
20524,99,5,3,83,02122
20525,61,22,191,3163,02122
20526,62,253,4075,201227,02122
20528,11,112,75,6548,02122
20529,21,19,761,91636,02122
20530,22,9,182,20906,02122
20531,23,269,865,57435,02122
20532,54,1150,14576,1123023,02020
20533,71,72,201,5656,02122
20534,51,28,248,12022,02122
20535,72,289,1762,49684,02122
20536,52,58,276,16736,02122
20537,53,75,255,14324,02122
20538,81,194,707,22983,02122
20539,42,58,345,23558,02122
20540,54,130,461,22418,02122
20541,81,780,5289,205725,02020
20543,22,3,0,0,02105
20544,23,5,7,381,02105
20545,62,7,32,751,02105
20546,71,5,0,0,02105
20547,72,15,34,2143,02105
20549,53,3,6,308,02158
20550,61,8,0,0,02158
20551,62,15,0,0,02158
20552,71,3,19,59,02158
20553,81,7,18,733,02158
20554,52,396,4815,370225,02020
20556,23,6,54,6852,02230
20557,56,9,28,6165,02230
20558,62,5,5,143,02230
20559,71,5,10,650,02230
20560,72,23,58,6112,02230
20561,81,4,19,380,02230
20562,52,6,27,651,02198
20563,53,6,30,923,02198
20564,62,12,172,6129,02198
20565,71,3,3,146,02198
20566,72,23,68,3562,02198
20567,81,16,39,546,02198
20569,11,13,84,5394,02198
20570,22,4,48,3401,02198
20571,23,18,90,3684,02198
20573,11,14,15,454,02275
20574,23,10,15,531,02275
20575,51,3,11,632,02275
20576,52,3,0,0,02275
20577,53,4,6,139,02275
20578,54,6,13,539,02275
20579,62,8,277,9824,02275
20580,71,4,3,156,02275
20581,72,5,44,1092,02275
20582,81,7,27,721,02275
20584,11,21,25,1757,02195
20585,23,16,33,3352,02195
20586,42,8,32,1937,02195
20587,51,5,44,1457,02195
20588,52,3,23,1136,02195
20589,53,4,5,146,02195
20590,54,6,14,523,02195
20591,56,4,15,433,02195
20592,61,3,0,0,02195
20593,62,9,156,8198,02195
20594,71,3,5,142,02195
20595,72,13,71,1689,02195
20596,81,14,41,887,02195
