fips,Naics,Establishments,Employees,Payroll
34,3118,549,14086,521973
34,3253,19,298,23327
34,3325,9,80,4297
34,3333,53,1159,75395
34,3114,62,3857,175961
34,3116,69,3249,159801
34,3119,141,7859,428752
34,3151,12,227,9530
34,3254,167,14891,1507130
34,3311,8,234,21270
34,3326,34,1139,72799
34,3352,7,54,2863
34,3371,180,1373,55830
34,3152,100,3262,92908
34,3231,861,14977,815766
34,3312,13,535,36403
34,3313,5,664,35051
34,3314,34,1474,89587
34,3327,442,5204,304277
34,3334,45,1967,117520
34,3343,8,49,1858
34,3344,118,3870,239744
34,3353,62,2157,142469
34,4237,521,6833,488364
34,3262,54,1835,102461
34,3315,25,1380,88062
34,3335,114,1602,99069
34,3359,61,2685,162913
34,3372,110,2270,138646
34,4234,1262,31944,3238367
34,4235,297,3899,300189
34,3159,13,293,7394
34,3255,64,1400,92357
34,3345,166,13720,1303465
34,4232,659,9299,687658
34,3121,139,3513,167022
34,3161,5,60,2299
34,3162,3,0,0
34,3169,12,56,2012
34,3321,63,1531,82562
34,3328,106,1673,86089
34,3211,14,65,3164
34,3256,126,9041,740093
34,3271,19,255,12023
34,3322,34,935,46319
34,3336,20,1062,81239
34,3361,4,16,380
34,3362,23,319,17607
34,3379,15,837,33241
34,4236,944,21931,2164386
34,3212,9,380,23520
34,3219,148,2210,100120
34,3241,54,2495,278468
34,3272,77,4085,219996
34,3329,111,3644,230490
34,3339,177,5395,379028
34,3363,55,989,54590
34,3391,277,9612,762323
34,4238,1470,17924,1394639
34,3323,294,6528,373101
34,4233,479,9446,646877
34,3132,30,490,26080
34,3259,89,2665,202442
34,3346,10,478,21621
34,3364,17,989,66331
34,3365,3,0,0
34,4231,726,15310,1039555
34,3133,34,834,45901
34,3251,96,5956,576774
34,3273,119,2615,178095
34,3366,23,1594,78326
34,3369,7,31,1525
34,3331,11,116,6642
34,3351,43,1927,124931
34,3399,410,5707,288214
34,3141,39,753,33368
34,3221,3,0,0
34,3222,133,6899,408105
34,3332,79,1240,86357
34,3111,9,377,21262
34,3112,13,623,34180
34,3113,63,1778,91462
34,3149,103,1013,43235
34,3252,42,1308,94998
34,3261,285,14359,769885
34,3274,6,0,0
34,3279,83,1523,75206
34,3324,28,1045,63621
34,3341,21,188,12996
34,3342,61,1448,109589
34,2389,1646,14659,1101208
34,3115,58,2416,123265
34,3117,18,716,27436
34,4421,745,5598,222912
34,4541,1303,31119,1454857
34,4811,47,16465,1449836
34,4842,1129,11654,623682
34,4871,18,96,3828
34,4248,119,5541,472262
34,4442,359,2372,93505
34,4482,816,7806,137586
34,4512,194,2173,34335
34,4812,45,1122,142834
34,4872,56,386,18108
34,4422,768,9295,224334
34,4453,1794,10420,228619
34,4854,292,15490,314921
34,4879,9,24,1771
34,4885,877,11417,794760
34,4481,3244,49301,897056
34,4483,846,3933,143217
34,4533,295,2525,53974
34,4831,38,672,59848
34,4249,828,11138,626353
34,4411,1223,36261,2123858
34,4522,113,16936,382204
34,4542,83,705,30580
34,4832,24,172,10553
34,4881,96,4803,194796
34,4889,58,432,14499
