Zip Code,naics,Establishments,Employees,Payroll,IND Level
22842,00,8,241,0,2
22842,00,103,001,82191,2
22842,00,53,210,0,2
22842,00,23,220,0,2
22842,00,10,230,0,2
22842,00,6,242,0,2
22842,23,20,001,0,2
22842,23,18,210,0,2
22842,31-33,8,001,0,2
22842,31-33,3,220,0,2
22842,42,3,001,0,2
22842,44-45,15,001,0,2
22842,44-45,8,220,0,2
22842,44-45,3,230,0,2
22842,48-49,5,001,0,2
22842,52,6,001,0,2
22842,52,4,220,0,2
22842,54,9,001,0,2
22842,54,6,210,0,2
22842,56,6,001,0,2
22842,56,4,210,0,2
22842,62,6,001,0,2
22842,72,7,001,0,2
22842,72,3,210,0,2
22842,81,14,001,0,2
22842,81,11,210,0,2
