Naics,Establishments,Employees,Payroll
1133,5,8,159
1152,94,299,9411
1151,84,757,47612
1153,4,19,967
2121,3,401,29978
2123,122,1985,174528
2111,99,419,23773
2131,103,621,40484
2211,385,18590,2545373
2212,73,4146,472231
2213,83,1774,125038
2382,7182,71073,5903664
2383,4801,25395,1713245
2381,4077,25797,1945481
2373,317,6483,897349
2372,63,163,15300
2362,1449,20340,1988448
2379,134,3566,328447
2389,2589,17631,1541822
2361,8054,21510,1197029
2371,508,17722,1609658
3111,21,536,38601
3116,103,16419,957840
3159,11,81,3944
3151,4,20,586
3118,553,17502,852681
3121,249,5289,287622
3152,65,586,22556
3115,56,3070,209188
3132,6,181,10187
3114,67,6808,389421
3112,24,3514,277414
3119,177,11350,726861
3169,24,303,12849
3149,82,938,37649
3113,73,6876,565811
3133,13,182,12308
3141,39,638,28928
3251,74,4572,419690
3273,274,5779,409365
3271,21,330,21723
3222,178,11614,808453
3272,36,1837,119931
3274,6,71,2989
3259,94,3186,242703
3279,102,2159,186856
3219,252,4920,231568
3255,95,4138,317697
3253,11,630,77769
3241,50,3089,388791
3254,64,18237,2982072
3261,504,29649,1889817
3231,1054,21728,1303768
3252,65,2943,228729
3262,50,1655,107569
3211,14,102,7473
3256,122,7250,509425
3212,14,389,21767
3364,14,2251,261963
3331,70,8274,698760
3313,7,637,53928
3323,440,11393,704053
3343,14,215,11839
3324,32,1961,130101
3328,277,6936,391221
3333,79,2867,207979
3342,45,1899,179656
3341,25,1180,154117
3322,57,1479,81656
3351,33,2568,170226
3353,91,6392,473696
3336,43,3588,245409
3321,152,5713,383563
3315,59,3022,202201
3325,24,585,34991
3371,288,4329,215311
3352,3,1120,94905
3332,128,3566,263239
3311,5,827,74337
3327,1205,22997,1443078
3346,22,93,8373
3391,353,6338,389309
3335,431,8786,594596
3362,17,1545,79974
3361,8,6417,387409
3363,173,16827,932964
3345,164,9550,884753
3314,34,2308,175527
3372,116,3310,217733
3359,89,4019,280869
3329,265,12833,829705
3379,18,379,24196
3339,282,13212,964702
3399,548,11107,733692
3369,10,141,7744
3365,10,1235,100766
3344,165,6775,392874
3366,3,24,2233
3326,77,2991,190033
3312,37,2742,264040
3334,52,2239,153162
4243,268,2413,134908
4248,137,6938,699751
4246,473,8171,836667
4242,261,16497,2729921
4245,604,4550,277481
4232,408,5783,437206
4244,1380,36748,2609606
4237,832,13335,1162637
4236,1016,24805,2884894
4233,556,8313,748083
4238,2594,45125,3827805
4235,501,9859,883269
4239,1183,16035,1142594
4249,1371,18612,1189581
4231,773,16260,1094362
4241,455,8648,767923
4247,127,2623,347826
4234,1336,36577,3952394
4251,1557,9891,734672
4411,1564,46513,3259978
4413,1880,16828,609863
4453,1373,6414,176312
4441,1877,44222,1558540
4481,3034,41480,897278
4431,770,9087,422004
4421,765,6459,310849
4471,3904,34144,796078
4451,3265,102345,2616679
4461,3365,46391,1663514
4422,742,8838,258247
4483,685,3777,189161
4442,407,4335,171573
4412,252,2886,158964
4482,698,7613,156877
4452,787,5520,151554
4512,189,1311,29024
4522,120,12240,256451
4543,1017,5246,287716
4541,1644,20609,1107996
4531,428,1705,46982
4523,1900,98390,2629362
4532,685,4464,96259
4539,1904,12534,419112
4511,1091,12683,319067
4533,614,6867,164894
4542,130,1219,54499
4855,17,139,7480
4831,6,104,6779
4885,1209,20927,1681556
4841,11724,69729,3937720
4832,3,33,4364
4852,16,354,13031
4812,66,614,62632
4869,11,71,8296
4889,189,2305,123213
4859,181,2206,76173
4861,14,191,22902
4862,22,303,36317
4871,5,30,1577
4872,21,219,26323
4811,91,27383,2296450
4854,122,11711,281425
4842,2775,18284,1069873
