Zip Code,naics,Establishments,Employees,Payroll,IND Level
99004,00,237,001,128423,2
99004,00,138,210,0,2
99004,00,46,220,0,2
99004,00,26,230,0,2
99004,00,16,241,0,2
99004,00,6,242,0,2
99004,00,4,251,0,2
99004,23,31,001,0,2
99004,23,27,210,0,2
99004,23,4,220,0,2
99004,31-33,9,001,0,2
99004,31-33,4,210,0,2
99004,42,5,001,0,2
99004,42,4,210,0,2
99004,44-45,25,001,0,2
99004,44-45,11,210,0,2
99004,44-45,7,230,0,2
99004,44-45,3,241,0,2
99004,48-49,14,001,0,2
99004,48-49,8,210,0,2
99004,51,10,001,0,2
99004,51,5,210,0,2
99004,51,4,220,0,2
99004,52,12,001,0,2
99004,52,9,210,0,2
99004,53,9,001,0,2
99004,53,5,210,0,2
99004,54,19,001,0,2
99004,54,17,210,0,2
99004,56,8,001,0,2
99004,56,5,210,0,2
99004,62,26,001,0,2
99004,62,10,210,0,2
99004,62,9,220,0,2
99004,62,3,241,0,2
99004,71,3,001,0,2
99004,72,36,001,0,2
99004,72,10,210,0,2
99004,72,9,220,0,2
99004,72,10,230,0,2
99004,72,6,241,0,2
99004,81,27,001,0,2
99004,81,19,210,0,2
99004,81,7,220,0,2
