Naics,Establishments,Employees,Payroll,fips
21,18,225,22486,40043
22,4,53,3399,40043
23,10,21,1059,40043
42,6,21,926,40043
51,3,12,299,40043
52,11,68,3116,40043
54,8,18,413,40043
62,9,127,4922,40043
56,4,8,184,40043
72,6,122,1694,40043
81,23,56,1821,40043
22,3,16,1113,40059
52,9,36,1468,40059
53,6,30,840,40059
54,9,36,1323,40059
62,5,89,3129,40059
72,6,26,195,40059
81,12,38,623,40059
23,23,109,3990,40035
22,4,271,23215,40035
21,28,252,17592,40071
22,9,79,5431,40071
23,73,779,51683,40071
42,21,227,8060,40035
51,9,90,4584,40035
52,28,200,9606,40035
53,5,8,261,40035
54,25,74,2456,40035
56,13,110,2749,40035
42,53,424,22514,40071
62,66,1252,43088,40035
71,3,17,362,40035
72,29,387,5189,40035
81,43,164,3875,40035
51,18,155,4930,40071
52,92,432,22267,40071
21,308,5920,757526,40143
11,6,33,1117,40143
22,45,3158,351807,40143
23,1458,18753,1048919,40143
53,40,120,3316,40071
54,70,444,25055,40071
55,3,47,2829,40071
56,44,758,20172,40071
61,5,55,1090,40071
62,123,2198,74798,40071
71,20,726,20854,40071
72,106,1840,27408,40071
81,128,749,16726,40071
11,3,10,237,40083
21,34,209,12961,40083
23,165,809,38219,40083
42,25,114,6135,40083
42,1138,16012,1015010,40143
51,11,21,1141,40083
52,48,170,6310,40083
53,45,135,5284,40083
54,78,210,9660,40083
56,52,437,15757,40083
61,8,228,7313,40083
62,56,915,32025,40083
71,15,190,2928,40083
52,5,42,1986,40057
54,3,4,87,40057
62,6,131,4874,40057
72,3,14,102,40057
81,6,28,300,40057
21,23,192,8234,40061
22,3,28,1807,40057
23,3,21,825,40057
22,3,44,3124,40061
23,17,127,6697,40061
42,4,22,1613,40061
51,3,50,1515,40061
52,12,78,2674,40061
72,61,817,12177,40083
54,20,51,974,40061
81,99,602,13488,40083
99,3,1,21,40083
56,3,6,165,40061
62,33,679,21235,40061
72,15,142,1627,40061
81,22,68,1607,40061
21,36,195,14324,40147
22,5,82,6262,40147
23,95,521,18910,40147
42,27,112,5359,40147
21,10,133,13384,40045
23,7,9,260,40045
42,6,64,3229,40045
52,5,46,2456,40045
54,8,26,710,40045
55,3,9,510,40045
56,5,36,1808,40045
62,9,131,4573,40045
72,7,86,809,40045
81,17,37,596,40045
51,26,215,10143,40147
52,85,706,42525,40147
53,51,166,5988,40147
54,96,1622,154552,40147
55,8,3261,350578,40147
56,55,658,19920,40147
61,12,557,10376,40147
62,163,2924,129035,40147
71,19,425,8521,40147
72,113,1843,28214,40147
81,134,1284,30409,40147
51,357,10610,635900,40143
11,4,9,881,40017
21,126,2540,206664,40017
22,8,103,8905,40017
23,401,1638,68871,40017
52,1373,14489,1063302,40143
42,127,1404,90415,40017
53,1000,7010,289104,40143
21,7,68,3600,40077
22,3,63,4613,40077
23,11,107,4575,40077
42,3,43,2844,40077
51,3,19,493,40077
52,11,39,1301,40077
53,3,6,479,40077
54,20,74,4357,40077
56,8,17,857,40077
62,23,2145,99766,40077
72,7,114,1370,40077
81,20,46,927,40077
54,2405,21268,1443358,40143
51,33,770,20394,40017
52,174,866,40586,40017
55,179,17139,1445663,40143
56,1070,26366,893607,40143
11,3,4,68,40111
21,22,74,1924,40111
22,3,102,7937,40111
23,39,150,5460,40111
53,167,799,57595,40017
54,279,904,61543,40017
42,17,106,4554,40111
55,10,343,15785,40017
56,144,688,28130,40017
61,19,222,4336,40017
51,11,55,2326,40111
52,53,291,11224,40111
53,13,38,959,40111
54,52,223,8809,40111
56,24,147,3453,40111
62,109,1853,58201,40111
71,5,95,2698,40111
72,62,923,11497,40111
81,78,287,5109,40111
62,270,2863,109242,40017
71,27,540,15578,40017
72,237,4567,66809,40017
81,250,1489,36368,40017
61,214,7053,241675,40143
11,3,11,1236,40139
21,14,174,12402,40139
22,5,126,10613,40139
23,55,1489,130394,40139
42,33,254,12425,40139
51,8,230,13041,40139
52,40,236,12778,40139
62,2116,51808,2649645,40143
53,16,33,897,40139
54,25,132,5962,40139
56,16,554,17824,40139
62,30,289,10562,40139
71,3,36,317,40139
72,50,730,9608,40139
81,54,198,4108,40139
21,45,366,21825,40113
22,6,17,915,40113
23,80,409,14625,40113
42,16,82,4187,40113
42,3,79,1883,40067
21,3,7,290,40067
23,8,152,9174,40067
51,3,7,215,40067
52,8,52,1906,40067
54,7,37,1759,40067
62,15,280,11882,40067
72,11,89,1163,40067
81,8,23,236,40067
51,6,30,1199,40113
52,37,194,8980,40113
53,16,48,1056,40113
54,45,177,8453,40113
71,244,4518,97902,40143
56,26,380,14483,40113
61,4,46,1315,40113
62,42,705,22202,40113
71,15,536,18499,40113
72,51,798,13673,40113
81,61,249,10708,40113
72,1712,36828,619459,40143
81,1785,16111,487334,40143
11,4,22,1037,40047
21,58,715,60937,40047
22,6,84,7249,40047
23,127,1394,83321,40047
42,82,1125,63069,40047
99,24,46,533,40143
11,7,13,335,40127
22,3,7,569,40127
23,13,104,3128,40127
42,5,50,2557,40127
51,4,11,413,40127
52,11,114,5024,40127
53,4,10,449,40127
54,17,48,1029,40127
56,6,17,405,40127
62,30,713,19769,40127
72,20,149,1733,40127
81,17,49,763,40127
51,22,203,8184,40047
52,119,778,50350,40047
53,92,374,15127,40047
11,3,8,409,40049
21,50,490,33161,40049
22,4,14,794,40049
23,73,485,23182,40049
54,124,654,31837,40047
55,9,454,32227,40047
56,67,1065,33328,40047
42,22,246,13210,40049
61,16,178,3835,40047
62,200,3719,141476,40047
51,12,63,2383,40049
