,relevant_naics,estab,emp,payann,fips
41686,21,16,162,15545,40043
41687,22,4,0,0,40043
41688,23,8,16,669,40043
41689,42,8,24,1080,40043
41690,51,3,7,261,40043
41691,52,10,71,3050,40043
41692,54,8,14,433,40043
41693,56,3,8,170,40043
41694,62,8,126,4440,40043
41695,72,6,122,1675,40043
41696,81,19,50,1707,40043
41698,22,3,14,1098,40059
41699,23,3,0,0,40059
41700,52,8,48,1845,40059
41701,53,6,22,632,40059
41702,54,9,34,1321,40059
41703,62,8,90,3010,40059
41704,71,3,3,48,40059
41705,72,5,17,159,40059
41706,81,13,43,691,40059
41707,22,3,25,1759,40057
41709,11,3,13,940,40057
41710,23,3,18,685,40057
41711,52,5,41,1973,40057
41712,54,4,6,95,40057
41713,62,6,129,4403,40057
41714,72,4,16,125,40057
41715,81,6,19,284,40057
41716,22,7,78,5201,40071
41717,23,74,764,45602,40071
41718,23,160,813,37396,40083
41719,61,7,50,951,40083
41720,62,56,932,30285,40083
41721,71,14,175,2733,40083
41722,72,56,740,10477,40083
41723,53,41,114,3199,40071
41724,71,20,814,21588,40071
41725,72,110,1781,26317,40071
41726,61,6,65,1211,40071
41727,62,133,2300,75425,40071
41728,42,23,89,5199,40083
41729,81,96,578,12815,40083
41730,51,11,21,1020,40083
41731,52,52,183,6767,40083
41732,51,15,139,4447,40071
41733,54,76,510,24983,40071
41734,81,131,771,16815,40071
41736,21,24,235,16772,40071
41737,53,44,159,5449,40083
41738,54,77,198,8370,40083
41739,56,60,403,14473,40083
41741,11,3,5,191,40083
41742,21,27,203,11845,40083
41743,42,53,405,20201,40071
41744,52,90,440,20743,40071
41745,55,3,45,2584,40071
41746,56,40,579,18096,40071
41747,62,65,991,36727,40035
41748,51,9,89,4869,40035
41749,52,29,199,9654,40035
41750,72,31,381,5146,40035
41752,22,4,279,23447,40035
41753,23,23,111,3625,40035
41754,42,115,1394,89481,40017
41755,53,165,754,40338,40017
41756,71,23,510,12969,40017
41757,53,5,16,264,40035
41758,54,24,70,2498,40035
41759,81,41,179,3983,40035
41760,42,21,249,8214,40035
41761,56,15,122,4375,40035
41762,72,220,4457,60172,40017
41763,54,261,837,52980,40017
41764,81,248,1425,32489,40017
41765,23,1476,17128,942332,40143
41767,11,5,14,1045,40017
41768,42,1155,15730,968395,40143
41769,21,126,2331,177225,40017
41770,55,11,438,23516,40017
41771,22,9,114,9565,40017
41772,23,405,1622,64156,40017
41773,56,149,776,27451,40017
41774,61,19,195,3761,40017
41775,62,265,2727,103703,40017
41776,51,29,687,20333,40017
41777,52,177,936,42724,40017
41779,11,9,32,1074,40143
41780,21,306,5711,668299,40143
41782,21,32,201,16986,40147
41783,53,53,366,9312,40147
41784,23,99,560,24194,40147
41785,22,5,99,7282,40147
41786,54,96,1667,143985,40147
41787,22,42,2921,294489,40143
41788,55,8,0,0,40147
41789,42,28,118,5108,40147
41790,56,53,1000,27187,40147
41791,61,13,596,10427,40147
41792,62,169,2899,126846,40147
41793,51,378,11815,695934,40143
41794,53,983,7130,293302,40143
41795,51,26,223,9874,40147
41796,71,18,371,8342,40147
41797,72,106,1872,26570,40147
41798,55,180,10328,983488,40143
41799,52,90,715,40443,40147
41800,81,137,1295,30728,40147
41801,52,1367,15163,1142684,40143
41803,21,21,175,7855,40061
41804,22,3,0,0,40061
41805,23,15,143,6736,40061
41806,42,5,29,1511,40061
41807,51,3,49,1466,40061
41808,52,11,63,2631,40061
41809,53,3,0,0,40061
41810,54,17,43,944,40061
41811,56,6,10,218,40061
41812,62,37,825,23430,40061
41813,72,13,146,1665,40061
41814,56,1060,24610,850167,40143
41815,72,1701,36170,569145,40143
41816,81,22,65,1598,40061
41817,99,12,12,282,40143
41819,21,7,88,6443,40045
41820,22,6,12,311,40037
41821,23,211,1686,80318,40037
41822,71,11,161,2871,40037
41823,81,1795,16090,479363,40143
41824,71,250,4439,91279,40143
41825,72,90,1313,17127,40037
41826,81,148,530,12035,40037
41827,51,14,119,6292,40037
41828,52,71,480,23260,40037
41829,53,45,121,3688,40037
41830,54,105,331,15130,40037
41831,54,2403,20027,1460472,40143
41832,56,69,530,19343,40037
41833,61,7,56,925,40037
41834,62,105,2128,58567,40037
41836,21,65,334,15091,40037
41837,42,76,1616,85392,40037
41838,61,213,7598,247956,40143
41839,62,2123,53253,2589192,40143
41841,71,5,0,0,40111
41842,72,63,875,10625,40111
41843,81,80,318,5315,40111
41845,11,3,5,95,40111
41846,21,24,67,1802,40111
41847,22,3,0,0,40111
41848,23,35,143,5286,40111
41849,42,18,104,4308,40111
41850,51,10,51,2042,40111
41851,52,57,301,10959,40111
41852,53,14,30,915,40111
41853,54,48,216,10025,40111
41854,56,24,137,4005,40111
41855,62,105,1454,43082,40111
41856,21,9,91,6535,40077
41857,22,3,63,4564,40077
41858,23,13,155,6523,40077
41859,42,4,49,3240,40077
41860,51,4,21,449,40077
41861,52,11,45,1271,40077
41862,54,18,70,4968,40077
41863,56,7,24,1032,40077
41864,62,26,2209,96212,40077
41865,72,6,108,1337,40077
41866,81,24,55,977,40077
41867,56,29,385,13802,40113
41868,61,4,17,742,40113
41869,62,46,812,23215,40113
41870,71,15,534,16414,40113
41871,72,55,821,13802,40113
41872,81,56,460,19641,40113
41874,11,3,2,49,40113
41875,21,45,386,23957,40113
41876,53,16,35,954,40139
41877,54,26,122,5509,40139
41878,56,22,504,15608,40139
41879,62,39,503,18862,40139
41880,71,4,37,295,40139
41881,72,51,691,8402,40139
41882,22,4,26,1983,40113
41883,23,77,395,13429,40113
41884,42,17,86,3889,40113
41885,51,7,33,1560,40113
41886,52,36,211,10642,40113
41887,81,60,231,4849,40139
41889,21,14,171,13636,40139
41890,22,4,0,0,40139
41891,23,55,1235,102764,40139
41892,42,34,267,12076,40139
41893,51,8,248,13378,40139
41894,52,40,253,13234,40139
41895,53,16,39,1657,40113
41896,54,44,154,7123,40113
41897,23,5,0,0,40067
41898,42,3,63,1371,40067
41899,81,8,27,259,40067
41901,21,4,9,279,40067
41902,51,3,5,210,40067
41903,52,11,121,9989,40067
41904,54,7,34,1565,40067
41905,62,11,102,1737,40067
41906,72,12,67,1102,40067
41907,51,4,13,319,40069
41908,52,11,41,1532,40069
41909,53,4,4,89,40069
41910,54,10,20,624,40069
41911,56,3,24,960,40069
41912,62,20,529,23227,40069
41913,71,3,0,0,40069
41914,72,14,108,1947,40069
41916,21,13,231,18330,40069
41917,23,19,130,5006,40069
41918,81,26,59,2036,40069
41919,42,7,35,1356,40069
41920,11,8,16,279,40127
41921,22,3,6,583,40127
41922,23,13,90,3115,40127
41923,42,5,52,2524,40127
41924,51,4,31,758,40127
41925,52,12,116,5146,40127
41926,53,5,8,802,40127
41927,54,17,39,1250,40127
41928,56,6,16,439,40127
41929,62,29,697,20072,40127
41930,72,20,138,1636,40127
41931,81,21,57,714,40127
41933,61,14,185,4151,40047
41934,23,6,9,76,40045
41935,42,6,74,3151,40045
41936,52,6,60,2641,40045
41937,54,8,25,698,40045
41938,55,3,0,0,40045
41939,56,5,0,0,40045
41940,62,10,161,4991,40045
41941,72,5,83,827,40045
41942,81,17,36,631,40045
41943,62,197,3807,140570,40047
41944,42,84,1156,60305,40047
41945,51,21,240,8540,40047
41946,52,120,766,47325,40047
41948,11,4,6,284,40049
41949,21,48,511,34621,40049
41950,71,22,265,3894,40047
41951,53,94,389,14824,40047
41952,72,128,2325,31971,40047
41953,55,5,88,4548,40049
41954,56,19,162,4892,40049
41955,22,5,14,830,40049
41956,23,72,551,32464,40049
41957,62,70,1073,31044,40049
41958,71,6,0,0,40049
41959,72,52,640,9108,40049
41960,42,21,192,10795,40049
41961,54,119,588,28919,40047
41962,81,177,998,22308,40047
41964,11,4,0,0,40047
41965,21,59,676,42113,40047
41966,55,9,501,29763,40047
41967,22,6,86,7123,40047
41968,23,135,1173,70316,40047
41969,56,70,904,31052,40047
41970,81,60,266,9654,40049
41971,51,10,41,1436,40049
41972,52,53,275,11768,40049
41973,53,21,100,6125,40049
41974,54,53,148,5787,40049
41975,23,57,420,18447,40121
41976,22,9,105,10746,40121
41977,51,13,107,4210,40123
41978,52,74,1061,54050,40123
41979,54,96,371,15791,40121
41980,81,92,455,10164,40121
41981,51,18,261,10374,40121
41982,52,71,419,17684,40121
41983,81,100,539,11877,40123
41984,42,43,440,18973,40123
41985,55,5,86,1986,40123
41986,56,41,754,17914,40123
41988,21,37,216,14090,40123
41989,42,45,507,24969,40121
41990,55,4,0,0,40121
41991,56,33,368,13423,40121
41992,71,7,42,953,40121
41993,72,97,1484,20706,40121
41994,99,3,6,55,40121
41996,21,22,140,10319,40121
41997,53,39,145,5086,40121
41998,61,6,20,759,40121
41999,62,119,2326,95507,40121
42000,53,40,159,6570,40123
42001,61,4,6,75,40123
42002,62,128,3741,190321,40123
42003,71,16,195,5452,40123
42004,72,72,1325,18560,40123
42005,22,3,164,9333,40123
42006,23,75,455,20073,40123
42007,54,80,314,13389,40123
42009,21,13,66,3271,40129
42010,23,7,15,837,40129
42011,54,6,14,206,40129
42012,56,4,21,925,40129
42013,62,6,0,0,40129
42014,72,6,33,258,40129
42015,81,11,27,357,40129
42016,51,9,82,3862,40153
42017,52,53,289,14823,40153
42018,53,31,130,6216,40153
42020,21,77,1045,69722,40153
42021,54,48,176,7312,40153
42022,56,18,123,3414,40153
42023,22,8,111,8650,40153
42024,23,63,427,23518,40153
42025,61,5,30,343,40153
42026,62,77,1109,41809,40153
42027,42,44,318,16604,40153
42028,71,5,44,550,40153
42029,72,55,744,12050,40153
42030,81,67,339,10274,40153
42031,51,13,92,3117,40021
42032,52,62,330,13685,40021
42033,53,35,147,3428,40021
42034,54,45,132,3413,40021
42035,55,5,160,8204,40021
42036,56,29,389,7380,40021
42037,61,6,155,3712,40021
42038,62,108,2828,129509,40021
42040,21,6,86,2948,40021
42041,22,6,97,4308,40021
42042,23,63,301,9827,40021
42043,71,11,227,6926,40021
42044,72,84,1205,16392,40021
42045,51,11,55,2868,40041
42046,52,54,289,11879,40041
42047,53,35,119,3745,40041
42048,54,53,366,16591,40041
42050,22,4,0,0,40041
42051,23,85,488,16622,40041
42052,55,3,0,0,40041
42053,56,32,294,6880,40041
42054,42,20,864,22421,40021
42055,81,75,464,8416,40021
42056,42,50,560,28657,40051
42057,56,47,281,8966,40051
42058,61,6,125,2171,40051
42059,62,88,1742,61281,40051
42060,62,76,1328,44738,40041
42061,42,21,60,1916,40041
42062,71,20,450,11715,40041
42063,72,78,1738,42888,40041
42064,81,89,447,10685,40041
42065,71,14,229,5589,40051
42066,72,78,1078,15171,40051
42068,11,3,4,214,40051
42069,21,50,387,23906,40051
42070,81,128,570,13397,40051
42071,22,9,70,5877,40051
42072,23,159,943,40412,40051
42073,51,10,61,2503,40051
42074,52,71,398,17960,40051
42075,53,49,201,8230,40051
42076,54,99,352,14728,40051
42077,55,8,158,8135,40119
42078,56,84,879,31280,40119
42079,61,12,117,1967,40119
42080,62,170,3769,159132,40119
42081,53,50,205,6086,40125
42082,22,6,99,7937,40125
42083,23,112,638,24681,40125
42084,54,100,664,29336,40125
42085,42,63,538,24695,40119
42086,51,42,423,19014,40119
42087,52,121,922,42037,40119
42088,42,39,318,14229,40125
42089,55,10,301,9662,40125
42090,56,52,976,22293,40125
42091,61,6,0,0,40125
42092,62,179,2927,109988,40125
42093,71,28,478,9761,40119
42094,53,84,392,12559,40119
42095,72,226,4647,59137,40119
42096,71,16,243,4464,40125
42097,72,138,2847,39437,40125
42098,81,138,803,15175,40125
42099,51,24,340,15354,40125
42101,21,32,430,24096,40125
42102,52,99,649,26370,40125
42103,99,3,0,99,40125
42104,54,154,1156,53894,40119
42106,21,64,1087,81720,40119
42107,81,192,1511,38130,40119
42108,22,6,125,8158,40119
42109,23,182,1157,56974,40119
42111,11,3,4,44,40141
42112,22,4,50,3516,40141
42113,23,9,18,422,40141
42114,42,11,113,5207,40141
42115,52,15,75,2940,40141
42116,54,8,20,1084,40141
