Naics,Establishments,Employees,Payroll,fips
21,16,403,28590,40043
22,4,47,3294,40043
23,14,48,1561,40043
42,6,24,1043,40043
51,4,13,293,40043
52,11,68,3233,40043
54,11,16,490,40043
56,4,8,161,40043
62,9,141,5059,40043
72,9,125,1576,40043
81,23,60,1792,40043
22,3,16,1140,40059
52,9,35,1470,40059
53,5,31,760,40059
54,8,32,1309,40059
62,6,92,3220,40059
72,6,27,224,40059
81,13,35,686,40059
11,3,13,200,40071
21,25,229,14705,40071
22,9,79,5489,40071
23,74,713,44384,40071
21,34,192,13916,40147
23,88,484,19013,40147
22,5,81,6631,40147
42,27,111,5421,40147
42,53,444,20312,40071
51,20,123,4695,40071
51,26,236,9903,40147
52,88,699,45135,40147
53,46,155,6407,40147
54,102,1755,151361,40147
52,86,410,21696,40071
53,43,103,3474,40071
54,70,454,25828,40071
55,3,53,3811,40071
56,44,689,22076,40071
55,9,3259,348582,40147
56,55,678,20518,40147
61,11,577,10601,40147
62,162,2717,108563,40147
61,6,61,1230,40071
62,119,2323,77955,40071
71,19,680,21587,40071
72,109,1875,28003,40071
71,17,368,8213,40147
72,109,1786,28094,40147
81,130,1150,31069,40147
81,127,647,15006,40071
22,5,268,24682,40035
23,27,117,4758,40035
42,19,242,8529,40035
11,4,5,267,40083
21,35,228,12904,40083
23,168,876,42368,40083
51,9,61,4406,40035
52,32,197,9777,40035
53,6,8,296,40035
54,25,79,2632,40035
56,13,118,2746,40035
62,68,1201,43264,40035
71,3,17,362,40035
72,24,370,5092,40035
42,23,128,9652,40083
81,41,168,3849,40035
51,10,16,1002,40083
52,54,189,7459,40083
53,42,142,5363,40083
54,82,241,9618,40083
22,3,27,1952,40057
23,3,25,823,40057
52,5,41,2028,40057
54,3,4,97,40057
62,6,125,4854,40057
72,3,9,106,40057
81,7,21,385,40057
56,60,429,19291,40083
61,10,237,7798,40083
62,54,876,32849,40083
71,15,190,3051,40083
11,7,25,1717,40143
21,287,5763,726765,40143
22,46,3266,431720,40143
23,1486,17653,1014644,40143
72,58,794,12390,40083
81,98,641,13951,40083
99,3,2,34,40083
11,4,9,652,40017
21,120,3371,243447,40017
22,8,108,9720,40017
23,396,1612,71346,40017
42,122,1447,94266,40017
42,1106,15417,985754,40143
51,35,783,20417,40017
52,166,876,42811,40017
53,167,890,55058,40017
54,295,984,65597,40017
55,11,316,19653,40017
56,147,732,27193,40017
61,20,225,4745,40017
62,282,2910,114070,40017
71,27,620,16744,40017
72,235,4872,73165,40017
81,250,1410,36455,40017
21,19,150,5608,40061
22,3,45,3263,40061
23,15,125,6954,40061
42,4,24,1577,40061
51,3,44,1406,40061
52,9,62,2799,40061
53,3,47,3425,40061
54,22,37,1128,40061
56,4,8,244,40061
62,35,865,26145,40061
72,16,145,1501,40061
