,fips,relevant_naics,estab,emp,payann
1,40,1133,32,254,9033
3,40,1152,15,74,2320
5,40,1151,25,99,4863
8,40,2121,5,116,4356
10,40,2123,79,1515,74329
12,40,2111,949,11808,1519192
14,40,2131,1643,24188,1830700
16,40,2211,183,5228,529394
18,40,2212,20,2485,261363
20,40,2213,39,328,16417
22,40,2382,2544,22716,1160614
24,40,2383,1038,6521,257766
26,40,2381,1169,9417,447391
28,40,2373,113,4240,219713
30,40,2372,65,131,8227
32,40,2362,754,6480,392145
34,40,2379,16,146,7273
36,40,2389,817,8285,426407
38,40,2361,1075,3773,157758
40,40,2371,438,11883,930208
42,40,3111,7,466,37697
44,40,3116,19,2989,151465
46,40,3118,76,1662,76393
48,40,3121,39,1385,65307
50,40,3152,7,13,267
52,40,3119,13,754,20691
53,40,3169,3,51,977
55,40,3149,31,196,6027
57,40,3133,9,33,1104
59,40,3141,9,83,1592
61,40,3251,22,448,34531
63,40,3273,128,2518,121582
65,40,3271,3,168,8200
67,40,3222,13,865,49821
69,40,3272,11,280,12794
71,40,3259,18,206,12596
73,40,3279,20,279,10537
75,40,3219,43,648,22545
77,40,3255,14,301,17997
79,40,3241,22,1444,140913
81,40,3254,10,123,4195
83,40,3261,67,2958,148083
85,40,3231,235,3132,134224
87,40,3252,8,361,24042
89,40,3262,9,2760,179958
91,40,3211,8,201,12154
93,40,3256,5,47,2218
95,40,3212,3,28,780
97,40,3364,25,4529,303425
99,40,3331,80,4488,278032
101,40,3323,215,6896,364042
103,40,3324,52,4437,314455
105,40,3328,60,1197,56576
107,40,3333,5,910,59031
109,40,3342,4,202,14243
111,40,3353,14,680,43843
113,40,3336,7,170,10733
115,40,3321,12,204,10602
117,40,3315,10,377,15462
119,40,3371,50,716,25784
121,40,3332,13,1349,114570
124,40,3327,328,4191,216886
126,40,3391,69,703,30762
128,40,3335,30,663,32341
130,40,3362,28,2474,90802
131,40,3361,3,1304,68737
133,40,3363,24,702,32857
135,40,3345,33,1167,89239
136,40,3314,3,34,1096
138,40,3372,14,259,11876
140,40,3329,98,4768,312879
142,40,3379,5,129,6657
144,40,3339,93,5344,360209
146,40,3399,130,2571,120817
147,40,3369,3,6,199
149,40,3344,10,415,19934
151,40,3326,6,123,6306
153,40,3312,8,2013,112241
155,40,3334,16,3092,162228
157,40,4243,37,748,37540
159,40,4248,37,1813,91865
161,40,4246,165,1491,97630
163,40,4242,55,841,44436
165,40,4245,79,815,35583
167,40,4232,73,747,39231
169,40,4244,221,5509,278924
171,40,4237,250,4298,299561
173,40,4236,236,3752,229239
175,40,4233,169,2205,129093
177,40,4238,922,11506,773974
179,40,4235,138,2165,127171
181,40,4239,153,1421,63935
183,40,4249,218,2796,119682
185,40,4231,231,4077,238791
187,40,4241,63,828,49146
189,40,4247,95,1450,92471
191,40,4234,311,4557,269120
193,40,4251,484,2384,107638
195,40,4411,646,16240,793996
197,40,4413,807,6658,204199
199,40,4453,385,1582,26531
201,40,4441,771,14300,402733
203,40,4481,1000,12203,183633
205,40,4431,295,3733,97901
207,40,4421,170,2434,95099
209,40,4471,1852,17135,305413
211,40,4451,700,19497,446123
213,40,4461,1040,10701,372691
215,40,4422,274,2658,72765
217,40,4483,132,1002,27890
219,40,4442,314,2529,76296
221,40,4412,182,2146,93010
223,40,4482,232,1968,31989
225,40,4452,122,812,14311
227,40,4512,50,521,8069
229,40,4522,39,3508,70897
231,40,4543,362,1578,66271
233,40,4541,229,2506,116108
235,40,4531,122,526,10194
237,40,4523,812,34316,867239
239,40,4532,256,1809,30345
241,40,4539,657,3355,88699
243,40,4511,370,4984,96851
245,40,4533,231,2161,34757
247,40,4542,34,521,15565
249,40,4855,3,39,1017
251,40,4885,97,697,35164
253,40,4841,974,13500,739210
255,40,4812,20,770,119888
257,40,4869,5,493,66196
259,40,4889,3,28,840
261,40,4859,21,225,5007
263,40,4861,26,592,61114
265,40,4862,56,741,95255
267,40,4811,11,5147,498508
269,40,4854,6,99,2657
271,40,4842,715,8970,501936
273,40,4881,113,2687,118858
275,40,4882,7,142,4911
277,40,4884,119,759,27866
280,40,4853,13,102,1909
282,40,4921,69,3698,159209
284,40,4922,20,141,4990
286,40,4931,142,5901,237738
288,40,5182,97,3816,205698
290,40,5121,109,1415,32724
292,40,5111,143,2885,121866
294,40,5191,42,175,12787
296,40,5179,15,95,3637
298,40,5151,51,1570,83988
300,40,5112,50,851,87095
302,40,5122,12,22,1157
304,40,5173,777,14807,864957
306,40,5223,345,1338,43778
308,40,5242,2346,9779,529177
310,40,5221,1526,26844,1553775
312,40,5241,211,7889,611765
314,40,5222,1004,6506,298775
316,40,5239,1005,3608,362893
318,40,5259,3,4,194
320,40,5231,166,860,144441
322,40,5313,1008,6522,250157
324,40,5321,156,1669,64572
326,40,5324,296,3558,241589
328,40,5322,271,1663,54120
330,40,5323,22,142,6002
332,40,5331,68,699,111347
334,40,5311,1213,4560,149946
336,40,5312,1181,2655,124730
338,40,5412,1770,11708,456414
340,40,5418,299,3124,193321
342,40,5413,1378,12295,893785
344,40,5415,784,9507,684134
346,40,5411,2626,12050,839179
348,40,5416,1590,9303,565477
350,40,5419,863,8688,465758
352,40,5417,72,1905,189170
354,40,5414,210,731,24686
356,40,5511,534,45887,3839929
358,40,5614,313,7089,176871
360,40,5613,472,30248,980600
362,40,5612,59,2691,97465
364,40,5616,272,6835,218246
366,40,5611,395,5556,347653
368,40,5619,419,4009,95265
370,40,5629,68,752,31662
372,40,5617,1891,15032,421427
374,40,5615,77,1709,60311
376,40,5621,120,1795,98334
378,40,5622,20,221,10302
380,40,6114,42,506,24098
382,40,6113,25,7092,213124
384,40,6117,32,147,4062
386,40,6111,110,6137,209824
388,40,6112,4,165,5636
390,40,6116,377,2732,48731
392,40,6115,67,814,39801
394,40,6244,940,11115,207446
396,40,6242,227,2016,65015
398,40,6233,132,6719,177255
400,40,6221,43,36669,2352531
402,40,6216,516,13506,419436
404,40,6241,895,15521,330292
406,40,6215,253,3124,134700
408,40,6231,295,19472,488000
410,40,6212,1373,9232,470477
412,40,6213,2005,9770,382697
414,40,6211,2536,22125,2000978
416,40,6219,113,3392,145475
418,40,6239,44,987,25923
420,40,6214,587,10041,475779
422,40,6222,8,1752,78522
424,40,6232,343,6761,144742
426,40,6223,19,4774,264907
428,40,6243,60,2705,49143
430,40,7114,6,12,310
432,40,7131,23,791,13507
434,40,7132,38,6161,212078
436,40,7115,91,272,8353
438,40,7121,42,1278,49195
440,40,7139,652,11173,180356
442,40,7111,43,696,17048
444,40,7113,46,429,14629
446,40,7112,28,1611,215368
448,40,7224,376,3043,46062
450,40,7212,36,257,6582
452,40,7225,6451,131391,1945887
454,40,7213,43,129,1670
456,40,7223,507,7383,126248
458,40,7211,887,19950,465546
460,40,8111,1774,9492,326591
462,40,8139,503,2880,141972
464,40,8134,214,1178,29762
466,40,8113,392,2723,149181
468,40,8122,247,1604,49978
470,40,8123,258,3329,86739
472,40,8112,99,697,31619
474,40,8132,207,2081,124656
476,40,8129,400,2707,55821
478,40,8114,143,385,11162
480,40,8121,930,4533,95961
482,40,8131,3361,29328,559527
484,40,8133,116,682,27549
