,fips,relevant_naics,YEAR,estab,emp,payann
1,40,113310,2018,32,254,9033
3,40,115112,2018,3,7,439
5,40,115210,2018,15,74,2320
8,40,212399,2018,3,28,1844
10,40,212112,2018,4,26,1918
12,40,212321,2018,10,58,3802
14,40,211120,2018,797,9116,1188254
16,40,212312,2018,6,100,5323
18,40,212311,2018,12,387,14374
20,40,213111,2018,191,5699,488171
22,40,211130,2018,119,2377,303898
24,40,212319,2018,3,17,804
26,40,213112,2018,1406,18070,1305159
28,40,221122,2018,86,2276,232583
30,40,221112,2018,19,1262,141269
32,40,221210,2018,20,2485,261363
34,40,221320,2018,3,3,244
36,40,221310,2018,20,129,6603
38,40,221115,2018,10,72,4809
40,40,238990,2018,338,2987,146384
42,40,236220,2018,726,6089,367173
44,40,238310,2018,175,1815,77930
46,40,238210,2018,989,9634,483656
48,40,238350,2018,277,1622,59132
50,40,238330,2018,93,256,12985
52,40,238130,2018,84,238,8228
54,40,238150,2018,41,467,20487
56,40,237310,2018,113,4240,219713
58,40,236210,2018,10,229,16431
60,40,237210,2018,65,131,8227
62,40,238140,2018,131,1375,58639
64,40,236117,2018,159,785,38440
65,40,236116,2018,3,87,7071
67,40,236115,2018,342,933,42338
69,40,237120,2018,109,7398,675094
71,40,238290,2018,45,854,56561
73,40,238390,2018,28,307,11423
75,40,238190,2018,83,769,35499
77,40,237990,2018,16,146,7273
79,40,238320,2018,264,1416,56082
81,40,238220,2018,1468,11955,608670
83,40,238110,2018,288,2880,137269
85,40,237130,2018,132,1778,92733
87,40,236118,2018,502,1695,60825
89,40,238160,2018,285,1694,76186
91,40,238170,2018,44,218,9637
93,40,238910,2018,429,4885,255808
95,40,238120,2018,44,842,63287
97,40,238340,2018,67,474,17287
99,40,237110,2018,129,1710,95317
100,40,316998,2018,3,51,977
102,40,314999,2018,22,153,4559
104,40,312120,2018,16,160,4981
106,40,311812,2018,11,486,20119
109,40,314120,2018,9,83,1592
111,40,311941,2018,3,256,8408
113,40,311612,2018,12,2181,113184
115,40,311119,2018,4,69,2758
117,40,311811,2018,50,352,6591
119,40,313310,2018,5,18,639
121,40,314910,2018,4,27,1007
123,40,311830,2018,3,31,1008
126,40,325998,2018,9,97,6978
128,40,327999,2018,8,113,4611
130,40,326199,2018,28,725,27906
132,40,324121,2018,3,22,896
134,40,324122,2018,4,195,14326
137,40,323111,2018,144,2442,113085
139,40,323113,2018,57,532,16830
141,40,322211,2018,3,331,21122
143,40,327991,2018,9,105,3910
145,40,327215,2018,3,131,5201
147,40,326130,2018,3,5,136
149,40,325180,2018,10,135,13130
151,40,327390,2018,21,755,31832
153,40,321918,2018,3,89,3472
155,40,325510,2018,11,222,13124
157,40,325412,2018,5,32,1070
159,40,325992,2018,3,14,898
161,40,325211,2018,4,307,20685
163,40,321992,2018,3,29,908
165,40,327320,2018,70,1143,52103
167,40,326291,2018,4,285,10663
169,40,321113,2018,6,184,11559
171,40,325611,2018,4,12,806
173,40,323120,2018,10,36,906
175,40,326150,2018,4,150,6276
177,40,321920,2018,13,263,9126
180,40,321911,2018,9,110,4171
182,40,333912,2018,9,663,52987
184,40,333415,2018,10,1124,56259
186,40,336412,2018,4,96,6062
188,40,336411,2018,3,582,38490
190,40,332999,2018,29,381,20669
192,40,333999,2018,10,382,26879
194,40,339999,2018,26,579,29649
196,40,332722,2018,3,27,1215
198,40,339994,2018,3,15,431
200,40,333120,2018,8,615,35542
202,40,337212,2018,11,224,10732
204,40,332114,2018,4,90,4162
206,40,333515,2018,5,52,2087
208,40,339114,2018,3,9,258
210,40,339116,2018,39,168,5879
212,40,332813,2018,17,470,21189
214,40,332996,2018,25,1118,70663
216,40,332312,2018,55,2495,143914
218,40,332912,2018,4,87,5739
220,40,339991,2018,21,564,29634
222,40,333414,2018,3,146,13807
224,40,333994,2018,7,199,16325
227,40,332911,2018,12,1537,92471
229,40,337127,2018,3,154,7464
231,40,334513,2018,5,303,25317
233,40,331210,2018,6,1351,80446
235,40,332710,2018,277,3301,170048
236,40,333517,2018,3,166,7150
238,40,337910,2018,4,128,6631
240,40,333914,2018,28,2236,149467
242,40,332812,2018,25,414,18811
244,40,332119,2018,3,30,1836
246,40,332811,2018,8,100,5559
248,40,332420,2018,7,901,79536
250,40,332321,2018,4,223,10123
252,40,335312,2018,3,111,4854
254,40,336211,2018,4,341,19479
256,40,336310,2018,5,12,398
258,40,336350,2018,3,34,1560
261,40,333132,2018,47,2732,181493
263,40,332323,2018,18,176,7618
265,40,336413,2018,11,3395,226941
267,40,333318,2018,4,881,57805
269,40,334419,2018,3,59,4662
271,40,333618,2018,4,103,6412
273,40,332618,2018,4,47,2873
275,40,333249,2018,9,1330,113698
277,40,334519,2018,10,111,9264
279,40,336390,2018,3,127,4863
281,40,333923,2018,7,795,50616
283,40,332313,2018,24,950,50253
285,40,332410,2018,33,2871,193878
