Naics,Establishments,Employees,Payroll
1142,3,10,444
1133,141,811,30627
1152,88,429,13559
1151,137,612,38573
1153,4,5,77
2122,7,3386,344660
2123,58,704,58418
2131,5,55,2398
2211,196,9498,1058762
2212,19,1026,85942
2213,20,247,23746
2382,3448,38477,2904633
2383,2856,17957,1044614
2381,2503,16215,1128951
2373,239,4713,645745
2372,31,110,11382
2362,708,11365,978051
2379,85,1239,105247
2389,2159,9737,858034
2361,4171,13475,771398
2371,408,13431,1377502
3111,34,925,50621
3116,47,5421,232986
3159,6,67,2092
3118,137,5857,223128
3121,154,3231,134273
3152,21,317,10319
3115,26,2055,137301
3114,14,243,12111
3112,19,1312,109034
3119,66,5210,238729
3169,5,35,912
3149,63,564,22082
3113,23,1155,51751
3141,13,902,21361
3251,9,254,13225
3273,174,2739,201838
3271,10,183,6394
3222,64,5993,372395
3272,11,690,48119
3259,25,592,38280
3279,37,1366,75194
3219,238,8389,448642
3255,18,602,37144
3253,7,63,5114
3241,9,608,51169
3254,29,2702,293227
3261,208,11889,656878
3231,583,20089,1109318
3221,3,527,43993
3252,8,316,35527
3262,33,1230,81576
3211,11,151,6209
3256,32,640,37003
3212,6,490,28191
3364,16,1574,117714
3331,61,3399,194308
3323,259,6681,381296
3343,8,274,18088
3324,15,702,54158
3328,105,2891,151047
3333,34,950,71091
3342,7,518,42367
3341,15,1701,165721
3322,8,571,33019
3351,10,290,17188
3353,38,3340,266573
3336,10,792,55063
3321,45,2065,111300
3315,38,2828,165611
3325,7,750,31457
3371,289,4995,225798
3332,87,3375,273235
3327,634,13805,781562
3346,7,142,8531
3391,242,15785,1119491
3335,146,4276,282705
3362,17,1103,55247
3363,20,686,39410
3345,105,21792,2011829
3372,58,1870,100952
3359,26,1877,117042
3329,158,5870,400345
3379,3,60,2366
3339,160,10718,794449
3399,384,7929,460987
3369,6,368,21997
3344,82,7583,557848
3326,17,572,33278
3334,24,1550,94883
4243,96,1209,58300
4248,41,2240,167845
4246,157,2350,199041
4242,101,2631,214899
4245,300,3432,246138
4232,190,3134,220421
4244,482,17013,1080206
4237,272,4312,323833
4236,413,11689,1067615
4233,264,5903,416136
4238,1151,18845,1371017
4235,96,1760,118766
4239,473,5321,334727
4249,606,8187,545948
4231,343,7804,580006
4241,191,2874,186288
4247,52,1292,110214
4234,631,15482,1560866
4251,1013,6591,449338
4411,778,24215,1241080
4413,1002,9161,300177
4453,824,6840,142774
4441,1300,23872,750220
4481,1417,18894,323046
4431,417,5017,165893
4421,315,3802,140545
4471,2116,27127,554567
4451,1108,47276,1024241
4461,1277,15804,577739
4422,437,4126,115811
4483,254,1605,62171
4442,318,2734,117937
4412,339,3783,186069
4482,314,3237,59977
4452,388,3427,67571
4512,63,860,13396
4522,56,6069,118952
4543,709,3378,144651
4541,695,8130,454624
4531,187,931,17596
4523,745,48885,1195017
4532,361,2769,53961
4539,777,4547,115433
4511,807,10543,228017
4533,311,4525,87234
4542,46,422,16004
4855,7,163,4718
4831,4,176,36677
4885,289,6015,422033
4841,1984,21340,1134314
4852,3,118,4713
4812,9,125,11640
4869,6,51,5297
4889,22,235,9496
4859,92,2222,60597
4861,3,19,2400
4862,7,107,13295
4872,4,80,2829
4811,16,8871,839069
4854,198,10762,255370
4842,1154,8450,437281
4881,51,2129,74219
4882,14,225,12087
4884,139,1270,46664
4883,15,48,4659
4853,68,896,55155
4851,5,9,463
4921,140,11132,456254
4922,67,2266,66754
4931,205,10966,449595
5182,253,11016,1134465
5121,288,3326,84448
5111,345,10832,839873
5191,186,2506,196325
5179,40,313,31076
5151,102,3663,265336
5174,3,10,418
5112,195,10616,1470190
5122,37,128,8778
5173,881,13926,950432
5223,265,2756,250180
5242,3486,31869,3117380
5221,2097,53841,4448238
5241,499,39301,4450853
5222,505,9231,890240
5239,1692,12118,1718022
5259,12,19,1259
5231,622,7818,1246345
5313,1681,14035,671239
5321,170,1865,117223
5324,167,1968,156237
5322,155,993,40871
5323,71,358,15123
5331,49,1737,220548
5311,1879,10578,386407
5312,2889,5688,395537
5412,2120,19155,1038797
5418,803,10759,810421
5413,1664,24130,2184424
5415,2973,30665,2929769
5411,2503,19224,1840080
5416,3165,18886,1716101
5419,1869,12256,583193
5417,264,39050,3861955
5414,673,2098,131434
5511,1158,127974,14303475
5614,489,11400,574625
5613,900,37674,1473547
5612,108,952,42141
5616,238,12102,278218
5611,449,7330,421614
5619,406,5855,219023
5629,200,2214,131564
5617,3965,30236,1022795
5615,264,4111,313051
5621,258,3883,242031
5622,35,686,44952
6114,130,769,50926
6113,46,24211,891300
6117,154,2498,142055
6111,434,18713,677348
6116,931,12369,204581
6115,96,1053,35493
6244,1390,20198,463036
6242,409,5271,194533
6233,791,34625,938739
6221,50,83327,5464763
6216,778,34800,939177
6241,2018,54098,1260701
6215,114,2348,179629
6231,301,28406,915505
6212,1919,17242,1065945
6213,3210,16562,709877
6211,1567,39714,3915334
6219,192,5721,283741
6239,377,3718,113316
6214,862,27127,1800035
6232,2955,37543,1024052
6223,3,569,36505
6243,251,11909,205586
7114,32,64,5765
7131,26,721,11099
7132,23,1740,63311
7115,302,858,31271
7121,139,2724,93436
7139,1823,32411,590616
7111,218,3044,95574
7113,161,4444,79550
7112,49,2895,774988
7224,841,8703,150317
7212,200,891,30955
7225,8649,180673,3315657
7213,35,195,4096
7223,1046,17361,383683
7211,1130,37518,1035500
8111,3077,17965,784725
8139,964,8664,393099
8134,992,9903,147385
8113,460,3073,179769
8122,375,1677,70670
8123,276,4058,147472
8112,140,1808,108846
8132,361,3701,267585
8129,941,7606,205553
8114,456,1300,45074
8121,2712,17316,438389
8131,4065,35244,792186
8133,431,3711,169194
