Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
35810,238210,5,001,0,6
35810,238220,5,001,0,6
35810,238220,4,210,0,6
35810,425120,3,001,0,6
35810,425120,3,210,0,6
35810,441310,3,001,0,6
35810,444220,3,001,0,6
35810,444220,3,230,0,6
35810,445110,3,001,0,6
35810,445310,3,001,0,6
35810,446110,4,001,0,6
35810,446120,3,001,0,6
35810,447110,20,001,0,6
35810,447110,17,210,0,6
35810,447110,3,220,0,6
35810,448120,3,001,0,6
35810,452319,9,001,0,6
35810,452319,6,220,0,6
35810,453310,5,001,0,6
35810,517311,8,001,0,6
35810,517311,4,210,0,6
35810,522110,4,001,0,6
35810,522130,4,001,0,6
35810,522291,4,001,0,6
35810,522291,3,210,0,6
35810,522298,3,001,0,6
35810,522390,3,001,0,6
35810,522390,3,210,0,6
35810,524210,4,001,0,6
35810,524210,3,210,0,6
35810,531110,4,001,0,6
35810,531110,4,210,0,6
35810,532210,3,001,0,6
35810,541213,5,001,0,6
35810,541213,3,210,0,6
35810,541330,3,001,0,6
35810,561720,9,001,0,6
35810,561720,4,210,0,6
35810,561720,3,230,0,6
35810,561730,4,001,0,6
35810,621210,5,001,0,6
35810,621210,3,210,0,6
35810,621492,3,001,0,6
35810,623210,15,001,0,6
35810,623210,6,220,0,6
35810,623210,5,230,0,6
35810,623210,3,241,0,6
35810,624110,3,001,0,6
35810,624410,7,001,0,6
35810,624410,3,210,0,6
35810,721110,3,001,0,6
35810,722511,5,001,0,6
35810,722511,3,210,0,6
35810,722513,17,001,0,6
35810,722513,3,210,0,6
35810,722513,4,220,0,6
35810,722513,6,241,0,6
35810,811111,3,001,0,6
35810,812112,5,001,0,6
35810,812112,5,210,0,6
35810,812210,3,001,0,6
35810,813110,37,001,0,6
35810,813110,18,210,0,6
35810,813110,11,220,0,6
35810,813110,4,230,0,6
35810,813110,3,241,0,6
