Naics,Establishments,Employees,Payroll,fips
212312,4,32,1368,17067
221122,3,0,0,17067
236118,4,9,289,17067
236220,5,31,927,17067
238220,5,33,2072,17067
238910,4,12,157,17067
311119,3,0,0,17067
423820,4,55,3243,17067
424510,13,105,5258,17067
424910,10,134,6161,17067
441120,3,6,115,17067
441320,4,20,671,17067
445110,4,95,981,17067
447110,15,131,1936,17067
452319,3,0,0,17067
453220,3,11,125,17067
454390,3,9,269,17067
484110,6,26,808,17067
484121,3,14,180,17067
484220,7,27,581,17067
517311,3,0,0,17067
522110,13,134,5718,17067
524210,15,40,1241,17067
541110,4,13,535,17067
541211,4,10,149,17067
561730,4,16,267,17067
621111,4,36,1543,17067
621210,3,10,765,17067
623312,4,0,0,17067
624410,6,14,264,17067
713910,3,3,159,17067
721110,3,0,0,17067
722410,7,11,219,17067
722511,11,34,636,17067
722515,3,0,0,17067
722513,10,81,1059,17067
811111,6,8,193,17067
811121,6,4,218,17067
811310,5,18,534,17067
812210,6,17,266,17067
813110,29,111,1497,17067
221122,7,0,0,17119
221310,10,0,0,17119
236115,41,114,5690,17119
238210,43,503,35873,17119
238220,89,1185,87453,17119
238290,4,0,0,17119
238310,8,27,548,17119
327320,10,221,11545,17119
327390,6,124,5815,17119
331110,3,0,0,17119
332312,3,0,0,17119
423430,4,0,0,17119
423450,3,0,0,17119
423510,17,279,15046,17119
423610,7,52,2745,17119
423690,3,16,573,17119
425120,21,84,3670,17119
441110,19,930,52298,17119
485410,7,676,10615,17119
486110,4,0,0,17119
486210,5,28,2767,17119
486910,5,44,5025,17119
541519,5,3,213,17119
541611,20,29,2647,17119
541613,21,62,2914,17119
541614,6,78,4453,17119
541620,6,34,1845,17119
541690,11,28,761,17119
541810,3,0,0,17119
624310,14,403,3977,17119
624410,60,801,14700,17119
236116,5,10,344,17119
236117,16,85,3459,17119
236118,66,203,7570,17119
236220,26,340,28805,17119
238320,33,169,9685,17119
238330,14,32,1217,17119
238350,17,38,1426,17119
238390,5,207,9026,17119
238910,27,203,14564,17119
332710,19,171,11660,17119
332812,3,0,0,17119
332999,4,37,1752,17119
333111,3,22,1196,17119
423710,4,26,2372,17119
423720,6,55,3418,17119
423730,10,54,3234,17119
423810,3,39,2632,17119
423820,4,109,7173,17119
423830,11,66,4502,17119
423840,13,89,7512,17119
441120,20,111,5062,17119
441228,9,96,3303,17119
441310,36,330,7119,17119
441320,17,154,5208,17119
488210,6,131,6533,17119
488410,10,72,2106,17119
488510,30,1083,40343,17119
541820,3,5,161,17119
541850,4,24,1274,17119
541860,5,59,2935,17119
541921,13,66,2139,17119
541940,29,396,11064,17119
541990,9,10,324,17119
711510,5,8,247,17119
713120,3,0,0,17119
713290,12,89,1843,17119
442110,14,102,4083,17119
442210,14,73,1634,17119
442299,5,27,375,17119
488991,4,0,0,17119
492110,4,231,12676,17119
493110,34,5046,178905,17119
551114,23,610,41062,17119
551112,3,78,4849,17119
713910,8,164,4302,17119
713940,37,973,8409,17119
713950,4,71,841,17119
713990,19,222,2776,17119
443141,9,62,2184,17119
443142,12,162,3825,17119
444110,6,0,0,17119
444120,4,0,0,17119
493190,3,38,3260,17119
511110,6,125,3478,17119
511210,5,39,2712,17119
512110,5,8,381,17119
512131,3,0,0,17119
561110,17,162,9301,17119
561210,3,0,0,17119
721110,41,517,8120,17119
721211,3,10,152,17119
444130,17,130,3333,17119
444190,34,339,15842,17119
444210,5,17,622,17119
444220,11,125,2416,17119
517311,30,303,20283,17119
517312,19,109,5392,17119
517911,6,0,0,17119
561320,26,2228,46188,17119
561410,3,0,0,17119
561439,3,18,652,17119
561492,3,19,1039,17119
561510,9,50,2006,17119
722310,12,283,6286,17119
722320,10,203,2815,17119
722410,86,540,8189,17119
445110,49,1714,41021,17119
445120,19,124,1838,17119
519190,3,2,156,17119
522110,90,1100,62056,17119
522120,5,63,2672,17119
561611,4,21,561,17119
561612,3,25,495,17119
561622,4,9,257,17119
561710,8,59,1777,17119
561720,37,255,4601,17119
722511,204,4866,72311,17119
722513,192,4260,55602,17119
722514,4,63,485,17119
722515,29,481,6738,17119
445210,8,27,1005,17119
445230,4,14,198,17119
445292,3,10,90,17119
445310,13,40,697,17119
522130,37,574,26787,17119
522291,30,122,3279,17119
522292,8,68,5962,17119
522298,17,53,1572,17119
522390,15,42,1682,17119
561730,79,283,8622,17119
561740,5,33,982,17119
561790,4,25,1378,17119
561910,5,304,11291,17119
561990,11,27,823,17119
811111,83,450,17088,17119
811113,4,14,608,17119
811121,50,297,14292,17119
446110,33,497,22721,17119
446120,11,80,1386,17119
446130,10,60,1735,17119
446191,11,50,1055,17119
446199,11,29,1322,17119
523120,17,53,6064,17119
523910,3,14,683,17119
523920,50,86,8891,17119
523930,5,13,732,17119
562111,8,419,23972,17119
562212,3,0,0,17119
562910,5,95,7181,17119
611110,13,374,8838,17119
811122,10,39,1348,17119
811191,11,114,1691,17119
811192,18,161,2964,17119
811198,4,20,347,17119
811212,3,5,136,17119
811310,18,182,12650,17119
447110,91,1039,19337,17119
