Zip Code,naics,Establishments,Employees,Payroll,IND Level
48910,71,4,001,0,2
48910,72,53,001,0,2
48910,72,10,210,0,2
48910,72,3,220,0,2
48910,72,18,230,0,2
48910,72,17,241,0,2
48910,72,5,242,0,2
48910,81,70,001,0,2
48910,81,39,210,0,2
48910,81,16,220,0,2
48910,81,8,230,0,2
48910,81,5,241,0,2
48910,00,543,001,427448,2
48910,00,250,210,0,2
48910,00,94,220,0,2
48910,00,98,230,0,2
48910,00,69,241,0,2
48910,00,21,242,0,2
48910,00,5,251,0,2
48910,00,4,252,0,2
48910,23,36,001,0,2
48910,23,22,210,0,2
48910,23,4,220,0,2
48910,23,6,230,0,2
48910,31-33,7,210,0,2
48910,31-33,18,001,0,2
48910,31-33,3,230,0,2
48910,31-33,4,241,0,2
48910,42,21,001,0,2
48910,42,7,210,0,2
48910,42,4,220,0,2
48910,42,4,230,0,2
48910,42,4,241,0,2
48910,44-45,117,001,0,2
48910,44-45,59,210,0,2
48910,44-45,23,220,0,2
48910,44-45,21,230,0,2
48910,44-45,11,241,0,2
48910,48-49,9,001,0,2
48910,48-49,3,210,0,2
48910,51,10,001,0,2
48910,51,7,210,0,2
48910,52,25,001,0,2
48910,52,15,210,0,2
48910,52,6,220,0,2
48910,52,3,241,0,2
48910,53,14,001,0,2
48910,53,9,210,0,2
48910,53,5,220,0,2
48910,54,35,001,0,2
48910,54,20,210,0,2
48910,54,7,220,0,2
48910,54,6,230,0,2
48910,55,5,001,0,2
48910,56,21,001,0,2
48910,56,15,210,0,2
48910,56,4,230,0,2
48910,61,9,001,0,2
48910,61,3,210,0,2
48910,61,3,241,0,2
48910,62,21,230,0,2
48910,62,95,001,0,2
48910,62,31,210,0,2
48910,62,21,220,0,2
48910,62,13,241,0,2
48910,62,6,242,0,2
