Naics,Establishments,Employees,Payroll
1131,6,9,362
1133,76,214,8106
1141,3,1,144
1142,5,20,488
1153,19,64,3102
2111,28,161,8787
2121,13,2152,156187
2123,183,2743,178682
2211,317,12054,1319742
1151,77,739,45693
1152,93,307,10124
2131,41,545,34714
2212,91,1783,152942
2213,129,1124,71549
2362,840,17496,1145445
2361,3279,13955,702949
2371,388,12179,946408
2372,57,901,43342
2373,175,5648,590033
2379,87,1054,79388
2381,2117,17966,1001622
2382,3386,47397,2980284
2383,1941,14424,683516
3114,24,3549,214449
2389,1611,16428,1050264
3118,175,8341,341550
3111,55,1774,116453
3112,36,3150,244175
3113,38,2596,109782
3132,13,483,18410
3115,26,4433,275182
3116,79,11691,523189
3119,64,5676,303948
3121,167,5549,232501
3133,12,208,8098
3141,25,1300,43538
3149,85,1587,57447
3152,27,445,15919
3159,3,50,1264
3169,12,168,5246
3211,85,1401,55603
3212,71,3528,153221
3219,355,12090,519907
3221,7,628,60478
3222,116,9315,521900
3252,46,2868,193171
3231,502,13167,553047
3241,67,4259,439041
3251,72,2401,202701
3253,16,332,29091
3254,42,9263,987921
3259,63,4535,246387
3261,422,34956,1648200
3255,47,2745,124946
3262,74,6293,322213
3256,55,1768,122092
3271,28,839,43457
3312,32,3511,180724
3313,40,5570,363647
3272,36,4370,233918
3273,242,4603,289925
3274,7,679,51682
3279,104,3043,160989
3311,31,18018,1576646
3315,67,8585,464904
3321,102,6411,306752
3324,44,2594,163952
3325,21,2396,148958
3326,49,2108,89717
3314,32,2906,157328
3322,25,597,27484
3323,351,11900,649418
3327,705,14169,646321
3332,92,2942,186616
3328,234,7828,376130
3334,49,4144,244740
3329,184,9549,484816
3331,68,3133,173143
3333,30,751,39665
3335,268,5221,270617
3336,52,8476,522064
3339,175,9719,542548
3341,8,593,43266
3342,15,1050,64033
3343,5,29,2359
3344,59,3785,233607
3346,5,423,19903
3345,90,4469,284936
3351,15,991,61557
3352,6,39,2049
3353,56,2567,137582
3359,44,2811,130866
3361,19,17696,1297204
3362,212,53139,2848474
3363,284,60337,3149234
3364,27,6047,536345
3369,36,865,51281
