Naics,Establishments,Employees,Payroll
1151,101,359,21002
1152,8,29,278
2111,68,2841,361986
2121,7,1270,142227
2123,30,363,30762
2131,425,12725,1160344
2211,93,3347,341929
2212,33,667,75793
2213,21,147,11811
2361,567,1917,88276
2362,198,2285,159533
2371,145,1841,186594
2372,7,18,1257
2373,70,971,118284
2379,18,138,7175
2381,486,2774,166086
2382,736,7820,560371
2383,421,1751,82089
2389,363,2735,239646
3111,13,202,9604
3112,18,677,40357
3113,9,1058,64311
3114,6,709,40351
3115,3,192,8668
3116,27,532,21306
3118,28,1374,63148
3119,10,189,8817
3121,17,268,9263
3149,16,276,12415
3212,8,322,16312
3219,20,1486,59409
3231,43,596,24345
3241,4,1054,115999
3251,5,244,20310
3259,3,5,347
3261,24,1397,67890
3262,4,265,11158
3271,3,61,2766
3272,3,245,11502
3273,45,727,40852
3279,13,120,6173
3321,4,242,13089
3322,3,29,1376
3323,45,1115,60626
3324,7,92,4567
3327,47,614,35260
3328,8,77,3720
3329,16,265,10731
3331,48,3772,265453
3332,5,29,1546
3336,4,955,44124
3339,12,287,15670
3342,3,11,378
3344,3,1406,92308
3345,9,169,7868
3359,4,169,4096
3362,11,426,22996
3363,18,1104,36521
3364,4,286,14082
3371,43,750,32299
3372,5,177,8876
3391,13,81,4512
3399,32,379,19102
4231,102,1752,96772
4232,12,120,6592
4233,53,514,28778
4234,72,822,54282
4235,23,438,26393
4236,61,951,64297
4237,57,531,36378
4238,375,5365,383875
4239,60,351,18851
4241,28,367,20518
4242,24,206,16872
4243,10,88,4344
4244,99,2518,129962
4245,268,2740,169742
4246,56,613,45254
4247,47,668,43351
4248,22,606,34459
4249,283,2119,138705
4251,69,660,21156
4411,169,4643,231290
4412,61,665,30952
4413,199,1620,66111
4421,70,843,32476
4422,85,752,25824
4431,91,896,26082
4441,266,4130,143479
4442,94,668,26294
4451,185,6021,126319
4452,53,387,7729
4453,89,885,14467
4461,255,2350,100724
4471,459,6182,152870
4481,249,2663,38716
4482,48,317,5268
4483,48,282,9793
4511,102,2048,50248
4512,15,193,2581
4522,19,1535,23981
4523,121,7540,197401
4531,57,263,4604
4532,76,535,9406
4533,55,605,8917
4539,103,693,21443
4541,42,1482,102018
4542,9,66,2316
4543,143,674,25167
4811,5,185,4227
4812,12,38,1911
4841,362,4334,239213
4842,706,6186,443322
4851,3,38,882
4852,3,42,970
4853,17,213,3826
4854,25,730,15497
4855,3,168,5031
4859,7,64,1146
4861,29,398,38626
4862,26,623,71327
4869,7,23,2992
4871,3,38,539
4881,32,371,15851
4882,15,212,15909
4884,33,149,6551
4885,69,650,34835
4889,4,22,1014
4921,48,1340,58527
4922,10,46,1518
4931,34,533,25485
5111,80,1062,40655
5112,21,1673,215954
5121,41,435,6771
5122,3,77,1210
5151,52,970,41058
5173,109,2097,141648
5179,6,47,2214
5182,27,481,20171
5191,16,56,2478
5221,534,8761,532071
5222,82,916,72934
5223,30,493,31207
5231,89,290,36202
5239,216,662,67550
5241,104,3849,246251
5242,684,3045,178350
5311,349,1265,40261
5312,301,507,25777
5313,260,1753,67539
5321,46,347,16202
5322,36,278,9533
5323,11,55,1855
5324,109,1219,106415
5331,18,60,3924
5411,377,2054,138084
5412,294,2225,111106
5413,284,4287,350660
5414,40,116,3360
5415,171,2539,181347
5416,391,1849,144895
5417,37,469,24593
5418,78,883,39155
5419,165,1163,48555
5511,128,4414,370955
5611,62,1060,60782
5612,11,233,14347
5613,98,4856,161094
5614,86,1734,47777
5615,35,279,9637
5616,49,513,15185
5617,554,3298,102610
5619,70,508,15912
5621,62,417,21829
5622,18,147,7299
5629,61,309,17214
6111,41,1363,34710
6113,10,1407,41329
6114,7,22,738
6115,21,129,6250
6116,89,761,9087
6117,10,50,827
6211,175,4714,393156
6212,285,2480,152915
6213,471,2598,121130
6214,100,3560,261029
6215,11,400,30202
6216,24,540,25751
6219,86,1596,53455
6221,48,21155,1371278
6231,67,8785,275804
6232,127,4324,136925
6233,85,4022,117848
6239,15,426,15911
6241,199,4687,114949
6242,52,453,12593
6243,22,1489,35315
6244,336,3449,56602
7111,16,195,2522
7112,11,131,2796
7113,22,876,7951
7115,25,61,1964
7121,48,230,5845
7131,4,37,643
7132,72,736,16915
7139,264,3571,52058
7211,329,7920,171642
7212,22,61,2636
7213,24,304,22480
7223,65,726,11657
7224,396,2963,41703
7225,1250,24610,414419
8111,568,2815,116614
8112,25,120,6605
8113,174,1042,63977
8114,44,96,2846
8121,356,1810,42761
8122,71,303,10737
8123,46,628,23058
8129,87,432,8242
8131,683,4270,86778
8132,70,494,20239
8133,52,393,18349
8134,170,1168,14539
8139,191,908,36977
