,fips,relevant_naics,estab,emp,payann
216,47,42,6867,117012,7277292
217,47,54,11450,121940,8268748
218,47,53,5979,35681,1777301
219,47,51,2789,49414,3206993
220,47,52,10238,124120,9215099
221,47,22,151,3191,233863
223,47,11,245,1571,61625
224,47,23,10048,116530,6358219
225,47,21,199,2936,175003
226,47,99,142,241,4733
227,47,61,1393,65145,2298642
228,47,72,13539,291639,5020608
229,47,71,2828,37307,1809740
230,47,56,7212,264698,8031794
231,47,62,15955,420766,21034150
232,47,55,1575,96001,9656242
233,47,81,14555,112342,3252685
