Naics,Establishments,Employees,Payroll,fips
23,10,44,789,31083
42,11,59,1482,31083
52,11,49,2684,31083
54,8,43,990,31083
56,3,5,82,31083
62,11,192,6304,31083
72,14,73,880,31083
81,7,35,778,31083
11,5,98,9690,31185
23,52,312,15023,31185
42,40,358,16706,31185
51,12,150,5193,31185
52,43,354,15572,31185
53,16,31,816,31185
54,23,125,5545,31185
55,3,79,6859,31185
56,19,606,21818,31185
61,5,326,4399,31185
62,41,954,39405,31185
71,7,47,917,31185
72,40,728,10153,31185
81,77,478,11018,31185
21,6,75,3724,31087
23,8,15,795,31087
42,8,44,1668,31087
52,5,24,927,31087
62,3,15,271,31087
72,5,24,114,31087
81,6,9,125,31087
23,4,5,243,31009
11,9,214,9017,31019
21,4,35,1598,31019
22,5,41,3153,31019
23,211,1096,51830,31019
23,30,121,5322,31037
42,17,227,13453,31037
52,15,99,4227,31037
51,3,5,97,31037
53,4,4,108,31037
54,12,50,1813,31037
61,3,78,2535,31037
42,85,1131,55319,31019
62,16,225,8250,31037
72,17,145,1884,31037
71,5,21,366,31037
81,40,168,4148,31037
42,4,57,2499,31049
52,6,26,1135,31049
62,4,22,555,31049
72,6,50,1251,31049
81,9,25,569,31049
11,5,4,190,31011
22,3,22,1817,31011
23,24,45,1940,31011
42,19,213,10124,31011
51,3,10,278,31011
52,13,89,4469,31011
53,5,85,6591,31011
54,7,30,1055,31011
56,5,8,260,31011
61,3,32,595,31011
62,20,305,9080,31011
72,12,79,995,31011
81,19,47,1209,31011
51,30,443,15611,31019
52,133,707,37892,31019
53,75,159,6660,31019
42,3,18,654,31113
54,107,731,38029,31019
55,8,452,31815,31019
56,63,879,23147,31019
61,14,139,2525,31019
62,216,4194,216235,31019
23,113,1084,57000,31141
21,4,206,10714,31141
42,65,744,40435,31141
71,34,550,6229,31019
72,150,2922,47947,31019
81,177,1081,26707,31019
51,17,111,4018,31141
52,88,509,29413,31141
23,20,56,2281,31143
42,12,144,7012,31143
52,12,55,2439,31143
54,13,21,455,31143
53,40,149,4738,31141
54,60,429,19842,31141
55,5,37,3517,31141
56,47,1070,21070,31141
56,7,14,330,31143
62,9,259,8034,31143
72,7,63,514,31143
81,20,56,1131,31143
23,26,85,2664,31169
42,26,239,14309,31169
61,14,319,7795,31141
62,98,1812,80212,31141
71,14,188,2417,31141
72,74,1136,15439,31141
81,103,596,16216,31141
51,4,10,427,31169
52,14,97,4924,31169
53,3,14,488,31169
54,11,27,654,31169
56,3,8,235,31169
62,10,360,12837,31169
72,13,122,770,31169
81,35,123,2216,31169
22,3,51,3320,31013
23,32,88,4285,31013
42,20,258,12053,31013
23,19,41,1620,31017
42,8,108,5824,31017
51,4,33,850,31017
52,10,48,1973,31017
54,7,29,712,31017
56,3,6,212,31017
62,12,165,6320,31017
71,3,6,310,31017
72,13,100,916,31017
81,16,40,951,31017
23,9,23,976,31161
42,12,144,4086,31161
22,7,100,9601,31109
11,14,26,892,31109
23,1085,9006,464588,31109
51,11,82,2575,31013
52,25,119,5157,31013
53,10,30,610,31013
54,18,86,2568,31013
56,13,38,792,31013
61,3,28,166,31013
62,27,493,21391,31013
71,4,46,302,31013
72,32,471,7299,31013
81,47,251,4125,31013
11,4,52,2790,31001
23,99,724,42684,31001
42,67,771,37234,31001
42,323,4133,229365,31109
51,12,107,4095,31001
52,70,398,23064,31001
53,46,108,3408,31001
54,65,258,10119,31001
56,53,465,11874,31001
61,9,694,13861,31001
62,103,2934,146163,31001
71,18,179,1987,31001
52,15,112,4680,31161
54,8,27,733,31161
62,15,230,8823,31161
72,16,77,1360,31161
71,3,8,62,31161
81,26,64,922,31161
72,84,1350,17838,31001
81,86,438,9842,31001
23,10,36,1012,31163
42,5,56,1842,31163
51,4,13,374,31163
52,4,19,706,31163
54,6,11,334,31163
62,6,224,7100,31163
72,9,72,772,31163
81,12,38,365,31163
23,18,50,1491,31129
42,17,121,5938,31129
51,3,15,278,31129
52,14,70,3502,31129
54,11,45,1876,31129
56,8,28,693,31129
62,18,409,13845,31129
71,4,23,186,31129
72,11,74,650,31129
81,23,40,830,31129
23,4,11,337,31149
42,5,70,3223,31149
52,3,17,1055,31149
62,4,130,4269,31149
81,6,17,201,31149
51,145,4897,322139,31109
52,670,13932,891789,31109
23,3,70,3409,31063
42,4,62,1060,31063
52,6,35,2642,31063
54,3,17,555,31063
62,7,52,819,31063
72,6,20,314,31063
81,10,31,741,31063
53,434,2273,87936,31109
11,3,43,1052,31089
22,3,32,2528,31089
23,35,189,8288,31089
11,3,5,84,31065
23,12,70,3223,31065
42,8,114,7466,31065
54,894,8745,495328,31109
51,4,54,2608,31065
52,16,59,2697,31065
54,8,25,882,31065
56,4,50,2472,31065
62,20,329,12999,31065
72,10,66,619,31065
81,18,39,1064,31065
55,59,2634,193095,31109
11,15,62,3015,31055
21,4,38,1259,31055
22,8,242,50424,31055
23,1643,16101,992855,31055
56,496,7416,210558,31109
61,125,2957,69017,31109
62,1092,26021,1227521,31109
71,146,3136,45703,31109
42,827,12835,890560,31055
72,770,15726,239281,31109
81,943,7134,218650,31109
23,28,77,2605,31147
42,30,138,5993,31147
51,5,41,2203,31147
52,12,72,2846,31147
53,4,8,186,31147
54,11,60,1607,31147
56,7,24,611,31147
62,21,410,13940,31147
71,3,12,208,31147
72,22,155,1886,31147
81,36,108,1619,31147
99,4,2,43,31147
99,5,6,212,31109
11,4,30,1747,31093
23,27,54,1551,31093
42,8,51,2314,31093
52,29,111,4247,31093
54,9,39,1422,31093
42,41,439,17503,31089
51,12,55,1587,31089
56,5,23,448,31093
62,13,421,16168,31093
72,12,44,536,31093
81,18,67,1184,31093
52,32,188,9471,31089
53,9,14,453,31089
54,24,87,4643,31089
56,8,35,1190,31089
62,38,826,31218,31089
71,5,22,324,31089
72,29,253,3207,31089
81,48,176,4892,31089
23,30,133,6040,31151
42,21,180,10518,31151
51,5,32,958,31151
52,32,153,6918,31151
54,14,47,1451,31151
53,7,14,531,31151
56,10,199,5139,31151
61,3,362,14522,31151
62,27,505,20243,31151
71,3,23,273,31151
72,27,297,3276,31151
51,285,9475,753795,31055
81,39,134,2834,31151
52,1331,35831,2901139,31055
11,3,15,432,31073
23,11,17,652,31073
42,6,28,1242,31073
52,7,28,1840,31073
62,6,11,197,31073
53,3,8,42,31073
81,6,14,241,31073
53,946,6200,303460,31055
21,3,33,1119,31153
22,3,55,6137,31153
23,644,7535,424398,31153
54,1806,18562,1342651,31055
42,233,4221,263880,31153
55,167,13756,1172619,31055
23,4,4,161,31015
42,3,13,455,31015
52,6,34,1369,31015
62,7,125,3495,31015
72,3,20,207,31015
81,8,17,283,31015
23,4,5,150,31091
52,3,6,229,31091
71,3,33,1884,31091
81,4,9,174,31091
21,4,5,196,31003
23,31,98,4607,31003
11,3,10,710,31067
23,83,285,10981,31067
23,27,201,11083,31095
42,20,201,8354,31095
56,995,22961,779531,31055
23,3,118,8157,31171
51,3,34,1997,31095
52,17,87,4313,31095
53,7,17,253,31095
54,11,43,1656,31095
56,7,24,535,31095
62,20,429,13999,31095
71,4,7,71,31095
72,21,188,3637,31095
81,29,107,2265,31095
51,52,2063,114119,31153
61,207,8826,303406,31055
52,243,3934,293709,31153
53,200,894,39867,31153
62,1933,54109,2980089,31055
54,338,3260,257045,31153
55,31,2001,114332,31153
56,256,2074,82990,31153
61,46,1770,55690,31153
71,296,6440,136018,31055
62,366,5513,193652,31153
72,1423,29642,529524,31055
71,65,998,13066,31153
72,283,6072,97232,31153
81,1486,12936,415768,31055
81,319,2570,81573,31153
99,6,6,109,31153
99,19,16,434,31055
23,10,116,5592,31173
42,10,87,5482,31173
52,8,73,3105,31173
53,5,8,239,31173
54,14,352,23383,31173
56,5,117,5525,31173
62,11,302,16112,31173
72,4,30,209,31173
81,12,31,620,31173
81,6,11,203,31171
23,139,729,38582,31177
42,28,162,10105,31177
23,31,120,5352,31031
42,8,113,2631,31031
51,9,515,44287,31177
52,36,268,11992,31177
53,21,30,694,31177
54,54,260,12620,31177
51,5,32,655,31031
52,16,66,2257,31031
53,12,8,372,31031
54,22,93,2629,31031
56,4,12,288,31031
62,16,271,10994,31031
71,3,3,94,31031
72,27,336,6392,31031
81,20,59,1153,31031
55,3,57,2943,31177
56,40,344,17550,31177
61,4,25,451,31177
62,34,642,24429,31177
71,10,92,1133,31177
72,36,406,5116,31177
81,57,310,8365,31177
11,3,10,724,31053
21,4,15,761,31053
23,107,612,31419,31053
11,6,87,3748,31059
23,26,169,10801,31059
42,24,175,8094,31059
51,3,8,292,31059
52,18,131,6997,31059
53,4,4,69,31059
54,10,25,983,31059
56,4,20,581,31059
62,17,314,12435,31059
71,3,4,81,31059
72,10,55,580,31059
81,27,125,3008,31059
23,4,8,274,31069
52,4,20,1087,31069
72,6,25,209,31069
81,11,38,484,31069
42,64,1018,59470,31053
42,9,102,6522,31123
23,11,18,654,31123
52,9,57,3109,31123
53,4,2,44,31123
54,4,9,433,31123
56,3,4,82,31123
62,6,111,5419,31123
72,9,55,882,31123
81,12,27,606,31123
51,16,87,3192,31053
52,75,487,23292,31053
23,19,37,1732,31127
42,12,58,2671,31127
52,22,106,4245,31127
53,6,7,127,31127
54,13,46,1106,31127
56,3,6,56,31127
62,24,356,13894,31127
71,3,12,156,31127
72,22,224,2957,31127
81,24,78,1365,31127
53,44,203,5920,31053
54,42,193,9047,31053
55,6,161,11395,31053
56,56,1388,47062,31053
61,5,706,13675,31053
