,relevant_naics,estab,emp,payann,fips
45123,23,10,44,789,31083
45124,42,11,59,1482,31083
45125,52,11,49,2684,31083
45126,54,8,43,990,31083
45127,56,3,5,82,31083
45128,62,11,192,6304,31083
45129,72,14,73,880,31083
45130,81,7,35,778,31083
45132,11,5,98,9690,31185
45133,23,52,312,15023,31185
45134,42,40,358,16706,31185
45135,51,12,150,5193,31185
45136,52,43,354,15572,31185
45137,53,16,31,816,31185
45138,54,23,125,5545,31185
45139,55,3,79,6859,31185
45140,56,19,606,21818,31185
45141,61,5,326,4399,31185
45142,62,41,954,39405,31185
45143,71,7,47,917,31185
45144,72,40,728,10153,31185
45145,81,77,478,11018,31185
45147,21,6,75,3724,31087
45148,23,8,15,795,31087
45149,42,8,44,1668,31087
45150,52,5,24,927,31087
45151,62,3,15,271,31087
45152,72,5,24,114,31087
45153,81,6,9,125,31087
45155,23,4,5,243,31009
45157,11,9,214,9017,31019
45158,21,4,35,1598,31019
45159,22,5,41,3153,31019
45160,23,211,1096,51830,31019
45162,23,30,121,5322,31037
45163,42,17,227,13453,31037
45164,52,15,99,4227,31037
45165,51,3,5,97,31037
45166,53,4,4,108,31037
45167,54,12,50,1813,31037
45168,61,3,78,2535,31037
45169,42,85,1131,55319,31019
45170,62,16,225,8250,31037
45171,72,17,145,1884,31037
45172,71,5,21,366,31037
45173,81,40,168,4148,31037
45175,42,4,57,2499,31049
45176,52,6,26,1135,31049
45177,62,4,22,555,31049
45178,72,6,50,1251,31049
45179,81,9,25,569,31049
45181,11,5,4,190,31011
45182,22,3,22,1817,31011
45183,23,24,45,1940,31011
45184,42,19,213,10124,31011
45185,51,3,10,278,31011
45186,52,13,89,4469,31011
45187,53,5,85,6591,31011
45188,54,7,30,1055,31011
45189,56,5,8,260,31011
45190,61,3,32,595,31011
45191,62,20,305,9080,31011
45192,72,12,79,995,31011
45193,81,19,47,1209,31011
45194,51,30,443,15611,31019
45195,52,133,707,37892,31019
45196,53,75,159,6660,31019
45198,42,3,18,654,31113
